symbol,breakout_date,b_adx_-3,b_adx_-2,b_adx_-1,b_adx_+0,b_adx_+1,b_adx_+2,b_adx_+3,p_adx_-3,p_adx_-2,p_adx_-1,p_adx_+0,p_adx_+1,p_adx_+2
MSOL-USD,2023-05-28,88.51059600616824,89.10031624582366,89.64791361121799,90.15639687908414,90.62855991353128,91.06810828316091,91.54695626316696,88.51059600616824,89.10031624582366,89.64791361121799,90.15639687908414,90.62855991353128,91.06810828316091
MSOL-USD,2023-06-17,90.08358229049419,89.31520843297417,88.61479773325183,87.98662752982354,87.40332662664012,87.6789725163496,87.93492941393697,90.08358229049419,89.31520843297417,88.61479773325183,87.98662752982354,87.40332662664012,87.6789725163496
MSOL-USD,2023-06-30,89.5632158693978,89.93725612596373,90.28922391128745,90.61605114051663,90.91953356765802,91.20133867857501,91.56876143101364,89.5632158693978,89.93725612596373,90.28922391128745,90.61605114051663,90.91953356765802,91.20133867857501
MSOL-USD,2023-11-07,63.42742607406171,64.92159768451106,65.86249412106245,66.95932324852855,67.9778074383185,69.2421788427586,70.75049290462945,63.42742607406171,64.92159768451106,65.86249412106245,66.95932324852855,67.9778074383185,69.2421788427586
MSOL-USD,2023-12-19,40.168041304608415,38.58066466511781,36.21132879845287,34.190192235645085,33.603653961084454,34.33855738275834,35.42958612608029,40.168041304608415,38.58066466511781,36.21132879845287,34.190192235645085,33.603653961084454,34.33855738275834
MWC-USD,2020-03-23,0.0,44.26136638365538,43.94923334530555,43.66507453609999,43.231953918621244,42.35844622888114,39.5858347653773,0.0,44.26136638365538,43.94923334530555,43.66507453609999,43.231953918621244,42.35844622888114
MWC-USD,2020-03-28,42.35844622888114,39.5858347653773,37.348152601426,35.270304877756935,33.0722194783905,31.16037721993334,32.06022404728843,42.35844622888114,39.5858347653773,37.348152601426,35.270304877756935,33.0722194783905,31.16037721993334
MWC-USD,2020-04-03,32.06022404728843,32.89579610126101,33.13118172807912,32.36276050418599,31.663405430862927,31.15394209828286,31.130568378444963,32.06022404728843,32.89579610126101,33.13118172807912,32.36276050418599,31.663405430862927,31.15394209828286
MWC-USD,2020-04-27,22.81935843933015,23.298257618804705,24.234532865405022,25.131849647189288,26.350370390069575,28.403098639858808,30.53844243313962,22.81935843933015,23.298257618804705,24.234532865405022,25.131849647189288,26.350370390069575,28.403098639858808
MWC-USD,2020-06-14,49.54826998713885,50.59142535099437,51.42832373657183,52.25840564863297,50.46490892401164,47.54591307958661,44.87380016447206,49.54826998713885,50.59142535099437,51.42832373657183,52.25840564863297,50.46490892401164,47.54591307958661
MWC-USD,2020-09-04,50.391426321748774,50.41988041718035,50.61741928991288,50.94501571264188,51.25695046115357,50.906989503807836,48.371184336891055,50.391426321748774,50.41988041718035,50.61741928991288,50.94501571264188,51.25695046115357,50.906989503807836
MWC-USD,2020-12-14,39.50768019039113,37.96948607012513,36.54116295844956,35.214862926179386,34.080724108554634,33.428621069076236,33.391019468268894,39.50768019039113,37.96948607012513,36.54116295844956,35.214862926179386,34.080724108554634,33.428621069076236
MWC-USD,2020-12-19,33.428621069076236,33.391019468268894,33.47749442353423,33.987447833567266,35.05963251423669,36.0552325748583,37.62364259622452,33.428621069076236,33.391019468268894,33.47749442353423,33.987447833567266,35.05963251423669,36.0552325748583
MWC-USD,2020-12-24,36.0552325748583,37.62364259622452,39.41633151940812,41.62663316890138,43.79868756247892,45.93554492074885,48.52378070014531,36.0552325748583,37.62364259622452,39.41633151940812,41.62663316890138,43.79868756247892,45.93554492074885
MWC-USD,2020-12-30,48.52378070014531,50.96016566278392,53.02980693896351,54.686572416950405,56.6355399802019,58.45957273993033,60.67130393124371,48.52378070014531,50.96016566278392,53.02980693896351,54.686572416950405,56.6355399802019,58.45957273993033
MWC-USD,2021-02-28,41.777064160178284,40.123844063753964,38.22028656955168,35.98405122412622,34.773988236594555,34.48635851964253,34.725594799309015,41.777064160178284,40.123844063753964,38.22028656955168,35.98405122412622,34.773988236594555,34.48635851964253
MWC-USD,2021-03-24,23.5291775668704,23.53203186578205,23.60771339212722,23.488085451113474,24.53237191192975,25.11398190673952,24.42498954699757,23.5291775668704,23.53203186578205,23.60771339212722,23.488085451113474,24.53237191192975,25.11398190673952
MWC-USD,2021-04-18,13.968107811690873,15.365265104979361,16.614906370374023,18.55538055808812,20.357249446679784,20.74627154734549,19.313932445555654,13.968107811690873,15.365265104979361,16.614906370374023,18.55538055808812,20.357249446679784,20.74627154734549
MWC-USD,2021-09-29,42.7790137042796,41.512909447157234,38.90361151454551,36.37376511614842,34.105767595567926,32.20207085389492,31.8764800453436,42.7790137042796,41.512909447157234,38.90361151454551,36.37376511614842,34.105767595567926,32.20207085389492
MWC-USD,2021-10-26,20.981619260688177,19.562297791276574,18.40568692512502,18.642340410213922,19.078711064300474,18.069083050445354,19.22779200279072,20.981619260688177,19.562297791276574,18.40568692512502,18.642340410213922,19.078711064300474,18.069083050445354
MWC-USD,2021-11-08,16.186789834155068,15.692572849464181,15.233657077965502,14.62769582888607,13.860275713318952,14.395362748545539,15.696186463393975,16.186789834155068,15.692572849464181,15.233657077965502,14.62769582888607,13.860275713318952,14.395362748545539
MWC-USD,2021-11-12,13.860275713318952,14.395362748545539,15.696186463393975,17.024544891924325,19.142942537069384,21.692715947206004,24.83241126732785,13.860275713318952,14.395362748545539,15.696186463393975,17.024544891924325,19.142942537069384,21.692715947206004
MWC-USD,2021-11-20,32.389505025803764,34.11230831818024,33.99763289787557,33.95303270016297,33.91161823085842,34.38582164171419,35.584162483628766,32.389505025803764,34.11230831818024,33.99763289787557,33.95303270016297,33.91161823085842,34.38582164171419
MWC-USD,2021-12-02,32.05563237244154,30.70664861221636,28.565074603344687,26.576470166535277,24.70743595181838,23.78840264279243,23.635562857242824,32.05563237244154,30.70664861221636,28.565074603344687,26.576470166535277,24.70743595181838,23.78840264279243
MWC-USD,2022-01-24,16.855931491706226,19.59440199833519,22.30706255220755,25.024741477626833,27.434555380429057,29.388743849128694,28.14539312666011,16.855931491706226,19.59440199833519,22.30706255220755,25.024741477626833,27.434555380429057,29.388743849128694
MWC-USD,2022-02-03,24.71590863193699,24.458053555083183,23.24342248666219,22.907955804604928,22.620612493076663,21.83823999935618,20.996632847942774,24.71590863193699,24.458053555083183,23.24342248666219,22.907955804604928,22.620612493076663,21.83823999935618
MWC-USD,2022-02-11,18.133422564610875,16.98157019764808,16.168114337334256,15.876667429728318,15.40885197685581,14.55469447769525,14.783943035319487,18.133422564610875,16.98157019764808,16.168114337334256,15.876667429728318,15.40885197685581,14.55469447769525
MWC-USD,2022-02-27,13.764975448217953,12.906326583762562,12.223978121040782,12.549523312438607,13.647211213463804,15.123726163723134,17.838904436845706,13.764975448217953,12.906326583762562,12.223978121040782,12.549523312438607,13.647211213463804,15.123726163723134
MWC-USD,2022-05-20,60.09989812961557,61.53330865536595,62.864332714991306,64.30575376787657,65.650897166325,67.02627146279266,62.7473966615299,60.09989812961557,61.53330865536595,62.864332714991306,64.30575376787657,65.650897166325,67.02627146279266
MWC-USD,2022-06-18,29.20359252682365,28.63680398830176,27.273250536291822,25.7668808507928,24.45504381003933,23.685773645859623,22.71010886151675,29.20359252682365,28.63680398830176,27.273250536291822,25.7668808507928,24.45504381003933,23.685773645859623
MWC-USD,2022-06-30,17.39912637664938,18.038292731448827,18.4917499124111,17.293172823228584,17.6550310791993,17.991042316886396,18.71068582731198,17.39912637664938,18.038292731448827,18.4917499124111,17.293172823228584,17.6550310791993,17.991042316886396
MWC-USD,2022-07-07,19.25348469109144,19.69982081664315,20.136636707930258,19.950162432384598,20.090164373151946,20.907450457461874,22.683561713266876,19.25348469109144,19.69982081664315,20.136636707930258,19.950162432384598,20.090164373151946,20.907450457461874
MWC-USD,2022-08-01,14.587150319636097,14.776683665921169,14.983669270610575,14.889709699307002,14.699020509430813,14.717847573933243,16.317888507456853,14.587150319636097,14.776683665921169,14.983669270610575,14.889709699307002,14.699020509430813,14.717847573933243
MWC-USD,2022-08-07,16.317888507456853,17.963258372859936,19.49110181930566,21.015637699236176,23.62701902371058,26.05187311072253,28.407593726459442,16.317888507456853,17.963258372859936,19.49110181930566,21.015637699236176,23.62701902371058,26.05187311072253
MWC-USD,2022-12-09,50.22118858706067,50.846258838214716,50.56239294875798,50.29880319426245,50.054041279373735,49.88972382472935,49.449397352604386,50.22118858706067,50.846258838214716,50.56239294875798,50.29880319426245,50.054041279373735,49.88972382472935
MWC-USD,2023-01-12,24.544556381720895,24.029969321182268,23.55213847925354,22.91313865845664,24.20593093731252,25.40638091053584,26.511271042046207,24.544556381720895,24.029969321182268,23.55213847925354,22.91313865845664,24.20593093731252,25.40638091053584
MWC-USD,2023-02-05,13.448694931074174,13.63718806904554,13.81221741144752,15.090051033500922,14.509614305536124,13.970637343854525,13.470158736578755,13.448694931074174,13.63718806904554,13.81221741144752,15.090051033500922,14.509614305536124,13.970637343854525
MWC-USD,2023-02-14,13.922379810086019,14.196153261299376,14.354771722597535,14.307274855669425,13.954763938041937,13.427417780750943,15.722530528035943,13.922379810086019,14.196153261299376,14.354771722597535,14.307274855669425,13.954763938041937,13.427417780750943
MWC-USD,2023-03-14,28.20620504982367,29.920777082967003,30.91822914699743,32.259666299148094,32.36104056624064,32.45517381425515,32.54258325884005,28.20620504982367,29.920777082967003,30.91822914699743,32.259666299148094,32.36104056624064,32.45517381425515
MWC-USD,2023-05-25,25.70347816637305,25.818083217462668,26.176784762492876,26.84315265507356,27.769922595745548,28.808091458923453,27.162556558919114,25.70347816637305,25.818083217462668,26.176784762492876,26.84315265507356,27.769922595745548,28.808091458923453
MWC-USD,2023-06-07,23.379992177622334,23.883275232124554,24.350609497019466,24.784562742993312,25.187519328540464,25.561693300834246,30.328870193891152,23.379992177622334,23.883275232124554,24.350609497019466,24.784562742993312,25.187519328540464,25.561693300834246
MWC-USD,2024-03-20,33.887944332817455,31.618499038987135,30.31786089950281,29.215744264262387,28.19235024582485,27.664395260798866,28.01715524687675,33.887944332817455,31.618499038987135,30.31786089950281,29.215744264262387,28.19235024582485,27.664395260798866
MWC-USD,2025-02-02,32.410210497769604,33.67214321455917,34.812322737027905,35.36841113114054,35.8847789256737,34.317433651987805,32.832455381820026,32.410210497769604,33.67214321455917,34.812322737027905,35.36841113114054,35.8847789256737,34.317433651987805
MX-USD,2020-02-03,16.78644468136582,17.078212356999824,18.697472678952824,20.201071549337748,20.942729938939344,22.09634833881442,25.72561338823845,16.78644468136582,17.078212356999824,18.697472678952824,20.201071549337748,20.942729938939344,22.09634833881442
MX-USD,2020-02-07,20.942729938939344,22.09634833881442,25.72561338823845,29.18728871894504,32.34452822514114,35.896121236562685,39.53332087025,20.942729938939344,22.09634833881442,25.72561338823845,29.18728871894504,32.34452822514114,35.896121236562685
MX-USD,2020-02-26,49.65938451253788,48.83427261979045,47.405529976733085,44.0249298247218,40.885801112139895,37.97089587902813,36.8948256734223,49.65938451253788,48.83427261979045,47.405529976733085,44.0249298247218,40.885801112139895,37.97089587902813
MX-USD,2021-01-25,45.99745463777264,46.431778977507754,47.36374828819144,48.229148362397716,48.89905418654496,49.871263399760615,52.16018140743595,45.99745463777264,46.431778977507754,47.36374828819144,48.229148362397716,48.89905418654496,49.871263399760615
MX-USD,2021-02-03,58.77537156839503,60.67320034661743,62.67812751470532,64.77427624787863,66.7211165950171,68.52889691735994,70.54839281580868,58.77537156839503,60.67320034661743,62.67812751470532,64.77427624787863,66.7211165950171,68.52889691735994
MX-USD,2021-02-15,78.82776398906154,78.6114232625662,75.76834587546655,71.90231194633162,68.36743617089795,65.59408946669838,63.25531332496119,78.82776398906154,78.6114232625662,75.76834587546655,71.90231194633162,68.36743617089795,65.59408946669838
MX-USD,2021-04-03,20.345771007512912,20.29424282170499,21.456950272843972,22.579300011644325,23.46996919264703,26.252431140953092,29.21049150536928,20.345771007512912,20.29424282170499,21.456950272843972,22.579300011644325,23.46996919264703,26.252431140953092
MX-USD,2021-04-07,23.46996919264703,26.252431140953092,29.21049150536928,30.416948456747814,31.537229911599315,32.666856394848345,34.70638609744608,23.46996919264703,26.252431140953092,29.21049150536928,30.416948456747814,31.537229911599315,32.666856394848345
MX-USD,2021-05-07,28.540447958360875,27.694251365245062,26.723200683469475,25.82151076467786,26.084875284352822,27.076831720267545,28.95868462316576,28.540447958360875,27.694251365245062,26.723200683469475,25.82151076467786,26.084875284352822,27.076831720267545
MX-USD,2021-05-23,32.46794632975304,31.059246111860055,29.90029902342265,29.220019814952995,28.293584103916206,27.37673432817496,25.598444684394956,32.46794632975304,31.059246111860055,29.90029902342265,29.220019814952995,28.293584103916206,27.37673432817496
MX-USD,2021-08-20,41.3441922339605,40.863587747556316,40.60849377197528,40.76258832335714,40.875680854364774,42.44566900566663,44.72424995592943,41.3441922339605,40.863587747556316,40.60849377197528,40.76258832335714,40.875680854364774,42.44566900566663
MX-USD,2021-09-14,42.55067615328956,41.14371934003657,39.33743993856149,38.417437524780645,38.95371369128281,40.103381615116525,41.714128761702455,42.55067615328956,41.14371934003657,39.33743993856149,38.417437524780645,38.95371369128281,40.103381615116525
MX-USD,2021-09-28,34.88734106382248,34.900097171432705,34.85486476992802,34.812863254245094,34.773861846825234,34.286638313363994,32.10448897906502,34.88734106382248,34.900097171432705,34.85486476992802,34.812863254245094,34.773861846825234,34.286638313363994
MX-USD,2021-11-08,35.346461494945416,35.82099925421364,36.75927237903955,37.77194468045699,38.712283246058895,40.77490263444961,43.222862560843524,35.346461494945416,35.82099925421364,36.75927237903955,37.77194468045699,38.712283246058895,40.77490263444961
MX-USD,2023-02-13,25.376173529993316,24.037130662472638,22.89595065761225,21.64620476019818,20.729783478364745,22.917128158331487,26.78310966321822,25.376173529993316,24.037130662472638,22.89595065761225,21.64620476019818,20.729783478364745,22.917128158331487
MYTH-USD,2023-05-07,18.33644264041731,17.376009286102416,16.484178314238587,19.968191392120417,23.743155756234035,27.248479808625255,30.51585178145581,18.33644264041731,17.376009286102416,16.484178314238587,19.968191392120417,23.743155756234035,27.248479808625255
MYTH-USD,2023-08-19,22.549900435003487,22.79382125646025,22.69931296052557,22.61155525715765,23.375959998246667,24.38418217085567,27.64376955129016,22.549900435003487,22.79382125646025,22.69931296052557,22.61155525715765,23.375959998246667,24.38418217085567
MYTH-USD,2023-12-04,25.247083363522894,24.629606376254312,23.01399317844243,21.463848278707086,20.024428014667127,19.01389844063114,23.094674450332754,25.247083363522894,24.629606376254312,23.01399317844243,21.463848278707086,20.024428014667127,19.01389844063114
MYTH-USD,2024-07-08,29.263072052547198,30.632127496296157,31.683912647541774,32.983890102691205,33.21085812486492,32.76973680204568,30.850050689118884,29.263072052547198,30.632127496296157,31.683912647541774,32.983890102691205,33.21085812486492,32.76973680204568
MYTH-USD,2024-11-15,29.90380418883155,28.606080816228626,28.016961390944605,27.090922949222463,26.231030110480475,24.69780861938686,24.36570884013068,29.90380418883155,28.606080816228626,28.016961390944605,27.090922949222463,26.231030110480475,24.69780861938686
NEO-USD,2021-02-07,19.998690757693108,20.119889218199337,20.23243064581226,19.601962563137175,20.0948621253062,21.964805198307555,24.549086384294785,19.998690757693108,20.119889218199337,20.23243064581226,19.601962563137175,20.0948621253062,21.964805198307555
NEO-USD,2021-04-13,47.82513494851146,49.78390313128251,51.49572750268981,53.32667450554925,55.17908295948267,57.1106918486772,59.32059733341959,47.82513494851146,49.78390313128251,51.49572750268981,53.32667450554925,55.17908295948267,57.1106918486772
NEO-USD,2021-05-23,32.880817169097526,33.76330829904852,34.6123617254281,35.96536129919174,37.21656697992896,37.7405903174696,37.73718416551626,32.880817169097526,33.76330829904852,34.6123617254281,35.96536129919174,37.21656697992896,37.7405903174696
NEO-USD,2021-07-28,36.75717740168544,34.37552791258774,32.16399624413988,30.355439447581638,28.96099462407155,29.71163150932159,31.375886256445813,36.75717740168544,34.37552791258774,32.16399624413988,30.355439447581638,28.96099462407155,29.71163150932159
NEO-USD,2023-02-17,42.52840893442062,42.485471591433985,42.83822560721443,43.46956548727338,44.17145705976884,45.75701379975085,48.35593241745938,42.52840893442062,42.485471591433985,42.83822560721443,43.46956548727338,44.17145705976884,45.75701379975085
NEO-USD,2023-11-02,33.12551633683984,34.00788527880458,35.606850081689664,37.38144785610022,37.89792776294326,39.40490662849091,42.156907752747976,33.12551633683984,34.00788527880458,35.606850081689664,37.38144785610022,37.89792776294326,39.40490662849091
NEO-USD,2024-04-05,20.15433556315437,20.645075308606327,20.499593427694325,19.630240183087633,18.82298359880999,18.073388199123606,20.501334957083436,20.15433556315437,20.645075308606327,20.499593427694325,19.630240183087633,18.82298359880999,18.073388199123606
NEO-USD,2024-11-30,40.9486622349415,41.738493805141324,42.79809185085849,43.95091667733906,45.131443536009144,47.009756000887535,49.763554677855545,40.9486622349415,41.738493805141324,42.79809185085849,43.95091667733906,45.131443536009144,47.009756000887535
NEXO-USD,2020-03-16,27.16630919771233,29.113866744727567,30.989398464341967,33.084293081845985,35.02955236952829,36.78846217937156,36.788716658953504,27.16630919771233,29.113866744727567,30.989398464341967,33.084293081845985,35.02955236952829,36.78846217937156
NEXO-USD,2020-11-26,52.67033171578965,52.28042359780863,51.03114393969111,49.267423158207706,48.527057470937265,49.076041821815885,49.82729720722799,52.67033171578965,52.28042359780863,51.03114393969111,49.267423158207706,48.527057470937265,49.076041821815885
NEXO-USD,2020-12-02,49.82729720722799,50.87189917059452,52.0412178940395,53.12701385152412,54.7795956724298,56.496065748241975,58.38299686174326,49.82729720722799,50.87189917059452,52.0412178940395,53.12701385152412,54.7795956724298,56.496065748241975
NEXO-USD,2020-12-14,65.05831685937551,65.97241336929137,66.93988897824849,66.7763885832408,67.17221667828535,67.67954544753381,68.69581406410171,65.05831685937551,65.97241336929137,66.93988897824849,66.7763885832408,67.17221667828535,67.67954544753381
NEXO-USD,2021-01-31,17.034810352469687,17.991959033018684,19.92199159113044,21.86851249921915,24.374989053276163,27.15352900703424,30.444492809151004,17.034810352469687,17.991959033018684,19.92199159113044,21.86851249921915,24.374989053276163,27.15352900703424
NEXO-USD,2021-02-17,59.2882335975989,60.28473175443073,61.4232872825592,62.517247734175704,63.72095482256192,65.26122109634,66.8827874979141,59.2882335975989,60.28473175443073,61.4232872825592,62.517247734175704,63.72095482256192,65.26122109634
NEXO-USD,2021-05-23,21.30967710393148,24.51051715635172,27.48272577645623,30.718257895774247,32.90251472903078,34.87537050589613,34.27867851080448,21.30967710393148,24.51051715635172,27.48272577645623,30.718257895774247,32.90251472903078,34.87537050589613
NEXO-USD,2021-10-20,23.463344570844388,23.966967285552563,23.242715832551944,23.088300270388608,24.61745570043652,26.037385742623865,28.663867576029155,23.463344570844388,23.966967285552563,23.242715832551944,23.088300270388608,24.61745570043652,26.037385742623865
NXM-USD,2020-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXM-USD,2020-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXM-USD,2020-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NXM-USD,2020-08-16,0.0,0.0,0.0,55.518349209149584,55.43256548345246,55.817066788440414,57.287773653280155,0.0,0.0,0.0,55.518349209149584,55.43256548345246,55.817066788440414
NXM-USD,2020-08-27,60.57088828431062,59.620594934674685,58.944540558481656,58.13158328852935,57.37669439500221,56.91169741953909,57.92732696973138,60.57088828431062,59.620594934674685,58.944540558481656,58.13158328852935,57.37669439500221,56.91169741953909
NXM-USD,2020-09-08,52.003967570302486,48.949482561030685,46.19144262438568,43.49371761465956,40.892331631711784,38.81084252948799,37.561519009775914,52.003967570302486,48.949482561030685,46.19144262438568,43.49371761465956,40.892331631711784,38.81084252948799
NXM-USD,2020-12-15,18.70597812909902,19.239036546357006,20.626464669468643,22.1654220155292,21.19990022727269,20.083785727416302,18.710317582916538,18.70597812909902,19.239036546357006,20.626464669468643,22.1654220155292,21.19990022727269,20.083785727416302
NXM-USD,2021-01-16,33.97207133802227,33.52064907412217,32.27680913686696,31.38178758783094,30.55069614944035,29.942837740963835,32.210274911372885,33.97207133802227,33.52064907412217,32.27680913686696,31.38178758783094,30.55069614944035,29.942837740963835
NXM-USD,2021-01-21,29.942837740963835,32.210274911372885,34.31575228389558,35.69339733593858,37.420389374086135,39.20212498674827,40.93466257619773,29.942837740963835,32.210274911372885,34.31575228389558,35.69339733593858,37.420389374086135,39.20212498674827
NXM-USD,2021-01-30,42.27249013106229,41.857054650388235,41.47129313261946,40.7950555153039,39.75893527942457,39.1206100824151,37.49158991519818,42.27249013106229,41.857054650388235,41.47129313261946,40.7950555153039,39.75893527942457,39.1206100824151
NXM-USD,2021-05-23,44.05535751471621,43.71441929910111,43.397833813172795,43.802996413278194,43.090044965136045,42.146902487669436,43.289893995899384,44.05535751471621,43.71441929910111,43.397833813172795,43.802996413278194,43.090044965136045,42.146902487669436
NXM-USD,2022-08-22,31.429264573302078,32.079264128609886,32.68283514425285,33.36420430092863,33.610511597690625,33.661237556666194,32.2236171054438,31.429264573302078,32.079264128609886,32.68283514425285,33.36420430092863,33.610511597690625,33.661237556666194
OETH-USD,2025-05-07,20.135382124266872,19.26832704625494,17.90263721680638,16.894964327446804,19.190456539589377,22.492959859379102,25.892854759589227,20.135382124266872,19.26832704625494,17.90263721680638,16.894964327446804,19.190456539589377,22.492959859379102
OHM-USD,2021-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHM-USD,2021-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OHM-USD,2021-05-23,34.83270293266431,35.39799172742384,36.27126731923673,37.452438482583325,38.54924027711946,39.55419088895157,40.35695222025135,34.83270293266431,35.39799172742384,36.27126731923673,37.452438482583325,38.54924027711946,39.55419088895157
OHM-USD,2021-06-28,25.372139672288643,23.884631776136533,22.903040253204498,22.332981591323918,21.993211317686463,22.94888995586734,23.963798578611346,25.372139672288643,23.884631776136533,22.903040253204498,22.332981591323918,21.993211317686463,22.94888995586734
OHM-USD,2021-12-18,30.704282043325406,28.84341027708607,27.100229546912487,25.919104966178075,24.14013855682403,22.742354847409334,21.737781862762123,30.704282043325406,28.84341027708607,27.100229546912487,25.919104966178075,24.14013855682403,22.742354847409334
OKT-USD,2021-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
