symbol,date,rsi,macd,macd_signal
AGIX-USD,2024-03-04,72.13428714310508,0.1411893708676961,0.1225266949999971
AGIX-USD,2024-06-18,20.220281086395342,-0.0954567659587892,-0.0721936091134303
AGIX-USD,2024-08-08,38.70818511786408,-0.0564985348246164,-0.0351121340554704
AGIX-USD,2024-08-19,45.47572926428101,-0.052413236646023,-0.0514225057904682
AGIX-USD,2025-05-07,55.7032376267596,0.0174152359909979,0.0217934728870252
AIOZ-USD,2021-05-23,25.97254445852066,-0.2201985331019564,-0.1841441419126618
AIOZ-USD,2021-05-29,30.39036590966749,-0.2055961458763102,-0.2038246212140886
AIOZ-USD,2021-06-10,39.86361956491007,-0.097254424133829,-0.1210498930051758
AIOZ-USD,2021-07-24,35.67779647917722,-0.0338322748812702,-0.0360103336176605
AIOZ-USD,2021-08-29,45.95549109405604,0.0080930765042655,0.0151021725391979
AIOZ-USD,2021-10-31,44.467232921511226,-0.0078089610564271,-0.0077134007244295
AIOZ-USD,2021-11-08,60.17241196203563,0.0172054518324865,0.0078887386725594
AIOZ-USD,2021-11-12,73.71477493445488,0.0370519402013755,0.0207580420622328
AIOZ-USD,2021-11-18,66.9729244899087,0.1067689866712766,0.0730871307268559
AIOZ-USD,2022-03-05,34.60225894970418,-0.0208416429066843,-0.0224956976656623
AIOZ-USD,2022-03-31,59.714422807980384,0.0149330878784546,0.0135343539345155
AIOZ-USD,2022-05-17,28.88772512444,-0.0298170584482031,-0.0276999744067905
AIOZ-USD,2022-07-02,35.96939047628251,-0.0076324137088424,-0.0082337087009983
AIOZ-USD,2022-11-12,32.825775958742184,-0.0032842031254569,-0.0019006315540088
AIOZ-USD,2023-11-15,85.58052682106268,0.0025471066316441,0.0018545215379565
AIOZ-USD,2023-11-21,68.9189502692699,0.0108474272058249,0.006250711770518
AIOZ-USD,2023-11-26,66.68164597174628,0.0149702140179503,0.0114459030631782
AIOZ-USD,2024-02-15,59.94025349630925,0.0046230823926045,0.0023973576209966
AIOZ-USD,2024-02-19,69.92109099491921,0.0152646876351168,0.0082729634132798
AIOZ-USD,2024-03-04,50.454609622561065,0.032239821163374,0.0368752610089316
AIOZ-USD,2024-03-08,77.9846598217672,0.0515735959953304,0.037889704063793
AIOZ-USD,2024-11-04,35.54612024250129,-0.017463303045049,-0.0107405450868363
AIOZ-USD,2024-11-09,64.38066396228336,0.0079757427985522,-0.0048456770589337
AIOZ-USD,2024-11-28,64.05484129192045,0.0716980639037068,0.0771807226495535
AIOZ-USD,2025-01-01,37.54378025517958,-0.051304859039602,-0.0240067868018909
AIOZ-USD,2025-04-23,66.08292764706201,0.0093318338695753,-0.0010268583745168
AIOZ-USD,2025-05-07,56.46947794294037,0.033940785063254,0.036604682145901
AITECH-USD,2023-11-20,51.386925168935406,3.742044937692958e-05,-0.0001574596703558
AITECH-USD,2024-01-01,43.20056938197797,-0.0009795091369895,-0.0009238712099475
AITECH-USD,2024-01-05,64.86895784218544,0.0006327849658744,-0.0003682558842837
AITECH-USD,2024-01-12,71.45870915957614,0.0076097512056893,0.0046475287145738
AITECH-USD,2024-01-27,65.42299381164833,0.0069033748825887,0.007463136287701
AITECH-USD,2024-02-14,56.178663474638114,0.0041973829187069,0.0054693812343367
AITECH-USD,2024-02-18,79.888506082647,0.0082579912853963,0.0060791408308996
AITECH-USD,2024-03-06,58.06562450648733,0.0152270468500275,0.0179145481682631
AITECH-USD,2024-03-10,84.6917321476791,0.0280416182398705,0.0195041131070369
AITECH-USD,2024-08-20,34.77632009019818,-0.0096106285154637,-0.0102720453969027
AITECH-USD,2024-09-21,46.39161984209338,-0.0014495743173072,-0.0014159058791213
AITECH-USD,2024-11-21,43.41778605710406,-0.0032048385255658,-0.0031105689034612
AITECH-USD,2024-11-26,64.68096700727028,0.0035932217538873,-0.0004463450337574
AITECH-USD,2025-04-22,53.07222247985587,-0.0015565355251344,-0.0024439119410636
AITECH-USD,2025-05-06,72.7958157140371,0.0049569541206928,0.0036617704714198
AKT-USD,2020-11-29,68.02253460682711,0.0414639717744809,0.0347092943011108
AKT-USD,2021-01-12,42.67248243161793,0.005494414838114,0.0189507994540945
AKT-USD,2021-01-16,65.56955481653725,0.0365787035429288,0.0213228058937463
AKT-USD,2021-02-02,66.43890606892268,0.1838572661112205,0.1980721511757501
AKT-USD,2021-02-06,74.83540454785711,0.2548808632435058,0.2096453228892888
AKT-USD,2021-02-18,72.09271684376867,0.512802972240475,0.4976319422848612
AKT-USD,2021-02-22,78.7666044063617,0.6625952890025735,0.5603449757843266
AKT-USD,2021-04-03,51.16113455719546,0.0461305544455861,0.0671656920523127
AKT-USD,2021-06-21,33.93246894159199,-0.2319544593698959,-0.2605188417444917
AKT-USD,2021-09-07,56.91547328900701,0.2511177096486459,0.2241631145483958
AKT-USD,2022-11-02,39.59952155526005,-0.0040126516813277,-0.0053090154881093
AKT-USD,2022-11-21,30.982507250640865,-0.0235866749268599,-0.0168032791364874
AKT-USD,2023-02-04,79.81880510085942,0.0415084050446977,0.032528882286085
AKT-USD,2023-05-24,63.17697578603078,0.0209978788335414,0.0080947270518005
AKT-USD,2023-06-13,46.20829815927977,0.0338901699992124,0.060735567091523
AKT-USD,2023-08-06,48.854802863148734,0.0025521782030667,0.0058862311698199
AKT-USD,2023-11-15,52.4431729847003,0.0218552448016535,0.0389120024611135
AKT-USD,2023-12-11,50.12294373860457,0.1022208224991891,0.1376902861196541
AKT-USD,2024-01-02,55.32370254228056,0.1347550471622463,0.1714403296245387
AKT-USD,2024-03-04,60.75789119698118,0.3955705435353929,0.390558667031688
AKT-USD,2024-05-08,47.51035781126811,0.0433581082774914,0.0148857304998379
AKT-USD,2024-11-09,57.73326808355624,-0.0156933537686763,-0.043989940307324
AKT-USD,2025-03-10,24.768580078155168,-0.2295243576274237,-0.2040831091456155
ALGO-USD,2020-02-17,56.92433521691476,0.0275237910844656,0.0272568988782529
ALGO-USD,2020-07-13,62.79721380488962,0.0103756957933427,0.0039090218191402
ALGO-USD,2020-08-05,57.77573948068257,0.0115051867147211,0.0144892986595163
ALGO-USD,2020-08-10,72.8152756133516,0.0349398550132203,0.0223153358995799
ALGO-USD,2021-02-09,79.75718058574236,0.1188298003772709,0.0842923989157391
ALGO-USD,2021-09-05,70.74294917663332,0.0762792027536205,0.0590857143237061
ALGO-USD,2023-12-06,65.83029786961936,0.0072186836283558,0.0060495394171914
ALGO-USD,2024-11-13,62.98234040501544,0.006904509202874,0.002592161675439
ALGO-USD,2024-11-20,71.59729936208754,0.023213160934518,0.0148520248231635
ALGO-USD,2024-11-26,74.56320244943777,0.0399265070199522,0.0299275086916492
ALGO-USD,2025-01-13,45.40976759952221,-0.0023252039345344,0.0005569695822952
