symbol,breakout_date,b_atr_-3,b_atr_-2,b_atr_-1,b_atr_+0,b_atr_+1,b_atr_+2,b_atr_+3,p_atr_-3,p_atr_-2,p_atr_-1,p_atr_+0,p_atr_+1,p_atr_+2
CKB-USD,2024-02-10,0.0004712857272742071,0.0005113571449848214,0.0005307857146752857,0.0005442143052018215,0.0005577143082129214,0.0006312857315476571,0.0008484999915318929,0.0004712857272742071,0.0005113571449848214,0.0005307857146752857,0.0005442143052018215,0.0005577143082129214,0.0006312857315476571
CKB-USD,2024-02-22,0.0018190000472324357,0.0018525714986026428,0.0019117143736886286,0.0019840715519551786,0.002028142966862236,0.002214928656550386,0.0025310000471238567,0.0018190000472324357,0.0018525714986026428,0.0019117143736886286,0.0019840715519551786,0.002028142966862236,0.002214928656550386
CKB-USD,2024-03-01,0.0025626428292265927,0.002483214251697064,0.0024152856453188857,0.0022159999103418425,0.00218499984060015,0.0021937140263617073,0.002523214090615507,0.0025626428292265927,0.002483214251697064,0.0024152856453188857,0.0022159999103418425,0.00218499984060015,0.0021937140263617073
CKB-USD,2024-04-03,0.0021607854536601283,0.00213557109236715,0.0020494997235280927,0.0019093568303755071,0.002029928245714707,0.001976856828800243,0.002361856933150951,0.0021607854536601283,0.00213557109236715,0.0020494997235280927,0.0019093568303755071,0.002029928245714707,0.001976856828800243
CKB-USD,2024-08-20,0.0008573573348777499,0.0007876429839857783,0.0006834286863782428,0.0006485000651861855,0.0006459285837731142,0.0005659999858055785,0.000724357153688157,0.0008573573348777499,0.0007876429839857783,0.0006834286863782428,0.0006485000651861855,0.0006459285837731142,0.0005659999858055785
CKB-USD,2024-09-10,0.0007390714183982001,0.0007007857452013786,0.0007167856674641499,0.0006667856858777213,0.0006666428609085998,0.0006595000158995427,0.0011513572119708642,0.0007390714183982001,0.0007007857452013786,0.0007167856674641499,0.0006667856858777213,0.0006666428609085998,0.0006595000158995427
CORE-USD,2020-10-14,,,1682.7949741908483,1645.3703438895088,1603.7314453125,1489.0831124441963,1468.0242396763392,,,1682.7949741908483,1645.3703438895088,1603.7314453125,1489.0831124441963
CORE-USD,2021-02-06,428.41904994419644,394.50950404575894,380.09952218191967,380.1327427455357,399.58864048549106,427.46156529017856,501.64894321986606,428.41904994419644,394.50950404575894,380.09952218191967,380.1327427455357,399.58864048549106,427.46156529017856
CORE-USD,2021-05-22,1241.206821986607,1328.5882742745537,1413.4564732142858,1353.1962890625,1382.54296875,1405.4676339285713,1411.854038783482,1241.206821986607,1328.5882742745537,1413.4564732142858,1353.1962890625,1382.54296875,1405.4676339285713
CORE-USD,2021-08-24,553.5542689732143,570.7513253348214,536.411865234375,526.9983956473214,518.5615583147321,526.0546526227679,840.6164899553571,553.5542689732143,570.7513253348214,536.411865234375,526.9983956473214,518.5615583147321,526.0546526227679
CORE-USD,2021-08-29,526.0546526227679,840.6164899553571,985.3456682477679,1010.6050502232143,1082.805943080357,1199.2723911830358,1276.7365025111608,526.0546526227679,840.6164899553571,985.3456682477679,1010.6050502232143,1082.805943080357,1199.2723911830358
CORE-USD,2021-09-11,1471.0051967075892,1578.9634835379463,1388.0184849330358,1266.15625,1280.7559291294642,1301.0828683035713,1305.531529017857,1471.0051967075892,1578.9634835379463,1388.0184849330358,1266.15625,1280.7559291294642,1301.0828683035713
CORE-USD,2021-11-13,817.3514229910714,713.7419084821429,669.4694475446429,645.4663783482143,636.737060546875,741.0021275111607,5189.971923828125,817.3514229910714,713.7419084821429,669.4694475446429,645.4663783482143,636.737060546875,741.0021275111607
CORE-USD,2022-01-23,835.2918178013393,919.5345982142857,1000.0897042410714,1107.3519461495537,1315.3120814732142,1385.015171595982,2124.6746651785716,835.2918178013393,919.5345982142857,1000.0897042410714,1107.3519461495537,1315.3120814732142,1385.015171595982
CORE-USD,2022-04-05,385.66238839285717,357.5431431361607,358.7601841517857,390.8644321986607,638.6849190848214,635.0049874441964,903.9454171316964,385.66238839285717,357.5431431361607,358.7601841517857,390.8644321986607,638.6849190848214,635.0049874441964
CORE-USD,2023-02-08,316.66660853794644,324.3478306361607,329.8452845982143,456.7684849330357,588.5939592633929,628.4007742745536,985.8872375488281,316.66660853794644,324.3478306361607,329.8452845982143,456.7684849330357,588.5939592633929,628.4007742745536
CORE-USD,2023-02-14,985.8872375488281,1017.0187247140067,1392.2067086356026,1481.1839686802455,1641.2789219447545,1676.2543683733259,2104.6542285510473,985.8872375488281,1017.0187247140067,1392.2067086356026,1481.1839686802455,1641.2789219447545,1676.2543683733259
CORE-USD,2023-02-23,2285.387068952833,2611.3805283818924,2534.5627967970713,2648.3748608316696,2763.3287618500844,2504.753710406167,2650.9437128475734,2285.387068952833,2611.3805283818924,2534.5627967970713,2648.3748608316696,2763.3287618500844,2504.753710406167
CORE-USD,2023-03-09,1726.1789502927236,1366.6929197141103,1273.2380857297353,1012.5902585812977,843.6155009780612,731.3859041588647,992.7818355219705,1726.1789502927236,1366.6929197141103,1273.2380857297353,1012.5902585812977,843.6155009780612,731.3859041588647
CORE-USD,2023-09-30,99.02103097098214,95.64986746651786,95.83914620535714,84.08056640625,99.26614815848214,119.62765066964286,550.3595493861607,99.02103097098214,95.64986746651786,95.83914620535714,84.08056640625,99.26614815848214,119.62765066964286
CORE-USD,2025-03-03,98.6881888253348,91.70383126395087,108.42121233258926,125.99235316685268,123.35306222098212,119.5053013392857,275.9757341657366,98.6881888253348,91.70383126395087,108.42121233258926,125.99235316685268,123.35306222098212,119.5053013392857
CORE-USD,2025-03-08,119.5053013392857,275.9757341657366,323.141122000558,328.4283360072545,571.7154279436384,609.9954572405134,629.0708443777902,119.5053013392857,275.9757341657366,323.141122000558,328.4283360072545,571.7154279436384,609.9954572405134
COTI-USD,2020-02-29,0.0038782860418515495,0.0039030716621449996,0.003993500157126357,0.0039421430389795994,0.003927928661661493,0.004148857268903942,0.004586857078330857,0.0038782860418515495,0.0039030716621449996,0.003993500157126357,0.0039421430389795994,0.003927928661661493,0.004148857268903942
COTI-USD,2020-03-22,0.005275857302227177,0.0051100715728742635,0.004837928672454179,0.004615928645112678,0.004244500105934471,0.004044500179588779,0.003895500142659443,0.005275857302227177,0.0051100715728742635,0.004837928672454179,0.004615928645112678,0.004244500105934471,0.004044500179588779
COTI-USD,2020-07-17,0.002486928233078514,0.0025924995009387925,0.002804570831358407,0.0028828567426119286,0.0029479281178542358,0.003004570890750185,0.0035321422453437356,0.002486928233078514,0.0025924995009387925,0.002804570831358407,0.0028828567426119286,0.0029479281178542358,0.003004570890750185
COTI-USD,2020-08-07,0.0055115712540490195,0.005505142733454698,0.0054980713341917275,0.005546357216579569,0.0052195715584925206,0.00517221460384982,0.005773000419139862,0.0055115712540490195,0.005505142733454698,0.0054980713341917275,0.005546357216579569,0.0052195715584925206,0.00517221460384982
COTI-USD,2020-12-11,0.0049766435154846855,0.004485643335751142,0.0040887144527265145,0.0041272142635924575,0.004447071680000857,0.0047225004860333075,0.004932643313493044,0.0049766435154846855,0.004485643335751142,0.0040887144527265145,0.0041272142635924575,0.004447071680000857,0.0047225004860333075
COTI-USD,2021-02-06,0.00722549935536726,0.006894213546599666,0.006727856184755058,0.006933356502226423,0.007251428174121043,0.008339928197009223,0.00990535638162068,0.00722549935536726,0.006894213546599666,0.006727856184755058,0.006933356502226423,0.007251428174121043,0.008339928197009223
COTI-USD,2021-02-16,0.014500070363283171,0.015253642573952694,0.017388856836727702,0.018276928790978034,0.019470928502934335,0.01980400032230787,0.022543214261531847,0.014500070363283171,0.015253642573952694,0.017388856836727702,0.018276928790978034,0.019470928502934335,0.01980400032230787
COTI-USD,2021-03-02,0.0374762144471918,0.038229427699531845,0.03757057019642423,0.03825714119843076,0.04041756902422226,0.04335613974503109,0.042997641222817566,0.0374762144471918,0.038229427699531845,0.03757057019642423,0.03825714119843076,0.04041756902422226,0.04335613974503109
COTI-USD,2021-03-06,0.04041756902422226,0.04335613974503109,0.042997641222817566,0.041845783591270454,0.04507621271269662,0.052181141717093336,0.05566578571285521,0.04041756902422226,0.04335613974503109,0.042997641222817566,0.041845783591270454,0.04507621271269662,0.052181141717093336
COTI-USD,2021-04-24,0.05569300374814443,0.056846289762428844,0.05964757714952743,0.05994779084409987,0.061658363257135675,0.06329886189528874,0.0681640739951815,0.05569300374814443,0.056846289762428844,0.05964757714952743,0.05994779084409987,0.061658363257135675,0.06329886189528874
COTI-USD,2021-05-12,0.04751870674746378,0.04862442186900547,0.04569442357335773,0.04762985450880868,0.046748997909682136,0.04848214132445199,0.052379144089562554,0.04751870674746378,0.04862442186900547,0.04569442357335773,0.04762985450880868,0.046748997909682136,0.04848214132445199
COTI-USD,2021-05-23,0.07507050356694629,0.07942521678549903,0.07885614676134925,0.08206528957401002,0.08090978967291969,0.08056243296180454,0.07887157372065955,0.07507050356694629,0.07942521678549903,0.07885614676134925,0.08206528957401002,0.08090978967291969,0.08056243296180454
COTI-USD,2021-08-17,0.019966640642711093,0.020401356475693837,0.02132571382181984,0.02362142929009028,0.02459193021059034,0.02605735829898287,0.028619500143187364,0.019966640642711093,0.020401356475693837,0.02132571382181984,0.02362142929009028,0.02459193021059034,0.02605735829898287
COTI-USD,2021-08-22,0.02605735829898287,0.028619500143187364,0.030498356691428582,0.032198286482266004,0.032582143587725494,0.035086001668657565,0.04909900150128772,0.02605735829898287,0.028619500143187364,0.030498356691428582,0.032198286482266004,0.032582143587725494,0.035086001668657565
COTI-USD,2021-09-20,0.05002778449228832,0.05004371383360454,0.05240635680300849,0.05394571274518967,0.050473498446600776,0.055978783539363315,0.07038142425673348,0.05002778449228832,0.05004371383360454,0.05240635680300849,0.05394571274518967,0.050473498446600776,0.055978783539363315
COTI-USD,2023-01-22,0.004100786255938658,0.004677643467273023,0.0048172146614108655,0.00517978625638143,0.005183215120008995,0.006245357915759067,0.0073412864335945524,0.004100786255938658,0.004677643467273023,0.0048172146614108655,0.00517978625638143,0.005183215120008995,0.006245357915759067
COTI-USD,2024-02-06,0.002786143283758829,0.00275492881025585,0.0030797858323369505,0.003650143210376987,0.00395878590643403,0.004455285679016765,0.0067272856831550295,0.002786143283758829,0.00275492881025585,0.0030797858323369505,0.003650143210376987,0.00395878590643403,0.004455285679016765
COTI-USD,2024-02-21,0.01208485742764813,0.011974285755838658,0.011656999588012685,0.011787213917289454,0.01199835698519433,0.011778643088681342,0.01540321430989673,0.01208485742764813,0.011974285755838658,0.011656999588012685,0.011787213917289454,0.01199835698519433,0.011778643088681342
COTI-USD,2024-03-05,0.031258070043155096,0.031693355845553516,0.033299427479505525,0.036693713494709554,0.03932978478925569,0.03962935560515949,0.04121785504477365,0.031258070043155096,0.031693355845553516,0.033299427479505525,0.036693713494709554,0.03932978478925569,0.03962935560515949
COTI-USD,2024-11-19,0.00922742964965957,0.009430143982172014,0.009715858314718523,0.009850858577660156,0.00956785891737257,0.01006814411708287,0.012670573379312251,0.00922742964965957,0.009430143982172014,0.009715858314718523,0.009850858577660156,0.00956785891737257,0.01006814411708287
CPOOL-USD,2021-11-03,,,,,,,,,,,,,
CPOOL-USD,2021-11-09,,,,,0.27026620720114025,0.2015881346804755,0.20593599549361644,,,,,0.27026620720114025,0.2015881346804755
CPOOL-USD,2021-11-13,0.27026620720114025,0.2015881346804755,0.20593599549361644,0.20785877960068846,0.25047100016048984,0.29197079369000034,0.3101033696106502,0.27026620720114025,0.2015881346804755,0.20593599549361644,0.20785877960068846,0.25047100016048984,0.29197079369000034
CPOOL-USD,2021-12-13,0.17494258284568787,0.16603729554585048,0.16824929203305924,0.16662264721734182,0.16770135930606297,0.16109500186783926,0.16856821094240462,0.17494258284568787,0.16603729554585048,0.16824929203305924,0.16662264721734182,0.16770135930606297,0.16109500186783926
CPOOL-USD,2022-01-13,0.06729684557233538,0.06455370358058385,0.06669734631265913,0.07140963205269404,0.06878048820155007,0.06814127308981759,0.08183556369372777,0.06729684557233538,0.06455370358058385,0.06669734631265913,0.07140963205269404,0.06878048820155007,0.06814127308981759
CPOOL-USD,2022-01-21,0.09437499301774162,0.09464663692883082,0.09965799536023821,0.10237306995051247,0.10220657076154437,0.11405678944928306,0.12041564924376354,0.09437499301774162,0.09464663692883082,0.09965799536023821,0.10237306995051247,0.10220657076154437,0.11405678944928306
CPOOL-USD,2022-03-18,0.02109271075044361,0.021389425865241476,0.019871711730957038,0.02005814122302192,0.020698141838823046,0.019546855773244592,0.027990642402853292,0.02109271075044361,0.021389425865241476,0.019871711730957038,0.02005814122302192,0.020698141838823046,0.019546855773244592
CPOOL-USD,2022-03-24,0.027990642402853292,0.03088471506323134,0.03582350164651872,0.03598735907248089,0.03546207398176194,0.03787485935858319,0.039434073226792474,0.027990642402853292,0.03088471506323134,0.03582350164651872,0.03598735907248089,0.03546207398176194,0.03787485935858319
CPOOL-USD,2022-03-31,0.04132214507886341,0.04261728801897594,0.04315435992819922,0.0424875734107835,0.04251114491905484,0.044121929577418735,0.04721500085932868,0.04132214507886341,0.04261728801897594,0.04315435992819922,0.0424875734107835,0.04251114491905484,0.044121929577418735
CPOOL-USD,2022-06-05,0.00496135652065278,0.0047566422394343805,0.004630356494869508,0.004363856677498136,0.004242785541074608,0.004301856937152986,0.007023214495607779,0.00496135652065278,0.0047566422394343805,0.004630356494869508,0.004363856677498136,0.004242785541074608,0.004301856937152986
CPOOL-USD,2022-07-27,0.004651571890073171,0.004748643109841015,0.003942643026156093,0.003794643096625808,0.004085428613637179,0.004269714068089215,0.00497799978724548,0.004651571890073171,0.004748643109841015,0.003942643026156093,0.003794643096625808,0.004085428613637179,0.004269714068089215
CPOOL-USD,2022-08-15,0.004988071375659542,0.004293499780552735,0.004250071410621928,0.004089714427079493,0.004074571654200571,0.005089928795184421,0.0058990716934204145,0.004988071375659542,0.004293499780552735,0.004250071410621928,0.004089714427079493,0.004074571654200571,0.005089928795184421
CPOOL-USD,2022-08-21,0.0058990716934204145,0.006188071732010164,0.0064667146652936935,0.006433000255908287,0.006577286071010992,0.006986357271671293,0.006995357306940215,0.0058990716934204145,0.006188071732010164,0.0064667146652936935,0.006433000255908287,0.006577286071010992,0.006986357271671293
CPOOL-USD,2022-09-06,0.004572785060320572,0.004435142236096507,0.0038728564977645852,0.003481070910181314,0.003510713843362671,0.004132285181965149,0.004070714116096499,0.004572785060320572,0.004435142236096507,0.0038728564977645852,0.003481070910181314,0.003510713843362671,0.004132285181965149
CPOOL-USD,2022-09-21,0.005165357674871185,0.005299643480351998,0.0054780721132244485,0.00537121508802687,0.00585350101547582,0.0060520722929920485,0.007528786946620264,0.005165357674871185,0.005299643480351998,0.0054780721132244485,0.00537121508802687,0.00585350101547582,0.0060520722929920485
CPOOL-USD,2022-09-27,0.007528786946620264,0.008070644257324084,0.0078102150665862275,0.007814857576574599,0.008391000862632477,0.009568786514656877,0.010168071836233134,0.007528786946620264,0.008070644257324084,0.0078102150665862275,0.007814857576574599,0.008391000862632477,0.009568786514656877
CPOOL-USD,2022-10-02,0.009568786514656877,0.010168071836233134,0.01100742923361914,0.011197786246027264,0.013213000659431734,0.014079571834632335,0.017482786838497442,0.009568786514656877,0.010168071836233134,0.01100742923361914,0.011197786246027264,0.013213000659431734,0.014079571834632335
CPOOL-USD,2023-11-04,0.0006579998880624788,0.0006834997662476146,0.0007448568940162718,0.0008560711784022289,0.00097564261938845,0.0011357855317848142,0.0012715711657490143,0.0006579998880624788,0.0006834997662476146,0.0007448568940162718,0.0008560711784022289,0.00097564261938845,0.0011357855317848142
CPOOL-USD,2023-11-21,0.0016980716692549928,0.001581000297197286,0.0015505004142012003,0.0017306434788874287,0.0021089291466134,0.0028007148898073647,0.0040988577529788,0.0016980716692549928,0.001581000297197286,0.0015505004142012003,0.0017306434788874287,0.0021089291466134,0.0028007148898073647
CPOOL-USD,2023-11-29,0.005737572110125,0.006262429191597871,0.006871643476188185,0.007375572009810386,0.007682143577507572,0.008573643464062895,0.009789714589715007,0.005737572110125,0.006262429191597871,0.006871643476188185,0.007375572009810386,0.007682143577507572,0.008573643464062895
CPOOL-USD,2023-12-13,0.009882642754486637,0.00970257153468473,0.00934514296906335,0.009403285969580929,0.009681214711495816,0.00894835750971523,0.00883500065122333,0.009882642754486637,0.00970257153468473,0.00934514296906335,0.009403285969580929,0.009681214711495816,0.00894835750971523
CPOOL-USD,2023-12-18,0.00894835750971523,0.00883500065122333,0.008911572396755229,0.009351215724434179,0.009597929992846088,0.009664787245648251,0.012307859425033846,0.00894835750971523,0.00883500065122333,0.008911572396755229,0.009351215724434179,0.009597929992846088,0.009664787245648251
CPOOL-USD,2024-02-15,0.008031929177897338,0.008718286241803873,0.009625214551176365,0.010381285101175327,0.010636642043079667,0.011827999992030016,0.01255921434078898,0.008031929177897338,0.008718286241803873,0.009625214551176365,0.010381285101175327,0.010636642043079667,0.011827999992030016
CPOOL-USD,2024-03-08,0.02024157185639656,0.018400500927652646,0.017864500305482336,0.016566642693110895,0.016670356903757393,0.01622842890875682,0.01832478653107373,0.02024157185639656,0.018400500927652646,0.017864500305482336,0.016566642693110895,0.016670356903757393,0.01622842890875682
CPOOL-USD,2024-03-18,0.02081907221249172,0.021219644163336073,0.02143914412174906,0.02111400184886797,0.020943786948919303,0.021503430392060974,0.024946573589529324,0.02081907221249172,0.021219644163336073,0.02143914412174906,0.02111400184886797,0.020943786948919303,0.021503430392060974
CPOOL-USD,2024-03-22,0.020943786948919303,0.021503430392060974,0.024946573589529324,0.026676144983087284,0.027595716395548427,0.03079078719019891,0.03254857233592443,0.020943786948919303,0.021503430392060974,0.024946573589529324,0.026676144983087284,0.027595716395548427,0.03079078719019891
CPOOL-USD,2024-05-14,0.0177026465535164,0.015580933008875178,0.014456932565995636,0.013040647975036087,0.013642575591802616,0.013557218547378288,0.013952931655304788,0.0177026465535164,0.015580933008875178,0.014456932565995636,0.013040647975036087,0.013642575591802616,0.013557218547378288
CPOOL-USD,2024-08-20,0.010560642927885056,0.009815571031400133,0.00906600004860332,0.00876450006450924,0.008143928434167584,0.007373571395874019,0.00851828551718167,0.010560642927885056,0.009815571031400133,0.00906600004860332,0.00876450006450924,0.008143928434167584,0.007373571395874019
CPOOL-USD,2024-11-04,0.018562000777040188,0.01926371455192564,0.02020807244947976,0.021393286330359303,0.022751500563962104,0.024261142526354095,0.026124070797647735,0.018562000777040188,0.01926371455192564,0.02020807244947976,0.021393286330359303,0.022751500563962104,0.024261142526354095
CPOOL-USD,2024-12-01,0.025105501924242293,0.024572429912430895,0.024508500737803328,0.02343800131763731,0.02506114329610553,0.02876906948430199,0.033461854926177446,0.025105501924242293,0.024572429912430895,0.024508500737803328,0.02343800131763731,0.02506114329610553,0.02876906948430199
CPOOL-USD,2024-12-22,0.07497692108154298,0.07754906373364587,0.07926734856196814,0.07892613538673947,0.07803470747811456,0.07759549362318856,0.07658963756901879,0.07497692108154298,0.07754906373364587,0.07926734856196814,0.07892613538673947,0.07803470747811456,0.07759549362318856
CPOOL-USD,2025-01-12,0.048269076006753106,0.04670928844383785,0.04397621537957872,0.04286264521735054,0.04530671664646691,0.0454672873020172,0.04725800241742813,0.048269076006753106,0.04670928844383785,0.04397621537957872,0.04286264521735054,0.04530671664646691,0.0454672873020172
CPOOL-USD,2025-05-06,0.011759500418390542,0.011582429919924055,0.011541644377367833,0.010957144732986177,0.010526216455868305,0.01045214384794234,0.011207573115825634,0.011759500418390542,0.011582429919924055,0.011541644377367833,0.010957144732986177,0.010526216455868305,0.01045214384794234
CRV-USD,2020-08-23,,,,,,,,,,,,,
CRV-USD,2020-08-29,,5.109499624797276,1.5594329493386405,0.9121939284460885,0.8475662299564907,0.7965918609074184,0.8209520748683384,,5.109499624797276,1.5594329493386405,0.9121939284460885,0.8475662299564907,0.7965918609074184
CRV-USD,2020-10-24,0.06204829471451896,0.057555579713412706,0.052582649247986946,0.047472577009882264,0.04743572005203794,0.05056757799216681,0.06467864768845696,0.06204829471451896,0.057555579713412706,0.052582649247986946,0.047472577009882264,0.04743572005203794,0.05056757799216681
CRV-USD,2020-11-07,0.07423163524695807,0.07447399411882676,0.07798192330769134,0.08609877952507568,0.08742949579443253,0.08493785134383613,0.07913749345711303,0.07423163524695807,0.07447399411882676,0.07798192330769134,0.08609877952507568,0.08742949579443253,0.08493785134383613
CRV-USD,2020-11-11,0.08742949579443253,0.08493785134383613,0.07913749345711303,0.07563092240265439,0.07398377997534618,0.07841635176113675,0.08464013891560691,0.08742949579443253,0.08493785134383613,0.07913749345711303,0.07563092240265439,0.07398377997534618,0.07841635176113675
CRV-USD,2020-12-29,0.06501793648515429,0.06569922608988625,0.06620672558035169,0.06760515059743609,0.07262293781552996,0.07583293744495936,0.07806214690208435,0.06501793648515429,0.06569922608988625,0.06620672558035169,0.06760515059743609,0.07262293781552996,0.07583293744495936
CRV-USD,2021-01-12,0.09332835461412158,0.09813492425850459,0.11017849402768272,0.11118249808038984,0.10848185420036316,0.10931078451020378,0.1341435015201569,0.09332835461412158,0.09813492425850459,0.11017849402768272,0.11118249808038984,0.10848185420036316,0.10931078451020378
CRV-USD,2021-01-19,0.14475378394126895,0.18934385691370287,0.20577013918331694,0.22207392539296836,0.24136228646550864,0.2674335028444018,0.3066402929169791,0.14475378394126895,0.18934385691370287,0.20577013918331694,0.22207392539296836,0.24136228646550864,0.2674335028444018
CRV-USD,2021-01-27,0.3360981558050428,0.3441559374332428,0.3668677168233053,0.3888520002365112,0.4109385013580322,0.40014928579330444,0.43925992931638447,0.3360981558050428,0.3441559374332428,0.3668677168233053,0.3888520002365112,0.4109385013580322,0.40014928579330444
CRV-USD,2021-02-02,0.43925992931638447,0.42475370849881855,0.42383915185928345,0.4226171544619969,0.4141705121312822,0.4246222376823424,0.40249936921255924,0.43925992931638447,0.42475370849881855,0.42383915185928345,0.4226171544619969,0.4141705121312822,0.4246222376823424
CRV-USD,2021-03-26,0.3519873108182635,0.37157479354313444,0.38655395167214535,0.3871958170618331,0.4039565324783326,0.41474132878439773,0.43418661185673313,0.3519873108182635,0.37157479354313444,0.38655395167214535,0.3871958170618331,0.4039565324783326,0.41474132878439773
CRV-USD,2021-04-12,0.4040550334112985,0.37330925464630127,0.364741461617606,0.33799166338784353,0.32669694083077566,0.3281127214431763,0.3696395329066685,0.4040550334112985,0.37330925464630127,0.364741461617606,0.33799166338784353,0.32669694083077566,0.3281127214431763
CRV-USD,2021-04-24,0.4972710950034006,0.525041001183646,0.5516291516167777,0.5588530131748745,0.5606521538325718,0.5811431578227452,0.6004124539239066,0.4972710950034006,0.525041001183646,0.5516291516167777,0.5588530131748745,0.5606521538325718,0.5811431578227452
CRV-USD,2021-05-23,0.7227325269154138,0.7262175338608875,0.7225962536675586,0.7447041698864526,0.7097449558121814,0.705064168998173,0.6810979502541677,0.7227325269154138,0.7262175338608875,0.7225962536675586,0.7447041698864526,0.7097449558121814,0.705064168998173
CRV-USD,2021-05-30,0.6190003752708435,0.6038679480552673,0.5716713070869445,0.5489008000918797,0.5444952419825962,0.5248972943850926,0.4157441428729466,0.6190003752708435,0.6038679480552673,0.5716713070869445,0.5489008000918797,0.5444952419825962,0.5248972943850926
CRV-USD,2021-09-13,0.27306302104677477,0.2792913828577314,0.2862683960369655,0.299735963344574,0.31124974148614065,0.3344604372978211,0.36292172329766414,0.27306302104677477,0.2792913828577314,0.2862683960369655,0.299735963344574,0.31124974148614065,0.3344604372978211
CRV-USD,2021-10-22,0.21851491928100586,0.2084919043949673,0.20610341003962931,0.22793911184583399,0.2555333886827742,0.27466610499790756,0.35822216102055154,0.21851491928100586,0.2084919043949673,0.20610341003962931,0.22793911184583399,0.2555333886827742,0.27466610499790756
CRV-USD,2021-11-21,0.4691947528294155,0.4851518358503069,0.48006692954472135,0.44708527837480816,0.47944762025560655,0.5091025318418231,0.5590516158512661,0.4691947528294155,0.4851518358503069,0.48006692954472135,0.44708527837480816,0.47944762025560655,0.5091025318418231
CRV-USD,2022-07-11,0.08581985320363726,0.08425499285970416,0.08222421152251107,0.08287900260516576,0.08003113951001849,0.09076092498643058,0.09738149387495858,0.08581985320363726,0.08425499285970416,0.08222421152251107,0.08287900260516576,0.08003113951001849,0.09076092498643058
CRV-USD,2022-07-25,0.12956113474709646,0.13668528624943327,0.136866854769843,0.1462152131966182,0.149691070829119,0.15082421473094398,0.1601805090904236,0.12956113474709646,0.13668528624943327,0.136866854769843,0.1462152131966182,0.149691070829119,0.15082421473094398
CRV-USD,2022-11-20,0.09929420266832624,0.08936706611088344,0.08698899831090655,0.08464792796543666,0.08082371311528344,0.08341128485543388,0.07385456987789699,0.09929420266832624,0.08936706611088344,0.08698899831090655,0.08464792796543666,0.08082371311528344,0.08341128485543388
CRV-USD,2024-08-11,0.02638086357286998,0.026242719164916446,0.026298574038914273,0.026794001460075385,0.031066999903747023,0.03120021628482002,0.031994286392416284,0.02638086357286998,0.026242719164916446,0.026298574038914273,0.026794001460075385,0.031066999903747023,0.03120021628482002
CRV-USD,2024-11-20,0.027794000293527323,0.03224443005664008,0.03589600218193872,0.03762057423591614,0.041130146809986654,0.04563578963279724,0.05015378977571215,0.027794000293527323,0.03224443005664008,0.03589600218193872,0.03762057423591614,0.041130146809986654,0.04563578963279724
CRV-USD,2024-11-27,0.05319543395723615,0.05829936053071705,0.0603611469268799,0.05927886068820955,0.05993136337825232,0.06262907811573575,0.06765771763665338,0.05319543395723615,0.05829936053071705,0.0603611469268799,0.05927886068820955,0.05993136337825232,0.06262907811573575
CRV-USD,2024-12-01,0.05993136337825232,0.06262907811573575,0.06765771763665338,0.07197150375161854,0.07563421555927823,0.08832328660147533,0.11101935378142767,0.05993136337825232,0.06262907811573575,0.06765771763665338,0.07197150375161854,0.07563421555927823,0.08832328660147533
CRV-USD,2025-04-08,0.05199615444455829,0.05519108261380878,0.05863558181694577,0.059103227087429606,0.061283726777349216,0.06162858435085843,0.05948165484837125,0.05199615444455829,0.05519108261380878,0.05863558181694577,0.059103227087429606,0.061283726777349216,0.06162858435085843
CSPR-USD,2021-07-14,0.019167997475181327,0.01908642639006888,0.01887678354978562,0.016457069133009237,0.016328640282154087,0.01603856922260353,0.016345640644431118,0.019167997475181327,0.01908642639006888,0.01887678354978562,0.016457069133009237,0.016328640282154087,0.01603856922260353
CSPR-USD,2021-08-03,0.008730643828000347,0.007810072441186234,0.007413286981838098,0.0073493580733026845,0.006946643282260213,0.0070055723190307635,0.012108001325811663,0.008730643828000347,0.007810072441186234,0.007413286981838098,0.0073493580733026845,0.006946643282260213,0.0070055723190307635
CSPR-USD,2022-03-15,0.004808785127741943,0.004511499245251921,0.004223356289522979,0.004272214003971636,0.004306642338633529,0.004454428330063814,0.005391142996294148,0.004808785127741943,0.004511499245251921,0.004223356289522979,0.004272214003971636,0.004306642338633529,0.004454428330063814
CSPR-USD,2022-03-29,0.0060070000056709405,0.00620157165186744,0.006358357678566638,0.006306143477559068,0.006292143570525282,0.006369929228510146,0.006914929087672889,0.0060070000056709405,0.00620157165186744,0.006358357678566638,0.006306143477559068,0.006292143570525282,0.006369929228510146
CSPR-USD,2022-10-13,0.0018619281638945786,0.0018560710762228142,0.0018236422911286144,0.0020386423649532285,0.0021066423505544498,0.00244271382689475,0.003436571120151436,0.0018619281638945786,0.0018560710762228142,0.0018236422911286144,0.0020386423649532285,0.0021066423505544498,0.00244271382689475
CSPR-USD,2024-11-13,0.0008542141877114572,0.0008398570519472644,0.0008793570367353073,0.0008709284676504785,0.0008791427660201071,0.0009108569938689287,0.0012094284341271214,0.0008542141877114572,0.0008398570519472644,0.0008793570367353073,0.0008709284676504785,0.0008791427660201071,0.0009108569938689287
