symbol,breakout_date,b_macd_slope_-3,b_macd_slope_-2,b_macd_slope_-1,b_macd_slope_+0,b_macd_slope_+1,b_macd_slope_+2,b_macd_slope_+3,p_macd_slope_-3,p_macd_slope_-2,p_macd_slope_-1,p_macd_slope_+0,p_macd_slope_+1,p_macd_slope_+2
AXS-USD,2020-12-04,-0.015020983166370606,-0.010260778159341462,-0.0063074301579450695,-0.009076423024480217,-0.008012670868574844,-0.007116926311517904,-0.0012474042831956897,-0.015020983166370606,-0.010260778159341462,-0.0063074301579450695,-0.009076423024480217,-0.008012670868574844,-0.007116926311517904
AXS-USD,2021-01-22,0.011722102844369375,0.01176603970805,0.011974376989477509,0.010903609163694617,0.01339510890911459,0.016819725165762054,0.02462751531767602,0.011722102844369375,0.01176603970805,0.011974376989477509,0.010903609163694617,0.01339510890911459,0.016819725165762054
AXS-USD,2021-02-06,0.023386006656135966,0.018873970125133754,0.02194884315247854,0.014354394496169362,0.011002652135037913,0.030808788516478086,0.035516293351205264,0.023386006656135966,0.018873970125133754,0.02194884315247854,0.014354394496169362,0.011002652135037913,0.030808788516478086
AXS-USD,2021-02-10,0.011002652135037913,0.030808788516478086,0.035516293351205264,0.04057336285099189,0.04868584304284368,0.06970140922103707,0.0887824552186533,0.011002652135037913,0.030808788516478086,0.035516293351205264,0.04057336285099189,0.04868584304284368,0.06970140922103707
AXS-USD,2021-02-28,-0.09260113407222517,-0.08983227575964761,-0.07934862365148848,-0.08216860910000981,-0.06536752270891369,-0.05030044612785878,-0.006041741884273838,-0.09260113407222517,-0.08983227575964761,-0.07934862365148848,-0.08216860910000981,-0.06536752270891369,-0.05030044612785878
AXS-USD,2021-03-05,-0.05030044612785878,-0.006041741884273838,0.06103157908222176,0.07259849911675642,0.08188309711185748,0.09151193657377188,0.15272619375639201,-0.05030044612785878,-0.006041741884273838,0.06103157908222176,0.07259849911675642,0.08188309711185748,0.09151193657377188
AXS-USD,2021-03-09,0.08188309711185748,0.09151193657377188,0.15272619375639201,0.1657912465747048,0.19075214617476677,0.2425877510677179,0.28150565897064167,0.08188309711185748,0.09151193657377188,0.15272619375639201,0.1657912465747048,0.19075214617476677,0.2425877510677179
AXS-USD,2021-03-25,-0.13072068406926785,-0.1885531728615908,-0.22626097515785215,-0.25928396481311755,-0.21008046010830372,-0.18465190166650225,-0.12977077806634496,-0.13072068406926785,-0.1885531728615908,-0.22626097515785215,-0.25928396481311755,-0.21008046010830372,-0.18465190166650225
AXS-USD,2021-04-02,0.045187080751129205,0.05773174077974552,0.048621923730327365,0.04306636026541977,-0.004325304531705099,0.012516661036120702,0.23103711589223153,0.045187080751129205,0.05773174077974552,0.048621923730327365,0.04306636026541977,-0.004325304531705099,0.012516661036120702
AXS-USD,2021-04-25,-0.0687930186858361,-0.11645002214021283,-0.20106696569065652,-0.2540503558485834,-0.2142236450080336,-0.11941844484719688,0.08584132986832238,-0.0687930186858361,-0.11645002214021283,-0.20106696569065652,-0.2540503558485834,-0.2142236450080336,-0.11941844484719688
AXS-USD,2021-05-23,-0.389106114125887,-0.4002393733087556,-0.4091727599257845,-0.42341870007959215,-0.3537348705690425,-0.2893523034808664,-0.1781454686199475,-0.389106114125887,-0.4002393733087556,-0.4091727599257845,-0.42341870007959215,-0.3537348705690425,-0.2893523034808664
AXS-USD,2021-06-27,0.017578609419123647,0.005180764087387657,0.011418714247381612,0.025671283783602283,0.05237708094437632,0.10919198172793287,0.2114091133255298,0.017578609419123647,0.005180764087387657,0.011418714247381612,0.025671283783602283,0.05237708094437632,0.10919198172793287
AXS-USD,2021-07-01,0.05237708094437632,0.10919198172793287,0.2114091133255298,0.2715940372253696,0.31901395837748925,0.4347254808414589,0.5545763665170429,0.05237708094437632,0.10919198172793287,0.2114091133255298,0.2715940372253696,0.31901395837748925,0.4347254808414589
AXS-USD,2021-07-05,0.31901395837748925,0.4347254808414589,0.5545763665170429,0.5532084782649452,0.7047337539431017,0.9228414655319375,0.9146134146917816,0.31901395837748925,0.4347254808414589,0.5545763665170429,0.5532084782649452,0.7047337539431017,0.9228414655319375
AXS-USD,2021-07-12,1.1325517047147584,1.2732301677725015,1.3643383807865177,1.2426937720977111,1.2923749927852297,1.3911370047112377,1.3950446403074603,1.1325517047147584,1.2732301677725015,1.3643383807865177,1.2426937720977111,1.2923749927852297,1.3911370047112377
AXS-USD,2021-07-19,1.1005975560581414,0.6707377687836034,0.3604079907744575,-0.0161121291244819,-0.4010169605303493,-0.19680202139445768,0.07668125138457516,1.1005975560581414,0.6707377687836034,0.3604079907744575,-0.0161121291244819,-0.4010169605303493,-0.19680202139445768
AXS-USD,2021-08-07,-0.5528690839352555,-0.6374355688307496,-0.7290137291465424,-0.8920859761854212,-0.9572421797087944,-0.9085601414867677,0.40856066703704386,-0.5528690839352555,-0.6374355688307496,-0.7290137291465424,-0.8920859761854212,-0.9572421797087944,-0.9085601414867677
AXS-USD,2021-09-21,-1.2708931833664987,-1.295172652266526,-1.8328606656850381,-2.337170120571476,-1.8142901600208154,-1.0280403620523753,-0.40838413200186974,-1.2708931833664987,-1.295172652266526,-1.8328606656850381,-2.337170120571476,-1.8142901600208154,-1.0280403620523753
AXS-USD,2021-09-28,-0.17930175212200017,-0.11859981300248079,-0.05564328844568944,0.3168193329107376,0.5784347817437704,1.0395383464510735,3.5788303849552157,-0.17930175212200017,-0.11859981300248079,-0.05564328844568944,0.3168193329107376,0.5784347817437704,1.0395383464510735
AXS-USD,2022-02-03,0.33552433506967816,0.7541625276119994,0.7846434733064971,0.7858220719412401,1.0309183767642374,1.5744762714612843,2.647395075770719,0.33552433506967816,0.7541625276119994,0.7846434733064971,0.7858220719412401,1.0309183767642374,1.5744762714612843
AXS-USD,2022-03-21,0.6696430203949779,0.8286619244359761,0.75478019980793,0.7210888362478882,0.8103202053445455,1.2025884671826645,2.1740303972851054,0.6696430203949779,0.8286619244359761,0.75478019980793,0.7210888362478882,0.8103202053445455,1.2025884671826645
AXS-USD,2022-05-27,0.8306549215310888,0.8376268077384514,0.7565760311403551,0.6211420434902015,0.5666524381680906,0.5340470701844726,0.8800862715093123,0.8306549215310888,0.8376268077384514,0.7565760311403551,0.6211420434902015,0.5666524381680906,0.5340470701844726
AXS-USD,2022-12-03,0.12627481260215245,0.1291254880701731,0.14325986865890905,0.1303063642146145,0.13028450431974548,0.24823442081168057,0.31477963457178854,0.12627481260215245,0.1291254880701731,0.14325986865890905,0.1303063642146145,0.13028450431974548,0.24823442081168057
AXS-USD,2023-01-19,0.2945608878115592,0.2469730174407332,0.15170505782624077,0.09842004453611419,0.10695390284019402,0.09304399615060066,0.29927551018822934,0.2945608878115592,0.2469730174407332,0.15170505782624077,0.09842004453611419,0.10695390284019402,0.09304399615060066
AXS-USD,2023-12-22,-0.09312821659875631,-0.07303025074986241,-0.03916054361436677,-0.015255073611310677,0.0015141356634607306,0.10105884217749511,0.22449641636952167,-0.09312821659875631,-0.07303025074986241,-0.03916054361436677,-0.015255073611310677,0.0015141356634607306,0.10105884217749511
AXS-USD,2024-11-21,0.07524234955870246,0.06698839194755965,0.04110902434723271,0.038384608676854615,0.06687321352582326,0.11547669806133265,0.22890441381959992,0.07524234955870246,0.06698839194755965,0.04110902434723271,0.038384608676854615,0.06687321352582326,0.11547669806133265
AXS-USD,2025-05-07,0.02060197212406077,0.008796483467626258,-0.00012312629921915758,-0.0019359442632245066,0.021347340492217995,0.04498197943869401,0.07754305880491288,0.02060197212406077,0.008796483467626258,-0.00012312629921915758,-0.0019359442632245066,0.021347340492217995,0.04498197943869401
BAND-USD,2020-03-07,0.00835399177159923,0.010123970340175554,0.014984333115540205,0.015123871540586496,0.007748689922970547,0.00104041405003737,0.014569814027398133,0.00835399177159923,0.010123970340175554,0.014984333115540205,0.015123871540586496,0.007748689922970547,0.00104041405003737
BAND-USD,2020-03-16,-0.005058288863739609,-0.01295809533829196,-0.019109013076833402,-0.025997944251416414,-0.028080579920490293,-0.02755847931036466,-0.021251653867507703,-0.005058288863739609,-0.01295809533829196,-0.019109013076833402,-0.025997944251416414,-0.028080579920490293,-0.02755847931036466
BAND-USD,2020-04-09,0.00503500140457549,0.005594171310638059,0.006997471002513805,0.009950644551997994,0.009858358549445643,0.014227182441966215,0.020206742084227368,0.00503500140457549,0.005594171310638059,0.006997471002513805,0.009950644551997994,0.009858358549445643,0.014227182441966215
BAND-USD,2020-04-22,0.013703270868198558,0.012897679488390733,0.01719811020475969,0.019749470777646078,0.01770363439702527,0.021380022649643796,0.036374980887283,0.013703270868198558,0.012897679488390733,0.01719811020475969,0.019749470777646078,0.01770363439702527,0.021380022649643796
BAND-USD,2020-04-28,0.036374980887283,0.03760237156944399,0.036900274828596716,0.03463015219450058,0.029672966210332483,0.03473830179717974,0.049652883765231234,0.036374980887283,0.03760237156944399,0.036900274828596716,0.03463015219450058,0.029672966210332483,0.03473830179717974
BAND-USD,2020-05-24,-0.003756910441269079,0.007746795519388755,0.009974607770580249,0.0007234314536287284,-0.0016536048253305013,-0.0062264536089206846,0.019389174860035066,-0.003756910441269079,0.007746795519388755,0.009974607770580249,0.0007234314536287284,-0.0016536048253305013,-0.0062264536089206846
BAND-USD,2020-07-05,-0.018021628224571096,-0.015862398310005688,-0.011529260049337423,-0.008576354971302276,0.0017539261387051752,0.017853264720883652,0.049118517933252094,-0.018021628224571096,-0.015862398310005688,-0.011529260049337423,-0.008576354971302276,0.0017539261387051752,0.017853264720883652
BAND-USD,2020-07-11,0.049118517933252094,0.06711367834769127,0.07249445921413246,0.08627100755308695,0.09998775955439315,0.1086632557656571,0.12928110142584973,0.049118517933252094,0.06711367834769127,0.07249445921413246,0.08627100755308695,0.09998775955439315,0.1086632557656571
BAND-USD,2020-07-16,0.1086632557656571,0.12928110142584973,0.14310994671259947,0.13090832677907727,0.1249717566676849,0.1503179062071174,0.21702831552194246,0.1086632557656571,0.12928110142584973,0.14310994671259947,0.13090832677907727,0.1249717566676849,0.1503179062071174
BAND-USD,2020-08-02,-0.045382452522747974,-0.03828998715559162,-0.053515357959662,-0.06171094066491756,-0.058054476413533895,-0.008616393576215575,0.15561774299031716,-0.045382452522747974,-0.03828998715559162,-0.053515357959662,-0.06171094066491756,-0.058054476413533895,-0.008616393576215575
BAND-USD,2020-08-06,-0.058054476413533895,-0.008616393576215575,0.15561774299031716,0.30468769921977734,0.40714323276369113,0.5848609338737635,0.9183298795307766,-0.058054476413533895,-0.008616393576215575,0.15561774299031716,0.30468769921977734,0.40714323276369113,0.5848609338737635
BAND-USD,2020-11-03,-0.13644983679464562,-0.12261683273876234,-0.12098500390851835,-0.11224316324188682,-0.10383168625930261,-0.07938995454435116,0.035945887655959186,-0.13644983679464562,-0.12261683273876234,-0.12098500390851835,-0.11224316324188682,-0.10383168625930261,-0.07938995454435116
BAND-USD,2021-01-03,-0.07871256219433342,-0.061061968645739206,-0.011707208354356874,0.0653405840937363,0.1130729065929226,0.18229451688933146,0.3093132906866788,-0.07871256219433342,-0.061061968645739206,-0.011707208354356874,0.0653405840937363,0.1130729065929226,0.18229451688933146
BAND-USD,2021-01-12,0.4983204203813325,0.4362665251323047,0.2967386871839871,0.17890837397010606,0.1611996602088721,0.12927250590597528,0.20234149709822957,0.4983204203813325,0.4362665251323047,0.2967386871839871,0.17890837397010606,0.1611996602088721,0.12927250590597528
BAND-USD,2021-01-31,-0.18393735621827134,-0.18834272709969913,-0.13378139417045465,-0.12627129128691428,0.015857744897227632,0.11538116189949266,0.20181490055275508,-0.18393735621827134,-0.18834272709969913,-0.13378139417045465,-0.12627129128691428,0.015857744897227632,0.11538116189949266
BAND-USD,2021-02-08,0.2751550217687848,0.22470604083669699,0.1587657243652174,0.12954447156259474,0.20545251379597873,0.21976740989239074,0.3962264679807358,0.2751550217687848,0.22470604083669699,0.1587657243652174,0.12954447156259474,0.20545251379597873,0.21976740989239074
BAND-USD,2021-05-23,-0.7246935206013101,-0.8139952137572594,-0.8463758676133424,-0.8860830844648895,-0.7674519028700204,-0.6442025656158124,-0.4460320600175893,-0.7246935206013101,-0.8139952137572594,-0.8463758676133424,-0.8860830844648895,-0.7674519028700204,-0.6442025656158124
BAND-USD,2022-10-31,0.01539524229501412,0.01946690099050043,0.020259080332443186,0.020168571787200322,0.017618258565441188,0.013566949158902374,0.10617746903110156,0.01539524229501412,0.01946690099050043,0.020259080332443186,0.020168571787200322,0.017618258565441188,0.013566949158902374
BAND-USD,2022-11-09,0.19688746137352314,0.16956109692676472,0.12489042341643497,0.04408373327792531,0.048764897717479716,0.037636711119977684,0.02311032071643515,0.19688746137352314,0.16956109692676472,0.12489042341643497,0.04408373327792531,0.048764897717479716,0.037636711119977684
BAND-USD,2023-10-12,-0.006746690519946214,-0.00925742777436295,-0.011056662866165514,-0.013189549257841587,-0.01338039405163037,-0.011918719555887403,0.016772672521116236,-0.006746690519946214,-0.00925742777436295,-0.011056662866165514,-0.013189549257841587,-0.01338039405163037,-0.011918719555887403
BAND-USD,2025-05-07,-0.00047783912140907103,-0.004077733252656292,-0.0082633939546484,-0.011089015741381773,-0.004889572874546749,0.0036045816591774964,0.011727462522797667,-0.00047783912140907103,-0.004077733252656292,-0.0082633939546484,-0.011089015741381773,-0.004889572874546749,0.0036045816591774964
BAT-USD,2021-01-21,0.003909316586881012,0.0033657587452941007,0.00332254360164368,0.0008397000866393733,0.0035928973329476185,0.005971261979411507,0.006377769808671243,0.003909316586881012,0.0033657587452941007,0.00332254360164368,0.0008397000866393733,0.0035928973329476185,0.005971261979411507
BAT-USD,2021-02-04,-3.559528541068058e-05,-0.00015264411415593163,-8.412188201533527e-05,-0.0007905184702394728,0.0023365897715512257,0.0028463034920665035,0.0063983392919258406,-3.559528541068058e-05,-0.00015264411415593163,-8.412188201533527e-05,-0.0007905184702394728,0.0023365897715512257,0.0028463034920665035
BAT-USD,2021-02-08,0.0023365897715512257,0.0028463034920665035,0.0063983392919258406,0.008736607225031882,0.010504174179977437,0.011344332375320117,0.020664852923678055,0.0023365897715512257,0.0028463034920665035,0.0063983392919258406,0.008736607225031882,0.010504174179977437,0.011344332375320117
BAT-USD,2021-02-28,-0.018388596956857566,-0.01748606040688276,-0.017200083245723967,-0.016365724804057444,-0.011419781586665713,-0.00687163309360693,0.006474068381266573,-0.018388596956857566,-0.01748606040688276,-0.017200083245723967,-0.016365724804057444,-0.011419781586665713,-0.00687163309360693
BAT-USD,2021-03-14,0.013879813029481616,0.009674988319208488,0.009698624053770144,0.0056931783079803705,0.0016301390217283995,0.015441894437962678,0.03547530300215604,0.013879813029481616,0.009674988319208488,0.009698624053770144,0.0056931783079803705,0.0016301390217283995,0.015441894437962678
BAT-USD,2021-05-23,-0.051465808860123995,-0.05744196708510635,-0.06272235723614278,-0.06984420781708667,-0.059576780880599145,-0.04835085812658066,-0.028262105198725407,-0.051465808860123995,-0.05744196708510635,-0.06272235723614278,-0.06984420781708667,-0.059576780880599145,-0.04835085812658066
BAT-USD,2021-10-27,0.00036732491022698453,0.0007355994842226194,0.0015678327075071188,-0.002507251473700063,-0.001440098930121132,0.009543999665963344,0.04082039853296505,0.00036732491022698453,0.0007355994842226194,0.0015678327075071188,-0.002507251473700063,-0.001440098930121132,0.009543999665963344
BAT-USD,2021-11-05,0.041026761061130415,0.033476741900409356,0.026987315320654452,0.020717124911027257,0.01795695504465493,0.01369607594219524,0.026985040233483193,0.041026761061130415,0.033476741900409356,0.026987315320654452,0.020717124911027257,0.01795695504465493,0.01369607594219524
BAT-USD,2021-11-24,-0.017041309500960417,-0.019936236562841825,-0.01980376514457012,-0.02108908043874444,-0.011462579049802434,0.0036718086633278565,0.04035494702414849,-0.017041309500960417,-0.019936236562841825,-0.01980376514457012,-0.02108908043874444,-0.011462579049802434,0.0036718086633278565
BAT-USD,2024-11-21,0.005013004736879,0.004761866657775367,0.00368312379237239,0.0033511952297884534,0.003924312338001001,0.0051428121277137025,0.008024846161059612,0.005013004736879,0.004761866657775367,0.00368312379237239,0.0033511952297884534,0.003924312338001001,0.0051428121277137025
BAT-USD,2024-12-21,-0.011805083174863368,-0.013158948676974336,-0.01335309852110746,-0.013852715057555025,-0.013287149815506065,-0.011008426832576336,-0.005892816452033128,-0.011805083174863368,-0.013158948676974336,-0.01335309852110746,-0.013852715057555025,-0.013287149815506065,-0.011008426832576336
BDX-USD,2020-01-16,-0.0021156160689690976,-0.0018026878522767872,-0.00224836303842335,-0.006012632242770398,-0.004810898812805447,-0.004208418951410102,-0.0033364442113575643,-0.0021156160689690976,-0.0018026878522767872,-0.00224836303842335,-0.006012632242770398,-0.004810898812805447,-0.004208418951410102
BDX-USD,2020-03-12,0.000821768481180997,0.0006066375530060998,0.00046627749156933403,-0.0007584723303044666,-0.0009843558676458078,-0.0006446237581158301,-0.0003336026927898573,0.000821768481180997,0.0006066375530060998,0.00046627749156933403,-0.0007584723303044666,-0.0009843558676458078,-0.0006446237581158301
BDX-USD,2020-04-03,-0.00012788926176823248,1.460707236121666e-06,0.0001196054909729208,-0.0006442336641693937,-0.00011365223443051114,0.0002788456688678203,0.0005910263332467402,-0.00012788926176823248,1.460707236121666e-06,0.0001196054909729208,-0.0006442336641693937,-0.00011365223443051114,0.0002788456688678203
BDX-USD,2020-09-02,0.0001214665373122022,-7.652557081722034e-06,0.00022679437758564526,0.00019620991186479171,0.0005894468662418027,0.0013131612468194344,0.0018646561937407779,0.0001214665373122022,-7.652557081722034e-06,0.00022679437758564526,0.00019620991186479171,0.0005894468662418027,0.0013131612468194344
BDX-USD,2021-01-27,7.992657043036625e-05,-1.5195817767108688e-05,0.00025201786296164376,0.0003449555625981846,0.0005216672463756902,0.00029102951162569797,0.003371336378773504,7.992657043036625e-05,-1.5195817767108688e-05,0.00025201786296164376,0.0003449555625981846,0.0005216672463756902,0.00029102951162569797
BDX-USD,2021-02-28,-6.06992163605137e-06,-0.00022323323749020175,-0.0004936565967473641,-0.0017013902176789182,-0.0004587745996136132,-0.0008261768188915185,-0.00040609314206296594,-6.06992163605137e-06,-0.00022323323749020175,-0.0004936565967473641,-0.0017013902176789182,-0.0004587745996136132,-0.0008261768188915185
BDX-USD,2021-06-06,0.0013753390481727153,0.0011775024582005938,0.0007632712469614454,0.000490057899944328,6.744221691073348e-05,0.0002539277975622257,0.0034633915478923197,0.0013753390481727153,0.0011775024582005938,0.0007632712469614454,0.000490057899944328,6.744221691073348e-05,0.0002539277975622257
BDX-USD,2022-03-13,-0.0005962545393413269,-0.000611430386741752,-0.0004271622296373283,-0.00032638525608866525,0.00021127906159924348,0.0002477612055664176,0.0023708171701853522,-0.0005962545393413269,-0.000611430386741752,-0.0004271622296373283,-0.00032638525608866525,0.00021127906159924348,0.0002477612055664176
BDX-USD,2023-03-15,0.0004289456381701323,0.0003922388281206925,0.0003057513776300697,0.0002693098709451698,0.0003266065104836491,0.0005393570854122624,0.0011433586857117297,0.0004289456381701323,0.0003922388281206925,0.0003057513776300697,0.0002693098709451698,0.0003266065104836491,0.0005393570854122624
BDX-USD,2023-10-30,5.631771009419705e-05,6.207144576283595e-05,5.588480427020032e-05,4.9239693493251615e-05,1.5995112087552115e-05,0.0004014258214278808,0.0009333850519999575,5.631771009419705e-05,6.207144576283595e-05,5.588480427020032e-05,4.9239693493251615e-05,1.5995112087552115e-05,0.0004014258214278808
BDX-USD,2024-06-11,0.0002243063570736112,0.0002218347129124918,0.00023396915332010856,0.0002798074364427872,0.0005531797497184153,0.0007886058048090966,0.001296837214628669,0.0002243063570736112,0.0002218347129124918,0.00023396915332010856,0.0002798074364427872,0.0005531797497184153,0.0007886058048090966
BEAM-USD,2020-08-06,0.0007651950180021648,0.0008847515498043741,0.001458550407622052,0.0029840548068792677,0.0036659175740248987,0.008264729321839012,0.01658776727017307,0.0007651950180021648,0.0008847515498043741,0.001458550407622052,0.0029840548068792677,0.0036659175740248987,0.008264729321839012
BEAM-USD,2020-12-14,-0.002695541295057271,-0.0020338388915169077,-0.0015373844353461085,-0.0006135356654722974,0.0016477840352018627,0.0037012803717728034,0.011995244058233108,-0.002695541295057271,-0.0020338388915169077,-0.0015373844353461085,-0.0006135356654722974,0.0016477840352018627,0.0037012803717728034
BEAM-USD,2021-02-07,0.00473834031148497,0.008229314807739838,0.008000625967327469,0.005659810247355502,0.006231605039411371,0.009526610655375325,0.014635568395407687,0.00473834031148497,0.008229314807739838,0.008000625967327469,0.005659810247355502,0.006231605039411371,0.009526610655375325
BEAM-USD,2021-03-10,-0.006781023100740139,-0.0005080802270831554,0.006920875403252143,0.008083136483180903,0.01011349205798557,0.011402795381517318,0.022071411623373983,-0.006781023100740139,-0.0005080802270831554,0.006920875403252143,0.008083136483180903,0.01011349205798557,0.011402795381517318
BEAM-USD,2021-03-18,0.028360867754126703,0.03425463417127491,0.03063480370218899,0.031763214631264275,0.037467237515205004,0.03707120965343737,0.05220809488767619,0.028360867754126703,0.03425463417127491,0.03063480370218899,0.031763214631264275,0.037467237515205004,0.03707120965343737
BEAM-USD,2021-03-27,0.008241399913196099,-0.0038702682677753814,-0.007030969013222976,-0.011956558886710586,-0.0028296801574881625,0.0010015082346643556,0.015325648173554168,0.008241399913196099,-0.0038702682677753814,-0.007030969013222976,-0.011956558886710586,-0.0028296801574881625,0.0010015082346643556
BEAM-USD,2021-04-07,-0.012305779724573807,-0.008669293180111032,-0.011544075636407261,-0.01992008937901482,-0.01839423392306616,-0.012108844860717574,0.0050234244983072,-0.012305779724573807,-0.008669293180111032,-0.011544075636407261,-0.01992008937901482,-0.01839423392306616,-0.012108844860717574
BEAM-USD,2021-05-23,-0.054359575429173065,-0.06923305547772343,-0.07840266786190961,-0.08945934604595676,-0.08338208856071569,-0.07273238765675526,-0.059468612900852647,-0.054359575429173065,-0.06923305547772343,-0.07840266786190961,-0.08945934604595676,-0.08338208856071569,-0.07273238765675526
BEAM-USD,2021-11-29,-0.004036320618691618,-0.003024376253766177,-0.0030538648870067006,-0.00171204334095151,-0.0005321769436078504,-0.00028946587607458704,0.020841009456528784,-0.004036320618691618,-0.003024376253766177,-0.0030538648870067006,-0.00171204334095151,-0.0005321769436078504,-0.00028946587607458704
BEAM-USD,2022-05-12,-0.006266609691886665,-0.007401241023684911,-0.011409023680654745,-0.01321036627582417,-0.012900183199460472,-0.010746043513718141,-0.007558849778094054,-0.006266609691886665,-0.007401241023684911,-0.011409023680654745,-0.01321036627582417,-0.012900183199460472,-0.010746043513718141
BEAM-USD,2022-07-10,0.002725958038636113,0.0027140697887483006,0.003093380502820774,0.002827180985624697,0.0021480085658910956,0.0014527019906501997,0.006507801861950167,0.002725958038636113,0.0027140697887483006,0.003093380502820774,0.002827180985624697,0.0021480085658910956,0.0014527019906501997
BEAM-USD,2022-09-11,0.0015773369287298846,0.002632555968582363,0.003180604511181363,0.003227306544354379,0.0030317213617606855,0.0023734438199951306,0.008729982927832402,0.0015773369287298846,0.002632555968582363,0.003180604511181363,0.003227306544354379,0.0030317213617606855,0.0023734438199951306
BEAM-USD,2023-03-23,0.00016548737503963365,0.00017286691577587986,4.126710527293034e-05,6.657246949072493e-05,-2.2683204494372295e-05,0.0005358725870098862,0.0010598061917247558,0.00016548737503963365,0.00017286691577587986,4.126710527293034e-05,6.657246949072493e-05,-2.2683204494372295e-05,0.0005358725870098862
BEAM-USD,2023-11-16,6.44711964411906e-05,0.00010378076266739716,0.0003948571332325801,0.0004828981690571058,0.000472171120727903,0.0007363642827064164,0.0018102630616724453,6.44711964411906e-05,0.00010378076266739716,0.0003948571332325801,0.0004828981690571058,0.000472171120727903,0.0007363642827064164
BEAM-USD,2023-11-22,0.0018102630616724453,0.002542525576035582,0.0023088016288652126,0.0016768660086781489,0.0014164251818591608,0.001433779969042927,0.001803656398405247,0.0018102630616724453,0.002542525576035582,0.0023088016288652126,0.0016768660086781489,0.0014164251818591608,0.001433779969042927
BEAM-USD,2023-11-29,0.0017317885367741145,0.0013347455703451956,0.0009668537185241379,0.0006103197964747818,0.00042102766057548063,0.0001568778707634385,0.007270315641044932,0.0017317885367741145,0.0013347455703451956,0.0009668537185241379,0.0006103197964747818,0.00042102766057548063,0.0001568778707634385
BEAM-USD,2024-01-01,-0.0029162186146277757,-0.002174910556250785,-0.0014080511171301836,-0.0009127788550735891,-0.0002858900110637758,0.0005941593627110408,0.0025415127636600047,-0.0029162186146277757,-0.002174910556250785,-0.0014080511171301836,-0.0009127788550735891,-0.0002858900110637758,0.0005941593627110408
BEAM-USD,2024-11-08,-0.0004334619162023219,-5.2988517052057746e-05,0.0003556363127796225,0.0006399528384015817,0.0007881916487828254,0.0010237076363020614,0.0018686932468840313,-0.0004334619162023219,-5.2988517052057746e-05,0.0003556363127796225,0.0006399528384015817,0.0007881916487828254,0.0010237076363020614
BEAM-USD,2024-12-09,0.0011805957036008265,0.0007109464574493818,0.0002601727183177468,-0.0007405573730832806,-0.0014623970065198375,-0.0010560503138762837,-0.00020838353297648275,0.0011805957036008265,0.0007109464574493818,0.0002601727183177468,-0.0007405573730832806,-0.0014623970065198375,-0.0010560503138762837
BICO-USD,2021-12-22,-0.055724896722029627,-0.016962637668838987,0.05576035145236835,0.11662013299836183,0.19049802635179436,0.23587653326855085,0.3457286914066213,-0.055724896722029627,-0.016962637668838987,0.05576035145236835,0.11662013299836183,0.19049802635179436,0.23587653326855085
BICO-USD,2022-05-11,-0.010743601456521562,-0.022375805731668766,-0.02683250764021433,-0.04424713637153918,-0.05790279288212968,-0.05538484800021143,-0.04024666567329718,-0.010743601456521562,-0.022375805731668766,-0.02683250764021433,-0.04424713637153918,-0.05790279288212968,-0.05538484800021143
BICO-USD,2022-05-28,0.02747621426346694,0.024193809717885373,0.024027122901125922,0.023858627943967092,0.023297628694221917,0.025900374191986153,0.03814587460364778,0.02747621426346694,0.024193809717885373,0.024027122901125922,0.023858627943967092,0.023297628694221917,0.025900374191986153
BICO-USD,2024-02-28,-0.005044862864919907,-0.005554263311633275,-0.004917806899982087,-0.004537658329414131,-0.0030226067866927255,0.004092368967124945,0.010578715522258794,-0.005044862864919907,-0.005554263311633275,-0.004917806899982087,-0.004537658329414131,-0.0030226067866927255,0.004092368967124945
BICO-USD,2024-04-05,0.014384217663880705,0.020216385489262162,0.016572425421398383,0.005640506906496173,0.007553308786924416,0.019135033169930447,0.016688460317319513,0.014384217663880705,0.020216385489262162,0.016572425421398383,0.005640506906496173,0.007553308786924416,0.019135033169930447
BICO-USD,2024-05-14,0.0015378928634136105,0.00043300112675242336,0.0004203173838656718,0.00027389999875660626,0.0036564112569543797,0.007249650205348873,0.01395407365816357,0.0015378928634136105,0.00043300112675242336,0.0004203173838656718,0.00027389999875660626,0.0036564112569543797,0.007249650205348873
BICO-USD,2025-05-07,-0.0006820215223566272,-0.001204713776214999,-0.001459651063395768,-0.001697786381410128,-0.0004794581725156978,0.0005499641727416682,0.001883569269823148,-0.0006820215223566272,-0.001204713776214999,-0.001459651063395768,-0.001697786381410128,-0.0004794581725156978,0.0005499641727416682
BIGTIME-USD,2023-10-27,-0.006566073636929662,-0.006871974642757846,-0.006462871237818565,-0.005981964000831497,-0.005118416820951635,-0.003618638081713417,-0.0006233574721391266,-0.006566073636929662,-0.006871974642757846,-0.006462871237818565,-0.005981964000831497,-0.005118416820951635,-0.003618638081713417
BIGTIME-USD,2023-11-12,-0.001517410914090534,-0.0007140201089863446,4.4979875230121346e-05,-0.00012610296546668195,0.0006266578342890459,0.0032084175295723403,0.005270258004165643,-0.001517410914090534,-0.0007140201089863446,4.4979875230121346e-05,-0.00012610296546668195,0.0006266578342890459,0.0032084175295723403
