symbol,breakout_date,b_rsi_-3,b_rsi_-2,b_rsi_-1,b_rsi_+0,b_rsi_+1,b_rsi_+2,b_rsi_+3,p_rsi_-3,p_rsi_-2,p_rsi_-1,p_rsi_+0,p_rsi_+1,p_rsi_+2
CPOOL-USD,2022-03-31,63.0858104772438,58.323887233116565,61.55115752099908,59.416925967627456,60.12686594698623,62.28408228087314,63.71523540606092,63.0858104772438,58.323887233116565,61.55115752099908,59.416925967627456,60.12686594698623,62.28408228087314
CPOOL-USD,2022-06-05,53.93903906178028,60.54655912332037,52.464619176822985,48.15413755811531,50.47168603171052,53.295940398972874,75.50645596852556,53.93903906178028,60.54655912332037,52.464619176822985,48.15413755811531,50.47168603171052,53.295940398972874
CPOOL-USD,2022-07-27,64.02309582947174,62.85955880720219,48.43394116509169,65.6582647293437,72.51617611004944,63.38668087513272,72.40359950692637,64.02309582947174,62.85955880720219,48.43394116509169,65.6582647293437,72.51617611004944,63.38668087513272
CPOOL-USD,2022-08-15,55.036246102239325,43.65486195246374,44.54930171796662,40.89178097346894,38.84824048166994,55.70721954760332,59.40758893353595,55.036246102239325,43.65486195246374,44.54930171796662,40.89178097346894,38.84824048166994,55.70721954760332
CPOOL-USD,2022-08-21,59.40758893353595,54.48363584503995,52.2769531154804,52.928290162338044,55.516022532858855,59.89004107495253,59.741844801830524,59.40758893353595,54.48363584503995,52.2769531154804,52.928290162338044,55.516022532858855,59.89004107495253
CPOOL-USD,2022-09-06,53.019002827010894,57.42014137775589,45.477941254812656,41.80319178846415,36.69704481097005,55.45046761564113,65.76082170227085,53.019002827010894,57.42014137775589,45.477941254812656,41.80319178846415,36.69704481097005,55.45046761564113
CPOOL-USD,2022-09-21,74.0552997020474,79.45140910721881,71.64038518973662,66.68009874548638,71.10368017094638,59.01177002902839,67.81794354052698,74.0552997020474,79.45140910721881,71.64038518973662,66.68009874548638,71.10368017094638,59.01177002902839
CPOOL-USD,2022-09-27,67.81794354052698,67.46180889297622,70.6639226647358,68.1370055836886,72.96607124846514,77.65059108662723,79.16421188282507,67.81794354052698,67.46180889297622,70.6639226647358,68.1370055836886,72.96607124846514,77.65059108662723
CPOOL-USD,2022-10-02,77.65059108662723,79.16421188282507,81.46667911968557,75.97359848773269,81.39636120981388,78.31757727345487,84.68093300712573,77.65059108662723,79.16421188282507,81.46667911968557,75.97359848773269,81.39636120981388,78.31757727345487
CPOOL-USD,2023-11-04,58.40418504516966,61.8625947425613,65.90813352862499,54.695274943478715,62.55390883551787,69.62156664510992,72.25127561458822,58.40418504516966,61.8625947425613,65.90813352862499,54.695274943478715,62.55390883551787,69.62156664510992
CPOOL-USD,2023-11-21,74.64019078358193,72.03296064288746,69.09490896681035,48.6999664327254,60.99294013600063,66.02649056423955,79.59156059015942,74.64019078358193,72.03296064288746,69.09490896681035,48.6999664327254,60.99294013600063,66.02649056423955
CPOOL-USD,2023-11-29,73.41562639736878,67.34134855438904,72.97527753362914,69.14885260260986,70.94043627422879,74.20230615151401,77.35011909334541,73.41562639736878,67.34134855438904,72.97527753362914,69.14885260260986,70.94043627422879,74.20230615151401
CPOOL-USD,2023-12-13,58.133513212933686,58.77100590329848,52.562918094055775,58.48807611839303,59.39157534232677,54.59804922875266,57.05752559160166,58.133513212933686,58.77100590329848,52.562918094055775,58.48807611839303,59.39157534232677,54.59804922875266
CPOOL-USD,2023-12-18,54.59804922875266,57.05752559160166,55.26260975180901,59.15068356742823,69.05836541345488,76.61588237468678,82.80530171548918,54.59804922875266,57.05752559160166,55.26260975180901,59.15068356742823,69.05836541345488,76.61588237468678
CPOOL-USD,2024-02-15,62.40523504205691,59.47969249426217,72.30970936149878,70.89708821156222,72.47462009880591,77.14324923096173,82.62083111826283,62.40523504205691,59.47969249426217,72.30970936149878,70.89708821156222,72.47462009880591,77.14324923096173
CPOOL-USD,2024-03-08,39.19296931079051,45.50106502733206,45.478014367810125,50.870102000374814,47.84779408226382,49.997175698383515,59.435236877727654,39.19296931079051,45.50106502733206,45.478014367810125,50.870102000374814,47.84779408226382,49.997175698383515
CPOOL-USD,2024-03-18,55.00243821858732,52.32672263388967,52.97300144763248,53.993638849647304,57.417005489056415,60.27884663739391,66.35109150896531,55.00243821858732,52.32672263388967,52.97300144763248,53.993638849647304,57.417005489056415,60.27884663739391
CPOOL-USD,2024-03-22,57.417005489056415,60.27884663739391,66.35109150896531,60.604006376562296,61.90954914962149,67.44275038713887,67.75226062278145,57.417005489056415,60.27884663739391,66.35109150896531,60.604006376562296,61.90954914962149,67.44275038713887
CPOOL-USD,2024-05-14,42.259526305596104,26.89658002875943,30.65458607251071,33.80303813926264,46.16537878668146,44.38742203124596,50.116381421431214,42.259526305596104,26.89658002875943,30.65458607251071,33.80303813926264,46.16537878668146,44.38742203124596
CPOOL-USD,2024-08-20,50.18375811349933,55.67542031003129,58.47083832279305,54.34273733946059,65.03801028117186,57.423646798795694,72.82530015256955,50.18375811349933,55.67542031003129,58.47083832279305,54.34273733946059,65.03801028117186,57.423646798795694
CPOOL-USD,2024-11-04,64.36729810649788,61.19394975363444,60.00054090915238,54.598546096586766,57.90607805089533,65.04446171522001,65.65982813366506,64.36729810649788,61.19394975363444,60.00054090915238,54.598546096586766,57.90607805089533,65.04446171522001
CPOOL-USD,2024-12-01,51.15759544209507,55.05234034844994,54.17243146882412,46.114185540065364,50.15716906184282,62.20491400777812,78.29172718852453,51.15759544209507,55.05234034844994,54.17243146882412,46.114185540065364,50.15716906184282,62.20491400777812
CPOOL-USD,2024-12-22,63.310871348807645,52.076399991765754,48.17418862846378,46.46666946057081,52.66880069691035,53.133580577526516,53.56590135648596,63.310871348807645,52.076399991765754,48.17418862846378,46.46666946057081,52.66880069691035,53.133580577526516
CPOOL-USD,2025-01-12,23.90435259054584,28.36090784681116,16.756643566142202,17.27811403165451,29.139067508038536,34.03058961815381,40.966311215104376,23.90435259054584,28.36090784681116,16.756643566142202,17.27811403165451,29.139067508038536,34.03058961815381
CPOOL-USD,2025-05-06,50.30501795828799,50.8512450104187,47.544151624461925,31.26615613678581,36.840690063741114,46.97535016551065,58.37148121067686,50.30501795828799,50.8512450104187,47.544151624461925,31.26615613678581,36.840690063741114,46.97535016551065
CRV-USD,2020-08-23,,,,,,,,,,,,,
CRV-USD,2020-08-29,,11.684709226620257,12.943311207065463,21.27628382566492,30.589799337712677,50.05345215216318,65.80454420163353,,11.684709226620257,12.943311207065463,21.27628382566492,30.589799337712677,50.05345215216318
CRV-USD,2020-10-24,35.5193720247629,34.16500569816196,20.548802752608267,24.236776036066047,21.885198180390972,31.784776313277035,56.11488708147682,35.5193720247629,34.16500569816196,20.548802752608267,24.236776036066047,21.885198180390972,31.784776313277035
CRV-USD,2020-11-07,47.2326696582454,46.81577644006364,53.89998200677907,53.5115606575945,58.836133151199085,53.12362897246439,45.0898400321529,47.2326696582454,46.81577644006364,53.89998200677907,53.5115606575945,58.836133151199085,53.12362897246439
CRV-USD,2020-11-11,58.836133151199085,53.12362897246439,45.0898400321529,54.98915395359469,62.60063296226075,77.12698370005728,77.36111314119213,58.836133151199085,53.12362897246439,45.0898400321529,54.98915395359469,62.60063296226075,77.12698370005728
CRV-USD,2020-12-29,36.29836702162199,32.763541889127694,33.560732075777835,32.363462620628425,43.8657260098762,47.85456186245566,48.109685303713974,36.29836702162199,32.763541889127694,33.560732075777835,32.363462620628425,43.8657260098762,47.85456186245566
CRV-USD,2021-01-12,83.49405285467246,81.19366444140653,61.20828461537551,63.98952315991982,60.501415995798475,64.40718176080044,79.42723375935084,83.49405285467246,81.19366444140653,61.20828461537551,63.98952315991982,60.501415995798475,64.40718176080044
CRV-USD,2021-01-19,76.3675074146118,84.80723393598407,79.96798944313751,68.12829753299175,72.00375715476889,73.10031348258224,77.15736606264629,76.3675074146118,84.80723393598407,79.96798944313751,68.12829753299175,72.00375715476889,73.10031348258224
CRV-USD,2021-01-27,79.57137800850006,75.81468819255144,76.91233979954104,68.34469459681853,69.844272996202,65.50086507129578,71.42365789249169,79.57137800850006,75.81468819255144,76.91233979954104,68.34469459681853,69.844272996202,65.50086507129578
CRV-USD,2021-02-02,71.42365789249169,65.16226420368528,67.33018351170172,74.03789361342749,72.08213498198714,75.71224121389798,75.32823850521018,71.42365789249169,65.16226420368528,67.33018351170172,74.03789361342749,72.08213498198714,75.71224121389798
CRV-USD,2021-03-26,58.739625444867656,55.34255310765312,53.624398503572486,58.94664709979852,61.1861003425351,64.08276705538759,67.87223209579665,58.739625444867656,55.34255310765312,53.624398503572486,58.94664709979852,61.1861003425351,64.08276705538759
CRV-USD,2021-04-12,55.5159778890813,46.94430833256747,51.98318514067637,40.090053208434284,46.11981845328186,51.082013391593925,62.931276579920294,55.5159778890813,46.94430833256747,51.98318514067637,40.090053208434284,46.11981845328186,51.082013391593925
CRV-USD,2021-04-24,50.131640958181734,45.025890767347086,44.46952210570492,41.18710203299083,38.105978208960934,46.39473200064715,50.09732114202728,50.131640958181734,45.025890767347086,44.46952210570492,41.18710203299083,38.105978208960934,46.39473200064715
CRV-USD,2021-05-23,39.06248108918976,30.528173218015567,29.6924435478234,28.67614020743872,34.948238549739614,31.830105468517445,36.74002126494492,39.06248108918976,30.528173218015567,29.6924435478234,28.67614020743872,34.948238549739614,31.830105468517445
CRV-USD,2021-05-30,33.22683141280109,27.619318421982626,33.158958687687104,31.588177721052247,37.42169156918399,32.49224194309977,56.297270665760216,33.22683141280109,27.619318421982626,33.158958687687104,31.588177721052247,37.42169156918399,32.49224194309977
CRV-USD,2021-09-13,49.001979604718315,54.74740896304197,58.01514972311793,56.01056519400482,61.611021356600894,63.84230650701453,67.66178500577905,49.001979604718315,54.74740896304197,58.01514972311793,56.01056519400482,61.611021356600894,63.84230650701453
CRV-USD,2021-10-22,43.88331432429867,58.55845960974723,52.162993811555424,62.950757318171874,72.31602650214477,72.78001068755518,84.44543491379791,43.88331432429867,58.55845960974723,52.162993811555424,62.950757318171874,72.31602650214477,72.78001068755518
CRV-USD,2021-11-21,49.36332489039995,47.61410158127697,46.72111539651055,35.534504324374126,42.84063564068119,57.959488804588766,63.91851248578054,49.36332489039995,47.61410158127697,46.72111539651055,35.534504324374126,42.84063564068119,57.959488804588766
CRV-USD,2022-07-11,64.0829583365896,67.21729971540559,68.15360414498915,62.5272994672197,65.505683340209,73.15644833036961,78.88212590377746,64.0829583365896,67.21729971540559,68.15360414498915,62.5272994672197,65.505683340209,73.15644833036961
CRV-USD,2022-07-25,65.3717084533839,63.4062319670559,65.40315389391033,59.744750991158085,59.474267799464144,59.15892445235247,61.52016208589747,65.3717084533839,63.4062319670559,65.40315389391033,59.744750991158085,59.474267799464144,59.15892445235247
CRV-USD,2022-11-20,32.82275265631529,23.81398295384976,24.239698440419033,24.613839710215984,19.51220093409961,40.18927052322724,61.604003370443564,32.82275265631529,23.81398295384976,24.239698440419033,24.613839710215984,19.51220093409961,40.18927052322724
CRV-USD,2024-08-11,50.855870291775524,45.90330665178085,46.73939458407488,45.21487585655226,59.45007651290018,60.34586982216529,62.56175091858331,50.855870291775524,45.90330665178085,46.73939458407488,45.21487585655226,59.45007651290018,60.34586982216529
CRV-USD,2024-11-20,70.5120356186392,78.08204768446558,79.7236927606649,69.16126239342387,71.78475801033231,75.99250119356901,76.91516049159118,70.5120356186392,78.08204768446558,79.7236927606649,69.16126239342387,71.78475801033231,75.99250119356901
CRV-USD,2024-11-27,77.23286001984708,77.23888046949232,74.00734633190848,73.52621639751888,75.40119358820309,77.77566565630016,81.71825311542753,77.23286001984708,77.23888046949232,74.00734633190848,73.52621639751888,75.40119358820309,77.77566565630016
CRV-USD,2024-12-01,75.40119358820309,77.77566565630016,81.71825311542753,81.89911232558256,82.09257404692903,85.23089074477726,92.3586451933178,75.40119358820309,77.77566565630016,81.71825311542753,81.89911232558256,82.09257404692903,85.23089074477726
CRV-USD,2025-04-08,50.54477624342841,40.595344036882274,44.8991331307857,44.80903376126164,47.337787399992486,47.91648604152602,60.69287401722435,50.54477624342841,40.595344036882274,44.8991331307857,44.80903376126164,47.337787399992486,47.91648604152602
CSPR-USD,2021-07-14,15.249485098149336,14.70060422638781,11.909978523380957,14.171259662897455,19.076875238947395,31.3370242504096,31.078792464290103,15.249485098149336,14.70060422638781,11.909978523380957,14.171259662897455,19.076875238947395,31.3370242504096
CSPR-USD,2021-08-03,40.8913169607335,57.12638964592976,58.2798801881685,57.02932064577654,54.991671084730775,53.77760137582109,81.45986867665087,40.8913169607335,57.12638964592976,58.2798801881685,57.02932064577654,54.991671084730775,53.77760137582109
CSPR-USD,2022-03-15,28.857719373272587,32.11477275572362,20.479419104010105,18.816643421216583,33.517454899835144,45.71041020159451,57.86103488268187,28.857719373272587,32.11477275572362,20.479419104010105,18.816643421216583,33.517454899835144,45.71041020159451
CSPR-USD,2022-03-29,68.02017545070399,75.61713760383233,74.87984344565717,74.22272564514995,73.40423325291187,72.76697328387195,77.6107480188987,68.02017545070399,75.61713760383233,74.87984344565717,74.22272564514995,73.40423325291187,72.76697328387195
CSPR-USD,2022-10-13,72.21905459241879,70.59434031890572,69.99601620234074,70.4078896839103,71.36420545736453,76.31261032848091,87.29036577501685,72.21905459241879,70.59434031890572,69.99601620234074,70.4078896839103,71.36420545736453,76.31261032848091
CSPR-USD,2024-11-13,59.89930161406735,66.50926643860268,57.35446020629412,52.46313567283349,58.259932194104785,61.815982235261316,73.93708160298198,59.89930161406735,66.50926643860268,57.35446020629412,52.46313567283349,58.259932194104785,61.815982235261316
CSPR-USD,2025-04-24,58.34300681581655,66.36208246732886,54.90818102661163,52.96760191637977,49.79809208242202,50.38663003016223,78.97256403668699,58.34300681581655,66.36208246732886,54.90818102661163,52.96760191637977,49.79809208242202,50.38663003016223
CTC-USD,2020-02-09,,,,,,,,,,,,,
CTC-USD,2020-03-15,29.929263547103105,37.94356979712927,36.547189088474745,39.19956362333932,36.30181479095904,45.67428105882047,50.46567966647935,29.929263547103105,37.94356979712927,36.547189088474745,39.19956362333932,36.30181479095904,45.67428105882047
CTC-USD,2020-03-29,83.70267106627058,77.83643507910224,85.94172488724034,75.96302512713243,83.47089885865016,84.05451032312675,83.97435125320243,83.70267106627058,77.83643507910224,85.94172488724034,75.96302512713243,83.47089885865016,84.05451032312675
CTC-USD,2020-06-26,59.30994322692271,55.22489494330904,60.39313253035523,63.946520519618744,69.3431989931248,69.20060488022057,74.67946354471822,59.30994322692271,55.22489494330904,60.39313253035523,63.946520519618744,69.3431989931248,69.20060488022057
CTC-USD,2020-07-24,59.8393998758463,62.53847405318302,58.177081249178265,51.987075465181874,53.356395916127646,53.84362649048618,61.69105201485249,59.8393998758463,62.53847405318302,58.177081249178265,51.987075465181874,53.356395916127646,53.84362649048618
CTC-USD,2020-08-07,70.66675385647295,64.6889064164404,74.51047799345946,77.81783896937681,78.43568617562742,79.48875908375811,80.97220757134508,70.66675385647295,64.6889064164404,74.51047799345946,77.81783896937681,78.43568617562742,79.48875908375811
CTC-USD,2021-01-01,68.44716114529186,62.191773415217696,66.6671526184629,49.362409180977544,61.03084407351672,53.03571304313538,81.54952645835463,68.44716114529186,62.191773415217696,66.6671526184629,49.362409180977544,61.03084407351672,53.03571304313538
CTC-USD,2021-02-07,59.76422154548418,57.291834614316734,59.779153556671446,53.84590518827085,67.46568707720124,83.35826923494697,87.4476353484793,59.76422154548418,57.291834614316734,59.779153556671446,53.84590518827085,67.46568707720124,83.35826923494697
CTC-USD,2021-02-16,98.2099787729949,93.43303517358122,94.54657139570608,94.08932982708271,95.33717254263163,95.54539169788742,96.00322112026363,98.2099787729949,93.43303517358122,94.54657139570608,94.08932982708271,95.33717254263163,95.54539169788742
CTC-USD,2021-02-26,84.2234900476617,84.42771098149356,74.72400127316828,73.84536083892365,75.75632274943855,78.3909967929298,81.37444828424869,84.2234900476617,84.42771098149356,74.72400127316828,73.84536083892365,75.75632274943855,78.3909967929298
CTC-USD,2021-05-23,19.571182717385753,13.631309689295193,12.900307316532775,10.586233714039636,27.752625205879923,27.547277923346357,31.096691781375753,19.571182717385753,13.631309689295193,12.900307316532775,10.586233714039636,27.752625205879923,27.547277923346357
CTC-USD,2021-05-28,27.547277923346357,31.096691781375753,30.251455253994706,25.478664106444214,35.306586444992575,37.00045506133027,48.31088772273078,27.547277923346357,31.096691781375753,30.251455253994706,25.478664106444214,35.306586444992575,37.00045506133027
CTC-USD,2021-08-22,63.03555876600505,64.33121835377136,56.846873622138276,59.24981267160354,59.48029951543577,64.0231745543874,72.05904443650526,63.03555876600505,64.33121835377136,56.846873622138276,59.24981267160354,59.48029951543577,64.0231745543874
CTC-USD,2022-03-20,50.60797326862522,64.47816685217258,73.32202425449358,77.66024002498898,88.67713912162118,90.49819017040558,93.21694384556262,50.60797326862522,64.47816685217258,73.32202425449358,77.66024002498898,88.67713912162118,90.49819017040558
CTC-USD,2022-10-07,49.29997354402882,51.58983503147333,36.31271743712467,36.03554661383019,38.003689807258745,42.797600575887174,79.479327429481,49.29997354402882,51.58983503147333,36.31271743712467,36.03554661383019,38.003689807258745,42.797600575887174
CTC-USD,2022-10-27,40.580346112437574,45.09517365763808,65.66533639378005,62.28316132034482,66.20111517169634,74.22940072659958,81.53902891923312,40.580346112437574,45.09517365763808,65.66533639378005,62.28316132034482,66.20111517169634,74.22940072659958
CTC-USD,2022-12-18,80.63150931708242,63.6628912296186,65.4607826748746,62.17272203559622,71.9833261220457,73.03117728424483,75.09560155845105,80.63150931708242,63.6628912296186,65.4607826748746,62.17272203559622,71.9833261220457,73.03117728424483
CTC-USD,2023-12-09,50.768487657185275,42.90896461483993,40.990194756403575,42.955940274269025,43.39573330392661,46.39436760063662,90.709503922405,50.768487657185275,42.90896461483993,40.990194756403575,42.955940274269025,43.39573330392661,46.39436760063662
CTC-USD,2023-12-27,68.21344328481274,70.05743338972593,28.666361058998262,38.571200250506266,40.19120882891002,51.50913320589003,67.63996957811729,68.21344328481274,70.05743338972593,28.666361058998262,38.571200250506266,40.19120882891002,51.50913320589003
CTC-USD,2024-03-05,67.94964864642313,72.58690393811486,73.16926738532626,49.4143887617094,55.18541750851242,68.80487999180598,74.06614143849377,67.94964864642313,72.58690393811486,73.16926738532626,49.4143887617094,55.18541750851242,68.80487999180598
CTC-USD,2024-11-12,65.9647234025471,70.00881416606582,74.69102927496291,65.86903565560424,74.63406724583457,83.59376913468367,86.67790820161012,65.9647234025471,70.00881416606582,74.69102927496291,65.86903565560424,74.63406724583457,83.59376913468367
CTC-USD,2024-11-17,83.59376913468367,86.67790820161012,88.00692607198242,79.70642482195612,85.18244624424035,87.5553026267483,88.7282826808376,83.59376913468367,86.67790820161012,88.00692607198242,79.70642482195612,85.18244624424035,87.5553026267483
CTC-USD,2024-11-29,88.94178352243298,89.4935509947037,89.74359714690887,89.15915762232167,89.92449914368945,96.14541684749301,96.74519616560798,88.94178352243298,89.4935509947037,89.74359714690887,89.15915762232167,89.92449914368945,96.14541684749301
CTC-USD,2024-12-03,89.92449914368945,96.14541684749301,96.74519616560798,96.61349674383558,97.01683474226775,98.50270767489626,73.0725130605656,89.92449914368945,96.14541684749301,96.74519616560798,96.61349674383558,97.01683474226775,98.50270767489626
CVX-USD,2021-05-23,,,,,,,,,,,,,
CVX-USD,2021-05-29,,,,,,44.948222791132636,51.8481496310149,,,,,,44.948222791132636
CVX-USD,2021-06-26,12.284759412239183,17.579984762770792,22.563597866439693,16.307343057219512,15.124544820421008,17.23060940262839,45.33606416459094,12.284759412239183,17.579984762770792,22.563597866439693,16.307343057219512,15.124544820421008,17.23060940262839
CVX-USD,2021-07-19,21.01788815846939,39.502426022142124,32.69484508084901,33.96742431270023,27.95465305530024,36.183638800665456,53.47777043262924,21.01788815846939,39.502426022142124,32.69484508084901,33.96742431270023,27.95465305530024,36.183638800665456
CVX-USD,2021-08-04,63.43927639791061,65.60792773706245,64.64751328170827,59.095857797901836,54.203888399544084,55.59692311340674,55.45507115584003,63.43927639791061,65.60792773706245,64.64751328170827,59.095857797901836,54.203888399544084,55.59692311340674
CVX-USD,2021-08-12,71.86328918777639,74.60949100601783,79.52777770007114,71.01640524078456,75.01708662096738,79.9341042956211,85.23802181646167,71.86328918777639,74.60949100601783,79.52777770007114,71.01640524078456,75.01708662096738,79.9341042956211
CVX-USD,2021-08-17,79.9341042956211,85.23802181646167,74.44093566591944,71.02525650141911,68.50900905980413,74.83822571228247,75.06296625260991,79.9341042956211,85.23802181646167,74.44093566591944,71.02525650141911,68.50900905980413,74.83822571228247
CVX-USD,2021-09-01,50.33011071264477,51.74376144947734,56.96007805106389,61.26362618195457,45.40027528877174,41.35934059502927,64.35709151349715,50.33011071264477,51.74376144947734,56.96007805106389,61.26362618195457,45.40027528877174,41.35934059502927
CVX-USD,2021-09-13,66.82883060127745,65.37139969554656,65.2974160332794,62.59893668407516,65.96661467738696,67.99414311034694,70.46233579703885,66.82883060127745,65.37139969554656,65.2974160332794,62.59893668407516,65.96661467738696,67.99414311034694
CVX-USD,2021-09-20,63.65816586035178,52.24001879204971,50.64409562486975,37.933183603340616,41.717621163512895,46.442866296245406,45.50103754683026,63.65816586035178,52.24001879204971,50.64409562486975,37.933183603340616,41.717621163512895,46.442866296245406
CVX-USD,2021-10-08,61.679692951527855,55.86760956540485,44.288397214137426,58.26378497459533,67.71549480475079,69.48081526939148,78.04058766074384,61.679692951527855,55.86760956540485,44.288397214137426,58.26378497459533,67.71549480475079,69.48081526939148
CVX-USD,2021-10-16,86.5718697905286,82.8949769105876,72.28837652409103,71.96248366356136,70.92939648658613,70.0443221011452,76.03785029825067,86.5718697905286,82.8949769105876,72.28837652409103,71.96248366356136,70.92939648658613,70.0443221011452
CVX-USD,2021-10-23,77.69276379951488,81.84020636323405,76.83100049684634,69.65490600509953,71.22286998988838,72.60285227766238,74.26997299109213,77.69276379951488,81.84020636323405,76.83100049684634,69.65490600509953,71.22286998988838,72.60285227766238
CVX-USD,2021-11-07,56.44054976540592,56.219359466443976,55.29212578332898,62.62872824510525,57.90534151362688,51.76330101265308,69.3861436466197,56.44054976540592,56.219359466443976,55.29212578332898,62.62872824510525,57.90534151362688,51.76330101265308
CVX-USD,2021-11-22,48.79736265211952,50.98500283787819,39.77849216188845,40.555475584654175,46.960171883282875,18.14865526426361,38.00573296479749,48.79736265211952,50.98500283787819,39.77849216188845,40.555475584654175,46.960171883282875,18.14865526426361
CVX-USD,2021-12-04,53.778895888841525,58.42041887920729,48.4072858826851,46.48673299189453,55.23685883818375,58.86990014106153,58.71382761601444,53.778895888841525,58.42041887920729,48.4072858826851,46.48673299189453,55.23685883818375,58.86990014106153
CVX-USD,2021-12-14,54.11212364107116,58.376164341800695,49.982819317332165,45.01229417080592,55.33817999267705,59.48789951421673,69.02391418270172,54.11212364107116,58.376164341800695,49.982819317332165,45.01229417080592,55.33817999267705,59.48789951421673
CVX-USD,2021-12-20,69.02391418270172,70.84036806963023,63.18998221212397,59.01070951124364,61.7797861657114,65.72097369151147,74.6000755687428,69.02391418270172,70.84036806963023,63.18998221212397,59.01070951124364,61.7797861657114,65.72097369151147
CVX-USD,2022-03-23,63.0621790350528,73.79321594188295,74.31883453477002,72.53226501660299,83.09641000773405,86.2224749802548,89.31160193271674,63.0621790350528,73.79321594188295,74.31883453477002,72.53226501660299,83.09641000773405,86.2224749802548
CVX-USD,2022-03-31,93.36993125505033,87.58287195235322,87.12579327136437,82.36241294808325,82.19144858337347,86.58386643838864,92.5680217563094,93.36993125505033,87.58287195235322,87.12579327136437,82.36241294808325,82.19144858337347,86.58386643838864
CVX-USD,2022-07-02,43.76921685869275,60.79525879860847,56.18447247867157,54.63020790692193,50.77542186466041,53.510811254964125,64.63495890454999,43.76921685869275,60.79525879860847,56.18447247867157,54.63020790692193,50.77542186466041,53.510811254964125
CVX-USD,2024-06-13,20.463690780729635,19.464088134161017,23.719088298987344,19.77400963786613,20.17689209542533,21.806104425424593,58.54355658470431,20.463690780729635,19.464088134161017,23.719088298987344,19.77400963786613,20.17689209542533,21.806104425424593
CVX-USD,2024-11-16,69.25889950211943,68.24225148431715,69.33076209699857,76.8341271311031,72.64740046790166,78.78803089043883,86.55307789835933,69.25889950211943,68.24225148431715,69.33076209699857,76.8341271311031,72.64740046790166,78.78803089043883
CVX-USD,2024-11-28,70.85324646366675,72.71531243589052,71.35602675406182,69.58521675849973,70.80844032380983,74.76359719020374,85.0853716740013,70.85324646366675,72.71531243589052,71.35602675406182,69.58521675849973,70.80844032380983,74.76359719020374
CVX-USD,2024-12-02,70.80844032380983,74.76359719020374,85.0853716740013,76.13072491305246,75.16377135640953,86.75447243793407,78.50861217584112,70.80844032380983,74.76359719020374,85.0853716740013,76.13072491305246,75.16377135640953,86.75447243793407
DAG-USD,2020-03-16,34.834880523985674,32.098705679782014,33.89448315277524,29.142854164635153,28.9885928294148,28.065967274220185,28.860647859418123,34.834880523985674,32.098705679782014,33.89448315277524,29.142854164635153,28.9885928294148,28.065967274220185
DAG-USD,2020-04-20,56.84384326692965,59.165830106952,61.16345783379685,58.510778921056065,61.225737255538725,69.89851679161191,72.67470870833303,56.84384326692965,59.165830106952,61.16345783379685,58.510778921056065,61.225737255538725,69.89851679161191
DAG-USD,2020-07-05,38.442562705478764,33.315123960643135,29.490612533891365,33.75308908305104,30.45193969064583,33.54502880540147,54.35255275774488,38.442562705478764,33.315123960643135,29.490612533891365,33.75308908305104,30.45193969064583,33.54502880540147
DAG-USD,2020-07-14,76.32144623458291,75.61322808018917,70.60735655267358,65.36571139766406,61.29588523256486,65.19406866573863,79.77514872757727,76.32144623458291,75.61322808018917,70.60735655267358,65.36571139766406,61.29588523256486,65.19406866573863
DAG-USD,2020-08-03,45.17886681072515,35.0304176822455,40.84232503644707,40.422935529118284,22.609621327430602,40.93245736767446,48.43499845791082,45.17886681072515,35.0304176822455,40.84232503644707,40.422935529118284,22.609621327430602,40.93245736767446
DAG-USD,2020-08-07,22.609621327430602,40.93245736767446,48.43499845791082,59.77070347733704,58.195894445510866,62.38689218400367,78.33039676168684,22.609621327430602,40.93245736767446,48.43499845791082,59.77070347733704,58.195894445510866,62.38689218400367
DAG-USD,2020-11-29,52.73209103491055,51.53596987126487,53.25723990330829,55.23340285324777,68.41894447684467,67.77399359802988,77.9678427923163,52.73209103491055,51.53596987126487,53.25723990330829,55.23340285324777,68.41894447684467,67.77399359802988
DAG-USD,2021-01-07,43.029883852693125,44.88189071239958,48.089672086266205,38.62049198833034,39.08278160016088,26.11508864059249,58.278311502256045,43.029883852693125,44.88189071239958,48.089672086266205,38.62049198833034,39.08278160016088,26.11508864059249
DAG-USD,2021-01-25,56.70264876609428,58.9341962438149,43.957485241916245,49.409391432531166,54.97013035956977,67.75358204537656,81.54379229388788,56.70264876609428,58.9341962438149,43.957485241916245,49.409391432531166,54.97013035956977,67.75358204537656
DAG-USD,2021-02-07,79.63274927833888,75.01205696772232,72.83116546536537,61.321228801021974,65.55851939639453,70.99813959980983,71.83443208197384,79.63274927833888,75.01205696772232,72.83116546536537,61.321228801021974,65.55851939639453,70.99813959980983
DAG-USD,2021-03-07,64.03637522926124,59.592149284943766,55.848744514132186,51.348868490361355,67.42342941085025,75.75414828379854,79.37478468563984,64.03637522926124,59.592149284943766,55.848744514132186,51.348868490361355,67.42342941085025,75.75414828379854
DAG-USD,2021-03-13,79.37478468563984,82.67543898544756,74.74812115762428,77.61395074159434,71.53598625332002,75.08735578800945,79.31128824392233,79.37478468563984,82.67543898544756,74.74812115762428,77.61395074159434,71.53598625332002,75.08735578800945
DAG-USD,2021-04-25,51.432870934018254,51.380696229194754,40.514415537354644,32.26474646934959,48.34360429894084,56.27309277282438,64.09408219084158,51.432870934018254,51.380696229194754,40.514415537354644,32.26474646934959,48.34360429894084,56.27309277282438
