symbol,breakout_date,b_vs_-3,b_vs_-2,b_vs_-1,b_vs_+0,b_vs_+1,b_vs_+2,b_vs_+3,p_vs_-3,p_vs_-2,p_vs_-1,p_vs_+0,p_vs_+1,p_vs_+2
GAL-USD,2020-12-20,1.3202758929602503,1.175539802045969,0.8081077042209512,0.6971923354750409,2.4194292112443456,0.49962580441529747,1.3481838685924739,1.3202758929602503,1.175539802045969,0.8081077042209512,0.6971923354750409,2.4194292112443456,0.49962580441529747
GAL-USD,2020-12-24,2.4194292112443456,0.49962580441529747,1.3481838685924739,1.162025014834161,0.44876741200093495,1.4851980352992706,2.5009316065990785,2.4194292112443456,0.49962580441529747,1.3481838685924739,1.162025014834161,0.44876741200093495,1.4851980352992706
GAL-USD,2021-02-26,0.84159211252912,1.5767444042982497,2.1432296408128657,0.8312415473975615,0.46568009148892336,1.202377050802414,2.2460495192834298,0.84159211252912,1.5767444042982497,2.1432296408128657,0.8312415473975615,0.46568009148892336,1.202377050802414
GAL-USD,2021-05-10,1.3322956199252138,2.5075237771454697,0.5155734843920561,0.2982516466447445,2.4441001649291216,1.6620766951102008,1.5863407047172082,1.3322956199252138,2.5075237771454697,0.5155734843920561,0.2982516466447445,2.4441001649291216,1.6620766951102008
GAL-USD,2021-06-14,2.2621456065864427,0.3258256323203829,0.3028232018008415,0.992008238302017,1.1683481542791352,1.8995732668691767,2.7830095359676355,2.2621456065864427,0.3258256323203829,0.3028232018008415,0.992008238302017,1.1683481542791352,1.8995732668691767
GAL-USD,2021-11-12,0.6394095681807017,1.6375150189975571,0.6902363038023502,0.8792420675992348,0.8117066738434083,1.0625178354100424,2.7187666972094484,0.6394095681807017,1.6375150189975571,0.6902363038023502,0.8792420675992348,0.8117066738434083,1.0625178354100424
GAL-USD,2022-03-09,0.2905590924528248,0.4705339082635566,0.8701701098301747,1.3053573771632097,2.497677444317126,1.7365816031563535,0.710592885268412,0.2905590924528248,0.4705339082635566,0.8701701098301747,1.3053573771632097,2.497677444317126,1.7365816031563535
GAL-USD,2024-03-07,0.5756832465517929,0.4046094601943858,1.131458578131945,0.738797757260559,1.4538556358501538,0.7123416240074901,2.021146921559933,0.5756832465517929,0.4046094601943858,1.131458578131945,0.738797757260559,1.4538556358501538,0.7123416240074901
GAL-USD,2024-05-22,2.441689105416219,0.6044923014994465,0.3862477707086752,1.3244527841063212,1.9996854155978052,0.7051332588861194,1.6891319787387786,2.441689105416219,0.6044923014994465,0.3862477707086752,1.3244527841063212,1.9996854155978052,0.7051332588861194
GAL-USD,2025-04-19,0.8852956919284427,0.9508931742611566,1.6389962318904954,0.7416566825973789,2.6245794445981994,1.490780933407719,2.0231192711214536,0.8852956919284427,0.9508931742611566,1.6389962318904954,0.7416566825973789,2.6245794445981994,1.490780933407719
GAL-USD,2025-04-23,2.6245794445981994,1.490780933407719,2.0231192711214536,0.4207529623505828,0.4435296046179364,0.9889671535407621,1.679260590093669,2.6245794445981994,1.490780933407719,2.0231192711214536,0.4207529623505828,0.4435296046179364,0.9889671535407621
GAL-USD,2025-04-29,1.679260590093669,1.0571415114567881,0.2743814266884306,0.4412155107537674,1.177181328227222,1.739698201456777,1.982368546658499,1.679260590093669,1.0571415114567881,0.2743814266884306,0.4412155107537674,1.177181328227222,1.739698201456777
GALA-USD,2020-11-01,0.19046746776084408,0.3870102053672672,1.0755885642187366,0.8282349196243833,0.9444102895971527,1.095491082209266,1.5161431701972243,0.19046746776084408,0.3870102053672672,1.0755885642187366,0.8282349196243833,0.9444102895971527,1.095491082209266
GALA-USD,2020-12-26,1.115203426124197,1.0189911529019409,0.49862015100234314,1.3238666525108824,1.5250630314943807,1.564973489869343,0.3535146095455964,1.115203426124197,1.0189911529019409,0.49862015100234314,1.3238666525108824,1.5250630314943807,1.564973489869343
GALA-USD,2021-01-01,0.3535146095455964,2.7699254500272743,1.4772555179383844,0.7180670330131297,0.5422571994572937,0.47234543923690037,0.5730126260845031,0.3535146095455964,2.7699254500272743,1.4772555179383844,0.7180670330131297,0.5422571994572937,0.47234543923690037
GALA-USD,2021-01-23,1.2149508646955327,1.9637055583375063,0.6938520974660055,0.9073276525056142,1.0755211088773675,0.4478029204211539,1.4257438367809576,1.2149508646955327,1.9637055583375063,0.6938520974660055,0.9073276525056142,1.0755211088773675,0.4478029204211539
GALA-USD,2021-01-27,1.0755211088773675,0.4478029204211539,1.4257438367809576,0.7105089922848039,1.2412078152753108,2.626860323228663,1.1126369614126108,1.0755211088773675,0.4478029204211539,1.4257438367809576,0.7105089922848039,1.2412078152753108,2.626860323228663
GALA-USD,2021-01-31,1.2412078152753108,2.626860323228663,1.1126369614126108,0.4273134932941765,0.6072028177050534,1.3376458759859176,1.6844739711333276,1.2412078152753108,2.626860323228663,1.1126369614126108,0.4273134932941765,0.6072028177050534,1.3376458759859176
GALA-USD,2021-02-04,0.6072028177050534,1.3376458759859176,1.6844739711333276,2.080701633591431,0.5359740747581702,0.6558655907488895,2.0136327151555955,0.6072028177050534,1.3376458759859176,1.6844739711333276,2.080701633591431,0.5359740747581702,0.6558655907488895
GALA-USD,2021-02-15,0.9203010393691976,0.5954000398741303,0.9545503014776741,0.6414966295041709,1.1654725532898467,1.3742971041830634,0.9808416805578499,0.9203010393691976,0.5954000398741303,0.9545503014776741,0.6414966295041709,1.1654725532898467,1.3742971041830634
GALA-USD,2021-02-21,0.9808416805578499,0.9513540989282225,0.5969299148180438,0.6751170300635113,0.8387385080769432,1.1421593603520321,2.2459955459285745,0.9808416805578499,0.9513540989282225,0.5969299148180438,0.6751170300635113,0.8387385080769432,1.1421593603520321
GALA-USD,2021-05-23,0.7889790828761799,0.8770659426777802,1.1347311852956514,0.9251797349967936,0.8148234290809009,0.8361814592311122,1.2218484603085613,0.7889790828761799,0.8770659426777802,1.1347311852956514,0.9251797349967936,0.8148234290809009,0.8361814592311122
GALA-USD,2021-07-10,1.1451312032473293,0.924070211412006,0.9414245564142014,1.136229447681865,0.9943340863819772,0.902976206729986,1.5918936821481116,1.1451312032473293,0.924070211412006,0.9414245564142014,1.136229447681865,0.9943340863819772,0.902976206729986
GALA-USD,2021-07-21,1.1722863723098047,1.035087066972449,0.8800506765548576,0.9148682523625093,0.870066024864277,1.1982048635830707,2.1789320322351284,1.1722863723098047,1.035087066972449,0.8800506765548576,0.9148682523625093,0.870066024864277,1.1982048635830707
GALA-USD,2021-07-25,0.870066024864277,1.1982048635830707,2.1789320322351284,0.7652171389863098,0.878229591917154,1.2436095851928546,0.9947153026801662,0.870066024864277,1.1982048635830707,2.1789320322351284,0.7652171389863098,0.878229591917154,1.2436095851928546
GALA-USD,2021-08-08,0.8421405931856631,1.0864468213223424,0.9339124351592554,0.6844637919511629,1.142404288662133,1.8290348905555316,1.6059531654230939,0.8421405931856631,1.0864468213223424,0.9339124351592554,0.6844637919511629,1.142404288662133,1.8290348905555316
GALA-USD,2021-08-21,1.1639527485442753,1.0180546066480631,1.1480017116536205,0.933517210194923,1.6355859256954206,1.6331425962050574,0.8679074255352826,1.1639527485442753,1.0180546066480631,1.1480017116536205,0.933517210194923,1.6355859256954206,1.6331425962050574
GALA-USD,2021-09-10,1.4623660100433018,0.8928042901480965,0.8067041157401068,0.8415764116026764,0.7524072038530343,1.0512305907666453,2.970955010277978,1.4623660100433018,0.8928042901480965,0.8067041157401068,0.8415764116026764,0.7524072038530343,1.0512305907666453
GALA-USD,2021-09-14,0.7524072038530343,1.0512305907666453,2.970955010277978,0.5701834881291392,0.3928473671417516,2.68872248446346,0.5429071495130222,0.7524072038530343,1.0512305907666453,2.970955010277978,0.5701834881291392,0.3928473671417516,2.68872248446346
GALA-USD,2021-09-28,0.5791505978373378,0.9128306500268124,0.9164660627147351,0.7026049213302396,1.1237148633003218,1.5819447487671328,1.2196684045208954,0.5791505978373378,0.9128306500268124,0.9164660627147351,0.7026049213302396,1.1237148633003218,1.5819447487671328
GALA-USD,2021-10-27,1.0890051791928097,1.0260114344088078,1.4542480899404011,1.762893605276346,0.864364633815492,1.2593442152356489,1.5518510414625832,1.0890051791928097,1.0260114344088078,1.4542480899404011,1.762893605276346,0.864364633815492,1.2593442152356489
GALA-USD,2021-11-12,1.1176879144416845,1.3671170879508858,0.8690225481027987,0.9475900580382532,1.8525970016985103,0.8071897068761024,1.7917300829531757,1.1176879144416845,1.3671170879508858,0.8690225481027987,0.9475900580382532,1.8525970016985103,0.8071897068761024
GALA-USD,2021-11-16,1.8525970016985103,0.8071897068761024,1.7917300829531757,1.8853243765801897,2.083274020919252,1.076244314995104,0.5489434857048024,1.8525970016985103,0.8071897068761024,1.7917300829531757,1.8853243765801897,2.083274020919252,1.076244314995104
GALA-USD,2021-11-22,0.5489434857048024,1.3937631826436994,1.1668073289259842,0.6578124787718759,0.5139685958693008,0.9537781579251932,1.981103161918051,0.5489434857048024,1.3937631826436994,1.1668073289259842,0.6578124787718759,0.5139685958693008,0.9537781579251932
GALA-USD,2022-02-02,1.316746242998815,0.9361999203790161,1.0036428764657113,0.9276246596633714,0.9166160388006315,1.0164738139550746,2.0966104512913875,1.316746242998815,0.9361999203790161,1.0036428764657113,0.9276246596633714,0.9166160388006315,1.0164738139550746
GALA-USD,2022-05-11,0.7866628695350051,1.314378939087275,1.4230543088121963,1.1846026305614972,0.9205798698894748,1.4766191146312333,0.8215192764865485,0.7866628695350051,1.314378939087275,1.4230543088121963,1.1846026305614972,0.9205798698894748,1.4766191146312333
GALA-USD,2023-01-03,0.7861903376776448,0.7288450915053237,1.264179489009776,0.9848671405614695,1.092336647843288,1.2250354081378614,2.241892629143267,0.7861903376776448,0.7288450915053237,1.264179489009776,0.9848671405614695,1.092336647843288,1.2250354081378614
GALA-USD,2023-01-07,1.092336647843288,1.2250354081378614,2.241892629143267,1.3507180152915446,1.6699228972909235,1.8377868871723586,0.8259982381397861,1.092336647843288,1.2250354081378614,2.241892629143267,1.3507180152915446,1.6699228972909235,1.8377868871723586
GALA-USD,2023-03-11,0.8228616127603519,1.050217194423958,1.0667956534257568,0.8846360503096102,0.958361044028178,1.4714556910387822,1.4336666620587897,0.8228616127603519,1.050217194423958,1.0667956534257568,0.8846360503096102,0.958361044028178,1.4714556910387822
GALA-USD,2024-02-24,1.0783863941053937,1.0351836925717974,1.10016617147541,0.9902009145500262,0.7237131842563735,1.7551056982686604,1.7050168847754827,1.0783863941053937,1.0351836925717974,1.10016617147541,0.9902009145500262,0.7237131842563735,1.7551056982686604
GALA-USD,2024-03-06,0.9119749891186507,0.9608180023992821,1.1959210772313946,0.7415890339726393,0.8023893203179722,0.8680394336393122,1.9283574602547744,0.9119749891186507,0.9608180023992821,1.1959210772313946,0.7415890339726393,0.8023893203179722,0.8680394336393122
GALA-USD,2024-11-21,1.091186988485009,0.812434105579689,0.8177886409923155,1.079833732712312,1.0516088156782377,1.6190944049451117,1.696487262522213,1.091186988485009,0.812434105579689,0.8177886409923155,1.079833732712312,1.0516088156782377,1.6190944049451117
GALA-USD,2024-12-01,0.9564894187805633,0.9328642575972574,1.27302464879238,0.9858020131887266,1.2666541681741956,1.4960685671802145,1.3670455873998864,0.9564894187805633,0.9328642575972574,1.27302464879238,0.9858020131887266,1.2666541681741956,1.4960685671802145
GALA-USD,2025-05-06,1.0352826298617084,0.8345283233741868,0.9080936064419597,1.198650250986899,1.0145086718014416,1.4191542949907965,1.4778078769263507,1.0352826298617084,0.8345283233741868,0.9080936064419597,1.198650250986899,1.0145086718014416,1.4191542949907965
GAS-USD,2020-02-09,0.8819265723704002,0.8591124072195012,1.017477037241638,0.9844834264480932,1.1827682651462676,0.8371421843949165,1.8533183457598592,0.8819265723704002,0.8591124072195012,1.017477037241638,0.9844834264480932,1.1827682651462676,0.8371421843949165
GAS-USD,2020-11-22,0.9574534555951506,0.934760599710727,1.1597735556812807,1.1703591117426169,1.2847948351131853,1.5738560507856512,1.838887272175649,0.9574534555951506,0.934760599710727,1.1597735556812807,1.1703591117426169,1.2847948351131853,1.5738560507856512
GAS-USD,2021-02-07,0.7776441160152855,0.6433481191171976,1.063894449076726,0.7537761094298666,0.9406031702933447,1.4109882675275862,2.0854575131117254,0.7776441160152855,0.6433481191171976,1.063894449076726,0.7537761094298666,0.9406031702933447,1.4109882675275862
GAS-USD,2021-02-11,0.9406031702933447,1.4109882675275862,2.0854575131117254,0.9843266837763123,0.5241935840200466,1.2209139588015236,1.3148371901459006,0.9406031702933447,1.4109882675275862,2.0854575131117254,0.9843266837763123,0.5241935840200466,1.2209139588015236
GAS-USD,2021-02-18,0.7814128291512396,0.8409918496081946,0.8680557777367164,0.9769342388083917,1.304408964811293,0.9744774510229118,2.87158963311142,0.7814128291512396,0.8409918496081946,0.8680557777367164,0.9769342388083917,1.304408964811293,0.9744774510229118
GAS-USD,2021-02-22,1.304408964811293,0.9744774510229118,2.87158963311142,0.3489783727365897,0.14395403374866525,2.598794475332702,1.0387056995490347,1.304408964811293,0.9744774510229118,2.87158963311142,0.3489783727365897,0.14395403374866525,2.598794475332702
GAS-USD,2021-04-13,0.9673884788810261,0.8118760787279806,0.8021799263304802,1.0466280766424334,1.1033548364929988,1.092606334137962,2.374781266473068,0.9673884788810261,0.8118760787279806,0.8021799263304802,1.0466280766424334,1.1033548364929988,1.092606334137962
GAS-USD,2021-04-24,0.7074427388834252,0.9433582506924765,1.0506834745366778,0.787143468704985,1.0536449597329267,1.4488294129556762,0.7090381221573243,0.7074427388834252,0.9433582506924765,1.0506834745366778,0.787143468704985,1.0536449597329267,1.4488294129556762
GAS-USD,2021-07-10,1.7351549843367156,0.6843648916199034,0.59147082995307,0.8353641934769594,1.536476705236142,1.1334521695147115,2.7540127860580994,1.7351549843367156,0.6843648916199034,0.59147082995307,0.8353641934769594,1.536476705236142,1.1334521695147115
GAS-USD,2021-07-23,1.165143517797903,1.2647482249129929,0.6159144096099286,0.6248212466514664,2.575217414081863,0.43312593284812567,2.4073588216151505,1.165143517797903,1.2647482249129929,0.6159144096099286,0.6248212466514664,2.575217414081863,0.43312593284812567
GAS-USD,2022-09-12,0.7204267206195025,0.796609875463867,0.7386378182668457,0.9795259583942739,1.316797294408552,1.0073672695546279,2.6484273074624265,0.7204267206195025,0.796609875463867,0.7386378182668457,0.9795259583942739,1.316797294408552,1.0073672695546279
GAS-USD,2023-02-06,1.1215857612493247,1.2279752464085194,2.4662009430602962,1.15109662142054,0.2037789148206875,0.3119515176279808,2.924830713093246,1.1215857612493247,1.2279752464085194,2.4662009430602962,1.15109662142054,0.2037789148206875,0.3119515176279808
GAS-USD,2023-10-25,2.4050905327351635,2.71762729308206,1.0967691388142178,0.42545587589767725,0.33891052491449225,1.3553469763773605,2.246797570242462,2.4050905327351635,2.71762729308206,1.0967691388142178,0.42545587589767725,0.33891052491449225,1.3553469763773605
GAS-USD,2023-10-29,0.33891052491449225,1.3553469763773605,2.246797570242462,0.8892818333335566,0.6804143150437181,1.1383723590483232,1.2529443071755688,0.33891052491449225,1.3553469763773605,2.246797570242462,0.8892818333335566,0.6804143150437181,1.1383723590483232
GAS-USD,2023-11-02,0.6804143150437181,1.1383723590483232,1.2529443071755688,0.9902394376077852,1.2197226445014384,1.7255956068650913,0.7413371910509631,0.6804143150437181,1.1383723590483232,1.2529443071755688,0.9902394376077852,1.2197226445014384,1.7255956068650913
GAS-USD,2023-11-06,1.2197226445014384,1.7255956068650913,0.7413371910509631,0.5170853591665486,0.6618434212294853,1.2955017896376777,1.9039842908912001,1.2197226445014384,1.7255956068650913,0.7413371910509631,0.5170853591665486,0.6618434212294853,1.2955017896376777
GAS-USD,2025-04-07,0.4350816364983739,0.5543229031968679,1.5492600797318075,1.2700274593682634,0.9291117480630057,2.7490946294240803,1.6664520280450368,0.4350816364983739,0.5543229031968679,1.5492600797318075,1.2700274593682634,0.9291117480630057,2.7490946294240803
GLM-USD,2020-08-06,1.0370740146091024,0.7970366707934011,0.7330876011267827,1.0494521103991425,1.8134759190662975,0.7787259990597584,1.4820253126774663,1.0370740146091024,0.7970366707934011,0.7330876011267827,1.0494521103991425,1.8134759190662975,0.7787259990597584
GLM-USD,2020-08-18,0.8237528037710002,1.2462490016954997,1.1587777887019073,1.692913049126756,0.7963750353987709,0.6418755137209445,2.390448487800954,0.8237528037710002,1.2462490016954997,1.1587777887019073,1.692913049126756,0.7963750353987709,0.6418755137209445
GLM-USD,2020-11-07,1.0710548077602022,0.8975804605227825,1.1175041786797277,0.9539740321727612,0.9303880171845732,1.3286514787675336,2.1226910266737655,1.0710548077602022,0.8975804605227825,1.1175041786797277,0.9539740321727612,0.9303880171845732,1.3286514787675336
GLM-USD,2021-02-03,0.6971558686408684,0.9924857200274619,1.4552720574716878,1.929381011781831,0.8990825890204538,0.7327372046760194,2.8047303593900197,0.6971558686408684,0.9924857200274619,1.4552720574716878,1.929381011781831,0.8990825890204538,0.7327372046760194
GLM-USD,2021-02-16,1.3967066295782475,0.7802591442515656,0.7613018284837464,2.1756861926584894,0.4922933436489553,1.05458604832009,2.7331564276282534,1.3967066295782475,0.7802591442515656,0.7613018284837464,2.1756861926584894,0.4922933436489553,1.05458604832009
GLM-USD,2021-03-25,1.3574510934386714,1.49103202889987,0.5696812985903037,0.46159196854133433,0.6664952479118091,1.9211958043730955,1.655651548177628,1.3574510934386714,1.49103202889987,0.5696812985903037,0.46159196854133433,0.6664952479118091,1.9211958043730955
GLM-USD,2021-04-24,0.6154808142176211,0.7460354642333474,1.3534485327835826,0.5803631463391624,1.0583203551413989,1.2072104698311803,0.8480689986476009,0.6154808142176211,0.7460354642333474,1.3534485327835826,0.5803631463391624,1.0583203551413989,1.2072104698311803
GLM-USD,2021-09-01,2.486997623484015,1.1463498861896384,0.773136720095644,1.562180049592471,1.8396514299275277,1.6126621552260652,0.7832270084713866,2.486997623484015,1.1463498861896384,0.773136720095644,1.562180049592471,1.8396514299275277,1.6126621552260652
GLM-USD,2021-11-23,0.8957005155086584,0.803913385206761,0.529731772384888,1.7586457368706512,0.8267847938741335,0.5289082820229422,2.852654979399282,0.8957005155086584,0.803913385206761,0.529731772384888,1.7586457368706512,0.8267847938741335,0.5289082820229422
GLM-USD,2022-02-22,0.5684469622916045,1.1312198500405297,1.1700969099807914,1.0246851943344297,1.017185312433042,1.3360075901121735,2.947126100259309,0.5684469622916045,1.1312198500405297,1.1700969099807914,1.0246851943344297,1.017185312433042,1.3360075901121735
GLM-USD,2022-05-12,1.2334094595453038,1.2333024437380744,1.1026722585998985,1.1229154495470077,0.9348569300505705,0.8876580845733603,0.5742545575319212,1.2334094595453038,1.2333024437380744,1.1026722585998985,1.1229154495470077,0.9348569300505705,0.8876580845733603
GLM-USD,2022-09-09,1.67589360445342,0.8962094765292918,2.8812436329151905,0.6364005046685863,0.19336499313186323,1.7064490450259808,1.988042283257133,1.67589360445342,0.8962094765292918,2.8812436329151905,0.6364005046685863,0.19336499313186323,1.7064490450259808
GLM-USD,2024-02-17,0.9762013654193631,1.1487348939455055,1.2213668634052857,2.310346972708904,1.4549490569692822,0.5724737557496363,2.711387440984058,0.9762013654193631,1.1487348939455055,1.2213668634052857,2.310346972708904,1.4549490569692822,0.5724737557496363
GLM-USD,2024-02-29,1.1356293101607697,0.3354667416584745,0.5618746377446772,1.0926097471710092,0.7763350783885005,1.3787863312159503,2.6911245165953033,1.1356293101607697,0.3354667416584745,0.5618746377446772,1.0926097471710092,0.7763350783885005,1.3787863312159503
GLM-USD,2024-04-25,1.4122865945714431,0.6882338678789214,0.7825861899061214,0.9499446943414401,0.706361713345994,2.925355621196378,1.2412928602926625,1.4122865945714431,0.6882338678789214,0.7825861899061214,0.9499446943414401,0.706361713345994,2.925355621196378
GLM-USD,2024-05-02,0.6370766305562885,0.4033052432206781,0.464872846756616,0.5977935584202959,0.8837257452323812,2.164346119741766,1.661493676759198,0.6370766305562885,0.4033052432206781,0.464872846756616,0.5977935584202959,0.8837257452323812,2.164346119741766
GLM-USD,2025-02-13,1.068158630869299,1.046306993610842,1.2812281602745315,0.9737691257869606,0.8436421469872166,0.7411343185129874,2.9112814183119267,1.068158630869299,1.046306993610842,1.2812281602745315,0.9737691257869606,0.8436421469872166,0.7411343185129874
GNO-USD,2020-04-15,0.6187758897624482,1.3961123703551068,0.9792326882880453,1.0236594872157458,1.7446390949233743,1.1002680965147453,1.5159436567499858,0.6187758897624482,1.3961123703551068,0.9792326882880453,1.0236594872157458,1.7446390949233743,1.1002680965147453
GNO-USD,2020-08-11,0.8786853709147501,1.2815563676565427,1.0474536997008421,0.8903806517089282,1.069196261890565,1.7979951047173888,1.6594795976000307,0.8786853709147501,1.2815563676565427,1.0474536997008421,0.8903806517089282,1.069196261890565,1.7979951047173888
GNO-USD,2020-08-29,0.8349395950637916,1.0049773014809853,1.125007404605301,1.057223947327673,1.3897185868852577,0.9722294782427672,2.3171686075540783,0.8349395950637916,1.0049773014809853,1.125007404605301,1.057223947327673,1.3897185868852577,0.9722294782427672
GNO-USD,2020-09-07,0.9322066308612619,0.6807627634553651,0.5337883799701667,0.7342347647876375,1.555744038515248,1.399552957309989,0.9643295428545456,0.9322066308612619,0.6807627634553651,0.5337883799701667,0.7342347647876375,1.555744038515248,1.399552957309989
GNO-USD,2020-10-18,0.879583889816728,0.8489350319923017,0.9601775816460513,0.9540086526094244,1.4985214853823772,1.0836424454392388,1.4531765500749534,0.879583889816728,0.8489350319923017,0.9601775816460513,0.9540086526094244,1.4985214853823772,1.0836424454392388
GNO-USD,2021-01-02,0.8782551936616884,1.1742009906350082,0.43347524619470307,1.3708023172278863,2.3996744666620144,1.2436753094373918,0.5619767034797005,0.8782551936616884,1.1742009906350082,0.43347524619470307,1.3708023172278863,2.3996744666620144,1.2436753094373918
GNO-USD,2021-05-23,0.7942018157402008,0.856465537750388,0.8039584486855659,1.0729795730772151,1.3095544240031067,1.0712291476504021,0.9093335572113264,0.7942018157402008,0.856465537750388,0.8039584486855659,1.0729795730772151,1.3095544240031067,1.0712291476504021
GNO-USD,2021-06-26,0.9026297515342099,1.0200910449567175,0.9729472295033618,1.0109141451106431,1.0069555869028903,1.1763050235081192,1.0001562604039358,0.9026297515342099,1.0200910449567175,0.9729472295033618,1.0109141451106431,1.0069555869028903,1.1763050235081192
GNO-USD,2021-08-21,0.853558046006782,0.8584591665184013,1.0949324491696724,0.9218925732039782,0.9450326827604828,1.2466721197839588,1.6428354564831762,0.853558046006782,0.8584591665184013,1.0949324491696724,0.9218925732039782,0.9450326827604828,1.2466721197839588
GNO-USD,2022-03-25,0.8620185468248888,0.906040823001347,1.0702996606225885,1.1989439547906287,0.7160343361706812,2.1112653477872727,2.413894803726746,0.8620185468248888,0.906040823001347,1.0702996606225885,1.1989439547906287,0.7160343361706812,2.1112653477872727
GNO-USD,2023-11-05,1.146944067429744,0.9937670092729429,0.5904581146041209,1.246985991373922,1.441402351043993,2.3179888361013825,0.6302848575335273,1.146944067429744,0.9937670092729429,0.5904581146041209,1.246985991373922,1.441402351043993,2.3179888361013825
GNO-USD,2025-05-07,0.9435341651686214,1.0776353063926871,1.1934279652934947,1.1608865467576077,1.307355795694875,1.1698844961900718,0.7697786180574082,0.9435341651686214,1.0776353063926871,1.1934279652934947,1.1608865467576077,1.307355795694875,1.1698844961900718
GOAT-USD,2021-04-07,1.1130130956526503,1.0631364562118126,1.213265892752599,0.41449919145868647,1.0256028831966717,0.7135710981218089,0.8696461464637866,1.1130130956526503,1.0631364562118126,1.213265892752599,0.41449919145868647,1.0256028831966717,0.7135710981218089
GOAT-USD,2021-04-26,0.4889780332105456,0.6338447063946255,0.8751845634190247,1.864056881523978,1.746880350829648,0.49083713391881195,2.4278639033270455,0.4889780332105456,0.6338447063946255,0.8751845634190247,1.864056881523978,1.746880350829648,0.49083713391881195
GOAT-USD,2021-04-30,1.746880350829648,0.49083713391881195,2.4278639033270455,0.41435447868214637,0.11022775160545698,1.1859126330512548,1.1258555625040434,1.746880350829648,0.49083713391881195,2.4278639033270455,0.41435447868214637,0.11022775160545698,1.1859126330512548
GOAT-USD,2021-08-10,0.10908051764257623,0.190239651416122,1.641958041958042,1.7877465000752673,1.0331757056302646,0.7211352397333907,1.9356851983002832,0.10908051764257623,0.190239651416122,1.641958041958042,1.7877465000752673,1.0331757056302646,0.7211352397333907
GOAT-USD,2023-04-26,,,,,,,,,,,,,
GOAT-USD,2023-05-20,,,,,,,3.0,,,,,,
GOAT-USD,2023-06-07,0.38458646616541353,0.32031496062992126,0.252914798206278,2.08067940552017,1.3841524573721165,1.5696361355081556,0.7861001964636543,0.38458646616541353,0.32031496062992126,0.252914798206278,2.08067940552017,1.3841524573721165,1.5696361355081556
GOAT-USD,2023-09-19,0.6195652173913043,0.0,0.03896103896103896,0.0,2.926829268292683,1.3783783783783783,2.823949246629659,0.6195652173913043,0.0,0.03896103896103896,0.0,2.926829268292683,1.3783783783783783
GOAT-USD,2023-10-03,2.240740740740741,1.994459833795014,0.06504065040650407,0.39860139860139865,2.450199203187251,1.6599264705882353,0.10857142857142857,2.240740740740741,1.994459833795014,0.06504065040650407,0.39860139860139865,2.450199203187251,1.6599264705882353
GOAT-USD,2023-10-24,0.0,0.0,3.0,2.9589416058394162,0.5841293166789125,0.022123893805309734,2.4593709043250325,0.0,0.0,3.0,2.9589416058394162,0.5841293166789125,0.022123893805309734
GOAT-USD,2023-11-02,0.4009996775233795,0.8327319587628866,1.0643195666892349,1.4267028627838103,0.5041946308724832,0.8997507615618942,1.2663006177076184,0.4009996775233795,0.8327319587628866,1.0643195666892349,1.4267028627838103,0.5041946308724832,0.8997507615618942
GOAT-USD,2023-11-28,0.8849721706864564,1.964071856287425,0.4141592920353982,0.0,1.9691629955947136,0.3072289156626506,2.9339960238568588,0.8849721706864564,1.964071856287425,0.4141592920353982,0.0,1.9691629955947136,0.3072289156626506
GOAT-USD,2024-01-02,0.8305304010349288,1.1035889070146818,0.4668587896253602,0.678030303030303,2.7182594326631784,0.3752837326607818,1.935120945059066,0.8305304010349288,1.1035889070146818,0.4668587896253602,0.678030303030303,2.7182594326631784,0.3752837326607818
GOAT-USD,2024-01-17,0.2569060773480663,0.47503566333808844,1.0398406374501992,0.7849740932642487,0.46153846153846156,1.6907514450867052,1.2541567695961995,0.2569060773480663,0.47503566333808844,1.0398406374501992,0.7849740932642487,0.46153846153846156,1.6907514450867052
GOAT-USD,2024-02-08,0.6954545454545455,0.25054945054945055,0.8238341968911918,1.6682926829268294,1.738035264483627,0.8273684210526315,1.634300126103405,0.6954545454545455,0.25054945054945055,0.8238341968911918,1.6682926829268294,1.738035264483627,0.8273684210526315
GOAT-USD,2024-02-12,1.738035264483627,0.8273684210526315,1.634300126103405,0.6076487252124646,0.010398613518197573,0.020547945205479454,2.9692832764505117,1.738035264483627,0.8273684210526315,1.634300126103405,0.6076487252124646,0.010398613518197573,0.020547945205479454
GOAT-USD,2024-03-13,0.7958477508650519,1.5422535211267605,1.4380358534684332,0.5086750788643533,1.1264108352144468,0.8665338645418326,2.229993493819128,0.7958477508650519,1.5422535211267605,1.4380358534684332,0.5086750788643533,1.1264108352144468,0.8665338645418326
GOAT-USD,2024-03-17,1.1264108352144468,0.8665338645418326,2.229993493819128,0.9161046668465066,1.1239019033674964,1.0416837782340862,0.1710393541876892,1.1264108352144468,0.8665338645418326,2.229993493819128,0.9161046668465066,1.1239019033674964,1.0416837782340862
GOAT-USD,2024-03-26,0.25848814862267777,0.5836466165413533,1.2412017167381975,0.6170212765957447,1.0491803278688525,2.0932286555446513,1.211290855067679,0.25848814862267777,0.5836466165413533,1.2412017167381975,0.6170212765957447,1.0491803278688525,2.0932286555446513
