symbol,breakout_date,market_level,macd_d0,macd_d1,macd_d2,macd_d3,macd_signal_d0,macd_signal_d1,macd_signal_d2,macd_signal_d3
LA-USD,2024-01-02,1.0,-0.0002468089963469,3.976312576361996e-05,0.000316678830203,0.0006032048108815,0.0003297307413367,0.0004738656757576,0.0005823913132562,0.0006488194340194
LA-USD,2024-01-02,2.0,-0.0002468089963469,3.976312576361996e-05,0.000316678830203,0.0006032048108815,0.0003297307413367,0.0004738656757576,0.0005823913132562,0.0006488194340194
LA-USD,2024-01-02,3.0,-0.0002468089963469,3.976312576361996e-05,0.000316678830203,0.0006032048108815,0.0003297307413367,0.0004738656757576,0.0005823913132562,0.0006488194340194
LA-USD,2024-01-02,4.0,-0.0002468089963469,3.976312576361996e-05,0.000316678830203,0.0006032048108815,0.0003297307413367,0.0004738656757576,0.0005823913132562,0.0006488194340194
LA-USD,2024-02-22,,-0.0008939597651343,-0.0009425006381122,-0.001587096257301,-0.001714444294625,-0.0015676014646486,-0.0017360118895272,-0.0019343897023809,-0.0020212130636509
LA-USD,2024-08-26,2.0,-0.0012475897819001,-0.0012270172084757,-0.0011869843591025,-0.0011492699041814,-0.0010929254923298,-0.0010542594199372,-0.0010110699728026,-0.0009670913762276
LA-USD,2024-08-26,1.0,-0.0012475897819001,-0.0012270172084757,-0.0011869843591025,-0.0011492699041814,-0.0010929254923298,-0.0010542594199372,-0.0010110699728026,-0.0009670913762276
LA-USD,2024-08-26,2.0,-0.0012475897819001,-0.0012270172084757,-0.0011869843591025,-0.0011492699041814,-0.0010929254923298,-0.0010542594199372,-0.0010110699728026,-0.0009670913762276
LA-USD,2024-08-26,3.0,-0.0012475897819001,-0.0012270172084757,-0.0011869843591025,-0.0011492699041814,-0.0010929254923298,-0.0010542594199372,-0.0010110699728026,-0.0009670913762276
LA-USD,2024-12-04,9.0,0.0020250571377123,0.0019785959954606,0.0018057006484947,0.0018428313347928,0.0014767686730391,0.0013396965568708,0.0011799716972234,0.0010235394594056
LA-USD,2024-12-04,9.0,0.0020250571377123,0.0019785959954606,0.0018057006484947,0.0018428313347928,0.0014767686730391,0.0013396965568708,0.0011799716972234,0.0010235394594056
LA-USD,2024-12-04,9.0,0.0020250571377123,0.0019785959954606,0.0018057006484947,0.0018428313347928,0.0014767686730391,0.0013396965568708,0.0011799716972234,0.0010235394594056
LA-USD,2024-12-04,9.0,0.0020250571377123,0.0019785959954606,0.0018057006484947,0.0018428313347928,0.0014767686730391,0.0013396965568708,0.0011799716972234,0.0010235394594056
LA-USD,2025-01-16,5.0,-0.0008386079388945,-0.0005393619959783,-0.0006267919156207,-0.0007251947438309,-0.0006556654611335,-0.0006099298416933,-0.000627571803122,-0.0006277667749974
LA-USD,2025-01-16,7.0,-0.0008386079388945,-0.0005393619959783,-0.0006267919156207,-0.0007251947438309,-0.0006556654611335,-0.0006099298416933,-0.000627571803122,-0.0006277667749974
LA-USD,2025-01-16,8.0,-0.0008386079388945,-0.0005393619959783,-0.0006267919156207,-0.0007251947438309,-0.0006556654611335,-0.0006099298416933,-0.000627571803122,-0.0006277667749974
LA-USD,2025-01-16,7.0,-0.0008386079388945,-0.0005393619959783,-0.0006267919156207,-0.0007251947438309,-0.0006556654611335,-0.0006099298416933,-0.000627571803122,-0.0006277667749974
LA-USD,2025-04-23,7.0,-0.0012280815152485,-0.0012788683847831,-0.0012993291460969,-0.0013487997437943,-0.0011893916826515,-0.0011797192245023,-0.001154931934432,-0.0011188326315158
LA-USD,2025-04-23,7.0,-0.0012280815152485,-0.0012788683847831,-0.0012993291460969,-0.0013487997437943,-0.0011893916826515,-0.0011797192245023,-0.001154931934432,-0.0011188326315158
LA-USD,2025-04-23,7.0,-0.0012280815152485,-0.0012788683847831,-0.0012993291460969,-0.0013487997437943,-0.0011893916826515,-0.0011797192245023,-0.001154931934432,-0.0011188326315158
LA-USD,2025-04-23,7.0,-0.0012280815152485,-0.0012788683847831,-0.0012993291460969,-0.0013487997437943,-0.0011893916826515,-0.0011797192245023,-0.001154931934432,-0.0011188326315158
LAYER-USD,2021-03-11,7.0,0.0676662921051268,0.0642313901503728,0.0613273452339659,0.0512086196410244,0.0605405355576311,0.0587590964207571,0.0573910229883532,0.05640694242695
LAYER-USD,2021-03-11,7.0,0.0676662921051268,0.0642313901503728,0.0613273452339659,0.0512086196410244,0.0605405355576311,0.0587590964207571,0.0573910229883532,0.05640694242695
LAYER-USD,2021-03-11,7.0,0.0676662921051268,0.0642313901503728,0.0613273452339659,0.0512086196410244,0.0605405355576311,0.0587590964207571,0.0573910229883532,0.05640694242695
LAYER-USD,2021-03-11,8.0,0.0676662921051268,0.0642313901503728,0.0613273452339659,0.0512086196410244,0.0605405355576311,0.0587590964207571,0.0573910229883532,0.05640694242695
LAYER-USD,2021-03-16,6.0,0.1087286528835824,0.1051610575635796,0.0972019976582431,0.0773139030976559,0.084107149818553,0.0779517740522957,0.0711494531744747,0.0646363170535326
LAYER-USD,2021-03-16,3.0,0.1087286528835824,0.1051610575635796,0.0972019976582431,0.0773139030976559,0.084107149818553,0.0779517740522957,0.0711494531744747,0.0646363170535326
LAYER-USD,2021-03-16,3.0,0.1087286528835824,0.1051610575635796,0.0972019976582431,0.0773139030976559,0.084107149818553,0.0779517740522957,0.0711494531744747,0.0646363170535326
LAYER-USD,2021-03-16,4.0,0.1087286528835824,0.1051610575635796,0.0972019976582431,0.0773139030976559,0.084107149818553,0.0779517740522957,0.0711494531744747,0.0646363170535326
LAYER-USD,2021-03-21,,0.1722443295512127,0.1726407988932166,0.1503858970687582,0.1272799143646868,0.1313130993469889,0.1210802917959329,0.108190165021612,0.0976412320098255
LAYER-USD,2021-04-07,9.0,0.1643885904076587,0.2012946058239857,0.2110182299634311,0.2099031366277497,0.2018171863613711,0.2111743353497992,0.2136442677312526,0.2143007771732079
LAYER-USD,2021-04-07,9.0,0.1643885904076587,0.2012946058239857,0.2110182299634311,0.2099031366277497,0.2018171863613711,0.2111743353497992,0.2136442677312526,0.2143007771732079
LAYER-USD,2021-04-07,9.0,0.1643885904076587,0.2012946058239857,0.2110182299634311,0.2099031366277497,0.2018171863613711,0.2111743353497992,0.2136442677312526,0.2143007771732079
LAYER-USD,2021-04-07,9.0,0.1643885904076587,0.2012946058239857,0.2110182299634311,0.2099031366277497,0.2018171863613711,0.2111743353497992,0.2136442677312526,0.2143007771732079
LAYER-USD,2021-04-19,,0.3535019217485335,0.4381727949283456,0.4696790883792885,0.4829745844377409,0.391206510399469,0.4006326575622028,0.3912476232206671,0.3716397569310116
LAYER-USD,2021-04-23,6.0,0.2406336865627278,0.2803946036626232,0.3120139368563746,0.3176566365091346,0.3256938840543392,0.346958933427242,0.3636000158683967,0.3764965356214022
LAYER-USD,2021-04-23,5.0,0.2406336865627278,0.2803946036626232,0.3120139368563746,0.3176566365091346,0.3256938840543392,0.346958933427242,0.3636000158683967,0.3764965356214022
LAYER-USD,2021-04-23,3.0,0.2406336865627278,0.2803946036626232,0.3120139368563746,0.3176566365091346,0.3256938840543392,0.346958933427242,0.3636000158683967,0.3764965356214022
LAYER-USD,2021-04-23,3.0,0.2406336865627278,0.2803946036626232,0.3120139368563746,0.3176566365091346,0.3256938840543392,0.346958933427242,0.3636000158683967,0.3764965356214022
LAYER-USD,2021-05-23,4.0,-0.4366820497763233,-0.4035554383453168,-0.3781155036781143,-0.347228422527603,-0.3183924451369939,-0.2888200439771616,-0.2601361953851228,-0.2306413683118748
LAYER-USD,2021-05-23,3.0,-0.4366820497763233,-0.4035554383453168,-0.3781155036781143,-0.347228422527603,-0.3183924451369939,-0.2888200439771616,-0.2601361953851228,-0.2306413683118748
LAYER-USD,2021-05-23,2.0,-0.4366820497763233,-0.4035554383453168,-0.3781155036781143,-0.347228422527603,-0.3183924451369939,-0.2888200439771616,-0.2601361953851228,-0.2306413683118748
LAYER-USD,2021-05-23,1.0,-0.4366820497763233,-0.4035554383453168,-0.3781155036781143,-0.347228422527603,-0.3183924451369939,-0.2888200439771616,-0.2601361953851228,-0.2306413683118748
LAYER-USD,2021-08-04,9.0,-0.0043923001831241,-0.0054425944973678,-0.0056196254468338,-0.0080361168846356,-0.0161053762881033,-0.019033645314348,-0.0224314080185931,-0.0266343536615329
LAYER-USD,2021-08-04,9.0,-0.0043923001831241,-0.0054425944973678,-0.0056196254468338,-0.0080361168846356,-0.0161053762881033,-0.019033645314348,-0.0224314080185931,-0.0266343536615329
LAYER-USD,2021-08-04,9.0,-0.0043923001831241,-0.0054425944973678,-0.0056196254468338,-0.0080361168846356,-0.0161053762881033,-0.019033645314348,-0.0224314080185931,-0.0266343536615329
LAYER-USD,2021-08-04,9.0,-0.0043923001831241,-0.0054425944973678,-0.0056196254468338,-0.0080361168846356,-0.0161053762881033,-0.019033645314348,-0.0224314080185931,-0.0266343536615329
LAYER-USD,2021-08-11,,0.0636282195365369,0.0555560068018712,0.0401227548166464,0.0278263152454987,0.0271956945205693,0.0180875632665774,0.008720452382754,0.0008698767742809
LAYER-USD,2021-08-18,9.0,0.1417411290912595,0.1374807708786879,0.1300419551993819,0.1105121819628099,0.1026102640217683,0.0928275477543955,0.0816642419733224,0.0695698136668076
LAYER-USD,2021-08-18,9.0,0.1417411290912595,0.1374807708786879,0.1300419551993819,0.1105121819628099,0.1026102640217683,0.0928275477543955,0.0816642419733224,0.0695698136668076
LAYER-USD,2021-08-18,9.0,0.1417411290912595,0.1374807708786879,0.1300419551993819,0.1105121819628099,0.1026102640217683,0.0928275477543955,0.0816642419733224,0.0695698136668076
LAYER-USD,2021-08-18,8.0,0.1417411290912595,0.1374807708786879,0.1300419551993819,0.1105121819628099,0.1026102640217683,0.0928275477543955,0.0816642419733224,0.0695698136668076
LAYER-USD,2021-09-02,9.0,0.0543828625972079,0.064301255881224,0.0729611219682592,0.0850607447354606,0.0952404370997907,0.1054548307254364,0.1157432244364895,0.1264387500535471
LAYER-USD,2021-09-02,9.0,0.0543828625972079,0.064301255881224,0.0729611219682592,0.0850607447354606,0.0952404370997907,0.1054548307254364,0.1157432244364895,0.1264387500535471
LAYER-USD,2021-09-02,9.0,0.0543828625972079,0.064301255881224,0.0729611219682592,0.0850607447354606,0.0952404370997907,0.1054548307254364,0.1157432244364895,0.1264387500535471
LAYER-USD,2021-09-02,9.0,0.0543828625972079,0.064301255881224,0.0729611219682592,0.0850607447354606,0.0952404370997907,0.1054548307254364,0.1157432244364895,0.1264387500535471
LAYER-USD,2021-10-15,6.0,0.0177901788982524,0.0138871987321445,0.0042225646509056,0.0071676193315352,0.010355378017865,0.0084966777977682,0.0071490475641741,0.0078806682924912
LAYER-USD,2021-10-15,5.0,0.0177901788982524,0.0138871987321445,0.0042225646509056,0.0071676193315352,0.010355378017865,0.0084966777977682,0.0071490475641741,0.0078806682924912
LAYER-USD,2021-10-15,6.0,0.0177901788982524,0.0138871987321445,0.0042225646509056,0.0071676193315352,0.010355378017865,0.0084966777977682,0.0071490475641741,0.0078806682924912
LAYER-USD,2021-10-15,6.0,0.0177901788982524,0.0138871987321445,0.0042225646509056,0.0071676193315352,0.010355378017865,0.0084966777977682,0.0071490475641741,0.0078806682924912
LAYER-USD,2021-10-27,8.0,0.0965795695886981,0.1170295446127256,0.1276386474503803,0.1320917269411985,0.1068518463411456,0.1094199155292574,0.1075175082583904,0.1024872234603929
LAYER-USD,2021-10-27,6.0,0.0965795695886981,0.1170295446127256,0.1276386474503803,0.1320917269411985,0.1068518463411456,0.1094199155292574,0.1075175082583904,0.1024872234603929
LAYER-USD,2021-10-27,4.0,0.0965795695886981,0.1170295446127256,0.1276386474503803,0.1320917269411985,0.1068518463411456,0.1094199155292574,0.1075175082583904,0.1024872234603929
LAYER-USD,2021-10-27,7.0,0.0965795695886981,0.1170295446127256,0.1276386474503803,0.1320917269411985,0.1068518463411456,0.1094199155292574,0.1075175082583904,0.1024872234603929
LAYER-USD,2021-12-24,9.0,-0.0727843997793962,-0.0764062150962479,-0.0817802678243934,-0.0836295615261558,-0.0824003568745651,-0.0848043461483573,-0.0869038789113847,-0.0881847816831326
LAYER-USD,2021-12-24,9.0,-0.0727843997793962,-0.0764062150962479,-0.0817802678243934,-0.0836295615261558,-0.0824003568745651,-0.0848043461483573,-0.0869038789113847,-0.0881847816831326
LAYER-USD,2021-12-24,9.0,-0.0727843997793962,-0.0764062150962479,-0.0817802678243934,-0.0836295615261558,-0.0824003568745651,-0.0848043461483573,-0.0869038789113847,-0.0881847816831326
LAYER-USD,2021-12-24,9.0,-0.0727843997793962,-0.0764062150962479,-0.0817802678243934,-0.0836295615261558,-0.0824003568745651,-0.0848043461483573,-0.0869038789113847,-0.0881847816831326
LAYER-USD,2022-03-24,8.0,0.0011515796138466,0.0007810640726694,-0.0022348170072827,-0.0046707123127725,-0.002924420708575,-0.0039434207891804,-0.0051245420046429,-0.005846973253983
LAYER-USD,2022-03-24,9.0,0.0011515796138466,0.0007810640726694,-0.0022348170072827,-0.0046707123127725,-0.002924420708575,-0.0039434207891804,-0.0051245420046429,-0.005846973253983
LAYER-USD,2022-03-24,8.0,0.0011515796138466,0.0007810640726694,-0.0022348170072827,-0.0046707123127725,-0.002924420708575,-0.0039434207891804,-0.0051245420046429,-0.005846973253983
LAYER-USD,2022-03-24,9.0,0.0011515796138466,0.0007810640726694,-0.0022348170072827,-0.0046707123127725,-0.002924420708575,-0.0039434207891804,-0.0051245420046429,-0.005846973253983
LAYER-USD,2023-01-19,7.0,0.0017566762107351,0.001881457563871,0.0021031612783187,0.002016082510577,0.0014805975274903,0.001411577856679,0.0012941079298811,0.0010918445927717
LAYER-USD,2023-01-19,7.0,0.0017566762107351,0.001881457563871,0.0021031612783187,0.002016082510577,0.0014805975274903,0.001411577856679,0.0012941079298811,0.0010918445927717
LAYER-USD,2023-01-19,7.0,0.0017566762107351,0.001881457563871,0.0021031612783187,0.002016082510577,0.0014805975274903,0.001411577856679,0.0012941079298811,0.0010918445927717
LAYER-USD,2023-01-19,7.0,0.0017566762107351,0.001881457563871,0.0021031612783187,0.002016082510577,0.0014805975274903,0.001411577856679,0.0012941079298811,0.0010918445927717
LAYER-USD,2023-07-22,,-0.0020235630125617,-0.0021329594598798,-0.0023171132921239,-0.0025512424533306,-0.0024476318286513,-0.0025536490326737,-0.0026588214258722,-0.0027442484593093
LAYER-USD,2024-01-02,3.0,0.0050344603619816,0.0044872200389003,0.0038699898630759,0.0035462818228131,0.0031792333640976,0.0027154266146266,0.0022724782585581,0.0018731003574287
LAYER-USD,2024-01-02,4.0,0.0050344603619816,0.0044872200389003,0.0038699898630759,0.0035462818228131,0.0031792333640976,0.0027154266146266,0.0022724782585581,0.0018731003574287
LAYER-USD,2024-01-02,3.0,0.0050344603619816,0.0044872200389003,0.0038699898630759,0.0035462818228131,0.0031792333640976,0.0027154266146266,0.0022724782585581,0.0018731003574287
LAYER-USD,2024-01-02,8.0,0.0050344603619816,0.0044872200389003,0.0038699898630759,0.0035462818228131,0.0031792333640976,0.0027154266146266,0.0022724782585581,0.0018731003574287
LAYER-USD,2024-04-03,4.0,0.0017125612064952,0.0019842255311515,0.0024274446984116,0.0026173653024527,0.0021831716952353,0.0023008243174204,0.0023799740139876,0.0023681063428816
LAYER-USD,2024-04-03,2.0,0.0017125612064952,0.0019842255311515,0.0024274446984116,0.0026173653024527,0.0021831716952353,0.0023008243174204,0.0023799740139876,0.0023681063428816
LAYER-USD,2024-04-03,2.0,0.0017125612064952,0.0019842255311515,0.0024274446984116,0.0026173653024527,0.0021831716952353,0.0023008243174204,0.0023799740139876,0.0023681063428816
LAYER-USD,2024-04-03,2.0,0.0017125612064952,0.0019842255311515,0.0024274446984116,0.0026173653024527,0.0021831716952353,0.0023008243174204,0.0023799740139876,0.0023681063428816
LAYER-USD,2025-01-27,3.0,-0.0007387700019342,-0.0008864661946671,-0.0011527041615469,-0.0013516375835225,-0.0012564607558448,-0.0013858834443225,-0.0015107377567363,-0.0016002461555337
LAYER-USD,2025-01-27,2.0,-0.0007387700019342,-0.0008864661946671,-0.0011527041615469,-0.0013516375835225,-0.0012564607558448,-0.0013858834443225,-0.0015107377567363,-0.0016002461555337
LAYER-USD,2025-01-27,2.0,-0.0007387700019342,-0.0008864661946671,-0.0011527041615469,-0.0013516375835225,-0.0012564607558448,-0.0013858834443225,-0.0015107377567363,-0.0016002461555337
LAYER-USD,2025-01-27,4.0,-0.0007387700019342,-0.0008864661946671,-0.0011527041615469,-0.0013516375835225,-0.0012564607558448,-0.0013858834443225,-0.0015107377567363,-0.0016002461555337
LAYER-USD,2025-02-08,2.0,-0.0020614583927981,-0.0016971937744154,-0.0012656096802615,-0.0009043570620128,-0.0009255740252131,-0.0006416029333168,-0.0003777052230422,-0.0001557291087374
LAYER-USD,2025-02-08,2.0,-0.0020614583927981,-0.0016971937744154,-0.0012656096802615,-0.0009043570620128,-0.0009255740252131,-0.0006416029333168,-0.0003777052230422,-0.0001557291087374
LAYER-USD,2025-02-08,1.0,-0.0020614583927981,-0.0016971937744154,-0.0012656096802615,-0.0009043570620128,-0.0009255740252131,-0.0006416029333168,-0.0003777052230422,-0.0001557291087374
LAYER-USD,2025-02-08,1.0,-0.0020614583927981,-0.0016971937744154,-0.0012656096802615,-0.0009043570620128,-0.0009255740252131,-0.0006416029333168,-0.0003777052230422,-0.0001557291087374
LAYER-USD,2025-05-07,9.0,-0.0007777819604136,-0.0008479855252659,-0.0009298382496244,-0.0009883071365772,-0.0010516371580597,-0.0011201009574712,-0.0011881298155226,-0.0012527027069971
LAYER-USD,2025-05-07,9.0,-0.0007777819604136,-0.0008479855252659,-0.0009298382496244,-0.0009883071365772,-0.0010516371580597,-0.0011201009574712,-0.0011881298155226,-0.0012527027069971
LAYER-USD,2025-05-07,9.0,-0.0007777819604136,-0.0008479855252659,-0.0009298382496244,-0.0009883071365772,-0.0010516371580597,-0.0011201009574712,-0.0011881298155226,-0.0012527027069971
LAYER-USD,2025-05-07,9.0,-0.0007777819604136,-0.0008479855252659,-0.0009298382496244,-0.0009883071365772,-0.0010516371580597,-0.0011201009574712,-0.0011881298155226,-0.0012527027069971
LBTC-USD,2020-10-20,,-0.0440544564107088,-0.0298797654053397,-0.0263170086455912,-0.0295115218378516,-0.0238474873567123,-0.0187957450932132,-0.0160247400151815,-0.0134516728575791
LBTC-USD,2020-11-03,,-0.0569166915386616,-0.0357223970989162,-0.0364282239734385,-0.0282446914662144,-0.0342308553712617,-0.0285593963294117,-0.0267686461370355,-0.0243537516779348
LBTC-USD,2020-11-07,,-0.0774898304424247,-0.0641402944866824,-0.0557161825074372,-0.0663953113146416,-0.0537119228059942,-0.0477674458968865,-0.0436742337494376,-0.0406637465599376
LBTC-USD,2020-11-12,7.0,-0.0414034992015932,-0.0470563090070386,-0.0481231330659015,-0.0498557346933024,-0.0496894602164973,-0.0517609504702234,-0.0529371108360196,-0.0541406052785491
LBTC-USD,2020-11-12,7.0,-0.0414034992015932,-0.0470563090070386,-0.0481231330659015,-0.0498557346933024,-0.0496894602164973,-0.0517609504702234,-0.0529371108360196,-0.0541406052785491
LBTC-USD,2020-11-12,7.0,-0.0414034992015932,-0.0470563090070386,-0.0481231330659015,-0.0498557346933024,-0.0496894602164973,-0.0517609504702234,-0.0529371108360196,-0.0541406052785491
LBTC-USD,2020-11-12,8.0,-0.0414034992015932,-0.0470563090070386,-0.0481231330659015,-0.0498557346933024,-0.0496894602164973,-0.0517609504702234,-0.0529371108360196,-0.0541406052785491
LBTC-USD,2020-11-16,,0.037855178494663,0.0122879494795917,-0.0730592106325582,-0.035681806371,-0.0238210912223679,-0.0392401586516256,-0.05212218568443,-0.0468879294473979
LBTC-USD,2020-11-21,,0.0560525290410922,0.0830000684417735,0.0525659527722528,0.0866948225587824,0.0452539333043852,0.0425542843702085,0.0324428383523172,0.0274120597473333
LBTC-USD,2021-01-04,8.0,-0.0180829321067048,-0.0183546086518554,-0.0193839450324526,-0.0257607500010493,-0.0243148061849815,-0.0258727747045507,-0.0277523162177245,-0.0298444090140425
LBTC-USD,2021-01-04,7.0,-0.0180829321067048,-0.0183546086518554,-0.0193839450324526,-0.0257607500010493,-0.0243148061849815,-0.0258727747045507,-0.0277523162177245,-0.0298444090140425
LBTC-USD,2021-01-04,6.0,-0.0180829321067048,-0.0183546086518554,-0.0193839450324526,-0.0257607500010493,-0.0243148061849815,-0.0258727747045507,-0.0277523162177245,-0.0298444090140425
LBTC-USD,2021-01-04,7.0,-0.0180829321067048,-0.0183546086518554,-0.0193839450324526,-0.0257607500010493,-0.0243148061849815,-0.0258727747045507,-0.0277523162177245,-0.0298444090140425
LBTC-USD,2021-01-09,,0.0855117481569267,0.0773642721236729,0.0254162821777574,-0.0092811254803641,0.0223629545979664,0.0065757562082263,-0.0111213727706352,-0.0202557865077334
LBTC-USD,2021-02-10,8.0,0.0338591461638246,0.0266902792504992,0.0095076815727779,0.0143505222659086,0.0291715476290139,0.0279996479953112,0.0283269901815142,0.0330318173336983
LBTC-USD,2021-02-10,9.0,0.0338591461638246,0.0266902792504992,0.0095076815727779,0.0143505222659086,0.0291715476290139,0.0279996479953112,0.0283269901815142,0.0330318173336983
LBTC-USD,2021-02-10,9.0,0.0338591461638246,0.0266902792504992,0.0095076815727779,0.0143505222659086,0.0291715476290139,0.0279996479953112,0.0283269901815142,0.0330318173336983
LBTC-USD,2021-02-10,8.0,0.0338591461638246,0.0266902792504992,0.0095076815727779,0.0143505222659086,0.0291715476290139,0.0279996479953112,0.0283269901815142,0.0330318173336983
LBTC-USD,2021-08-06,8.0,-0.1462719337739679,-0.1599887118006389,-0.1733028749150442,-0.1873736376744502,-0.1991544691111575,-0.2123751029454549,-0.2254717007316589,-0.2385139071858125
LBTC-USD,2021-08-06,9.0,-0.1462719337739679,-0.1599887118006389,-0.1733028749150442,-0.1873736376744502,-0.1991544691111575,-0.2123751029454549,-0.2254717007316589,-0.2385139071858125
LBTC-USD,2021-08-06,9.0,-0.1462719337739679,-0.1599887118006389,-0.1733028749150442,-0.1873736376744502,-0.1991544691111575,-0.2123751029454549,-0.2254717007316589,-0.2385139071858125
LBTC-USD,2021-08-06,9.0,-0.1462719337739679,-0.1599887118006389,-0.1733028749150442,-0.1873736376744502,-0.1991544691111575,-0.2123751029454549,-0.2254717007316589,-0.2385139071858125
LBTC-USD,2021-08-14,8.0,0.1974922342867207,0.1872956064336883,0.1565166317717317,0.1225071287500081,0.0636560243728936,0.0301969718944368,-0.009077686740376,-0.0504762663684029
LBTC-USD,2021-08-14,9.0,0.1974922342867207,0.1872956064336883,0.1565166317717317,0.1225071287500081,0.0636560243728936,0.0301969718944368,-0.009077686740376,-0.0504762663684029
LBTC-USD,2021-08-14,9.0,0.1974922342867207,0.1872956064336883,0.1565166317717317,0.1225071287500081,0.0636560243728936,0.0301969718944368,-0.009077686740376,-0.0504762663684029
LBTC-USD,2021-08-14,9.0,0.1974922342867207,0.1872956064336883,0.1565166317717317,0.1225071287500081,0.0636560243728936,0.0301969718944368,-0.009077686740376,-0.0504762663684029
LBTC-USD,2021-09-13,,0.1410532791302912,0.1534613323780593,0.1230057524518972,0.1183762251985278,0.1346674580091708,0.1330710027288907,0.1279734203165985,0.1292153372827738
LBTC-USD,2021-12-06,2.0,-0.2042942092206155,-0.2072889278911321,-0.2067841383803867,-0.2139831417490481,-0.2342433185398894,-0.2417305958697079,-0.2503410128643518,-0.2612302314853431
LBTC-USD,2021-12-06,3.0,-0.2042942092206155,-0.2072889278911321,-0.2067841383803867,-0.2139831417490481,-0.2342433185398894,-0.2417305958697079,-0.2503410128643518,-0.2612302314853431
LBTC-USD,2021-12-06,4.0,-0.2042942092206155,-0.2072889278911321,-0.2067841383803867,-0.2139831417490481,-0.2342433185398894,-0.2417305958697079,-0.2503410128643518,-0.2612302314853431
LBTC-USD,2021-12-06,3.0,-0.2042942092206155,-0.2072889278911321,-0.2067841383803867,-0.2139831417490481,-0.2342433185398894,-0.2417305958697079,-0.2503410128643518,-0.2612302314853431
LBTC-USD,2022-02-06,7.0,-0.0389087357506507,-0.0453592963388612,-0.0485808746133912,-0.0517197939034972,-0.049687007422056,-0.0523815753399073,-0.0541371450901688,-0.0555262127093632
LBTC-USD,2022-02-06,8.0,-0.0389087357506507,-0.0453592963388612,-0.0485808746133912,-0.0517197939034972,-0.049687007422056,-0.0523815753399073,-0.0541371450901688,-0.0555262127093632
LBTC-USD,2022-02-06,8.0,-0.0389087357506507,-0.0453592963388612,-0.0485808746133912,-0.0517197939034972,-0.049687007422056,-0.0523815753399073,-0.0541371450901688,-0.0555262127093632
LBTC-USD,2022-02-06,8.0,-0.0389087357506507,-0.0453592963388612,-0.0485808746133912,-0.0517197939034972,-0.049687007422056,-0.0523815753399073,-0.0541371450901688,-0.0555262127093632
LBTC-USD,2022-04-06,3.0,-0.0411532984753386,-0.0427189328720113,-0.0464265067600141,-0.0516511719301733,-0.0429957556200809,-0.0434563699062665,-0.0436407291648302,-0.0429442847660343
LBTC-USD,2022-04-06,3.0,-0.0411532984753386,-0.0427189328720113,-0.0464265067600141,-0.0516511719301733,-0.0429957556200809,-0.0434563699062665,-0.0436407291648302,-0.0429442847660343
LBTC-USD,2022-04-06,3.0,-0.0411532984753386,-0.0427189328720113,-0.0464265067600141,-0.0516511719301733,-0.0429957556200809,-0.0434563699062665,-0.0436407291648302,-0.0429442847660343
LBTC-USD,2022-04-06,3.0,-0.0411532984753386,-0.0427189328720113,-0.0464265067600141,-0.0516511719301733,-0.0429957556200809,-0.0434563699062665,-0.0436407291648302,-0.0429442847660343
LBTC-USD,2022-04-10,,0.0238369385999397,-0.0064776904430337,-0.0316737351974265,-0.0383600929803961,-0.0218624158793457,-0.0332872544991671,-0.0399896455132004,-0.0420686230921439
LBTC-USD,2022-11-13,3.0,-0.0287115304515861,-0.0255548804694613,-0.0203455007743872,-0.0150834555074456,-0.0140753730334264,-0.0104163336788865,-0.0066316969812428,-0.0032032460329567
LBTC-USD,2022-11-13,3.0,-0.0287115304515861,-0.0255548804694613,-0.0203455007743872,-0.0150834555074456,-0.0140753730334264,-0.0104163336788865,-0.0066316969812428,-0.0032032460329567
LBTC-USD,2022-11-13,2.0,-0.0287115304515861,-0.0255548804694613,-0.0203455007743872,-0.0150834555074456,-0.0140753730334264,-0.0104163336788865,-0.0066316969812428,-0.0032032460329567
LBTC-USD,2022-11-13,3.0,-0.0287115304515861,-0.0255548804694613,-0.0203455007743872,-0.0150834555074456,-0.0140753730334264,-0.0104163336788865,-0.0066316969812428,-0.0032032460329567
LBTC-USD,2022-11-25,9.0,-0.019171530698876,-0.0166577271220572,-0.0129610143841014,-0.0098602933428508,-0.0144963989108258,-0.0133276159638132,-0.0124950881742523,-0.01237860662179
LBTC-USD,2022-11-25,8.0,-0.019171530698876,-0.0166577271220572,-0.0129610143841014,-0.0098602933428508,-0.0144963989108258,-0.0133276159638132,-0.0124950881742523,-0.01237860662179
LBTC-USD,2022-11-25,7.0,-0.019171530698876,-0.0166577271220572,-0.0129610143841014,-0.0098602933428508,-0.0144963989108258,-0.0133276159638132,-0.0124950881742523,-0.01237860662179
LBTC-USD,2022-11-25,9.0,-0.019171530698876,-0.0166577271220572,-0.0129610143841014,-0.0098602933428508,-0.0144963989108258,-0.0133276159638132,-0.0124950881742523,-0.01237860662179
LBTC-USD,2023-01-10,7.0,0.0011433229729396,0.0019892642093401,0.0028593311715392,-0.0009906749514,-0.0018944206519516,-0.0026538565581744,-0.0038146367500531,-0.0054831287304512
LBTC-USD,2023-01-10,8.0,0.0011433229729396,0.0019892642093401,0.0028593311715392,-0.0009906749514,-0.0018944206519516,-0.0026538565581744,-0.0038146367500531,-0.0054831287304512
