symbol,breakout_date,b_stochrsi_-3,b_stochrsi_-2,b_stochrsi_-1,b_stochrsi_+0,b_stochrsi_+1,b_stochrsi_+2,b_stochrsi_+3,p_stochrsi_-3,p_stochrsi_-2,p_stochrsi_-1,p_stochrsi_+0,p_stochrsi_+1,p_stochrsi_+2
LAYER-USD,2021-02-10,0.07244351735392213,0.24800320896766623,0.0,0.06152984196404502,0.07827865307337244,0.20693378909581506,0.2894698153947506,0.07244351735392213,0.24800320896766623,0.0,0.06152984196404502,0.07827865307337244,0.20693378909581506
LAYER-USD,2021-02-17,0.12135702930235918,0.0,0.9169730358651995,0.35807862281202085,0.48959505060947295,0.7557979896511232,1.0,0.12135702930235918,0.0,0.9169730358651995,0.35807862281202085,0.48959505060947295,0.7557979896511232
LAYER-USD,2021-03-05,0.0681928902472901,0.18575999586870817,0.14170761245815663,0.0,0.0,0.0,0.5058563346355899,0.0681928902472901,0.18575999586870817,0.14170761245815663,0.0,0.0,0.0
LAYER-USD,2021-03-11,0.5058563346355899,1.0,0.8525696422134597,1.0,1.0,1.0,1.0,0.5058563346355899,1.0,0.8525696422134597,1.0,1.0,1.0
LAYER-USD,2021-03-16,1.0,1.0,0.8558502610193767,0.823148402362396,0.8159741452756034,0.9364532927613478,1.0,1.0,1.0,0.8558502610193767,0.823148402362396,0.8159741452756034,0.9364532927613478
LAYER-USD,2021-04-07,0.5560480901297604,0.0,0.0,0.0,0.08190127123630082,0.10144364247026394,0.27407303899645474,0.5560480901297604,0.0,0.0,0.0,0.08190127123630082,0.10144364247026394
LAYER-USD,2021-04-23,0.35072178605989546,0.5772973374243632,0.34754072911316464,0.13638297326608084,0.09242911324935892,0.0,0.3887032587613713,0.35072178605989546,0.5772973374243632,0.34754072911316464,0.13638297326608084,0.09242911324935892,0.0
LAYER-USD,2021-05-23,0.2528096123337709,0.12334939572922189,0.0,0.04730638565543997,0.596331791705303,0.3551785056836469,0.6512598830796219,0.2528096123337709,0.12334939572922189,0.0,0.04730638565543997,0.596331791705303,0.3551785056836469
LAYER-USD,2021-08-04,0.8590295908478783,0.9330512436024043,1.0,0.9753034560672232,1.0,1.0,1.0,0.8590295908478783,0.9330512436024043,1.0,0.9753034560672232,1.0,1.0
LAYER-USD,2021-08-18,0.9019680978005857,1.0,0.6676293896371266,0.5971190582441197,0.5729268887784874,0.3391143813511656,0.657528700208614,0.9019680978005857,1.0,0.6676293896371266,0.5971190582441197,0.5729268887784874,0.3391143813511656
