symbol,breakout_date,peak_date,b_vs_-3,b_vs_-2,b_vs_-1,b_vs_+0,b_vs_+1,b_vs_+2,b_vs_+3,p_vs_-3,p_vs_-2,p_vs_-1,p_vs_+0,p_vs_+1,p_vs_+2
METIS-USD,2022-07-25,2022-08-03,-8.225611128982447,-40.23441334243473,-55.20142594747115,-54.491206660444135,-53.40991807489273,11.793893902154418,52.679622360912234,-62.05315906912223,-22.87851000449449,-14.830719944234904,37.13294955249569,197.69189400270216,42.883893955197024
METIS-USD,2023-01-24,2023-02-02,13.035878878038698,13.14838028696068,50.92494199398241,55.825923860158035,68.00390069277242,89.00134926760117,85.42979438218443,156.67418042710537,0.10882689900271192,44.87646068124462,53.24494507087243,58.61318274823173,-0.6094282877751045
METIS-USD,2023-09-17,2023-09-25,-1.3587237468792757,6.913361197410972,-12.74581539292332,-17.7330149437683,211.87174335385825,212.1461694719387,338.95182717319005,18.853072837384268,-44.69709198206384,-22.29691584109681,-6.182210119985509,-36.15420289314374,-28.757818971706904
METIS-USD,2023-12-19,2023-12-27,-55.923650225733226,-66.021232711122,224.05112189142943,82.4587776064138,-16.96364815380672,84.54530117123988,215.55733603884644,124.75202587128251,460.4546565432877,429.2284052874276,294.3159371990021,125.09945530843663,0.07537146424241303
METIS-USD,2024-01-07,2024-01-16,-30.51537612804981,-37.23627711468103,-44.513449967140296,-62.11287573267339,-19.96703525478911,-39.405243668508874,34.38060925309225,-7.0091600283675115,59.12057986853758,9.106773529651147,-30.67702811697063,-1.6362851610530305,8.786255956046606
METIS-USD,2024-03-08,2024-03-11,104.21155235168533,3.703706133889617,-6.150602243567405,-19.807360761807836,-21.39639745357268,-5.58377473008449,443.16997707403436,-19.807360761807836,-21.39639745357268,-5.58377473008449,443.16997707403436,55.40647432186765,0.48155739536261954
METIS-USD,2024-05-18,2024-05-26,0.7691756631286628,-21.066859325856313,0.9386794415604083,-26.171740660215505,-30.592202967207683,301.08203191990174,506.2563232060131,197.24400761341684,26.463214329857145,-39.73374927860917,78.57661992192845,-15.568864823559704,-34.78706100827254
METIS-USD,2024-11-20,2024-11-29,-6.764755830098723,-21.19608204946628,-42.922995054493775,-53.25146114808128,343.9030810617753,-9.956070613217872,32.446952601806075,42.55065452216273,-0.17595405668157094,-26.50283120278898,-50.25870722245897,-11.452090662982616,-35.07343390902433
METIS-USD,2025-05-06,2025-05-13,-21.35663976949118,-32.46168801275482,-23.208176313712194,-15.486213167139052,14.03323562342218,84.71252551062436,236.8401903722184,149.08404226325706,240.95244986206575,82.20245333695509,97.05300397100352,23.98677604699495,6.151084365494763
MINA-USD,2022-03-15,2022-03-24,-11.63415715849383,-20.97747713468171,-21.76775599119779,6.1327368869280585,159.67678294250015,271.1372520906044,290.39390985291925,-16.33237749373673,-6.987089926429169,216.58943654915475,37.475549641642104,-56.92388773649986,-62.668412214197744
MINA-USD,2023-01-28,2023-02-01,253.90183803935548,148.9384143282841,23.828930144349194,-41.726567011084505,125.25512018757045,329.5068506331245,191.25784703570773,125.25512018757045,329.5068506331245,191.25784703570773,72.3738249255194,36.23154744956083,34.76393513049385
MINA-USD,2023-02-08,2023-02-15,-18.514508239258742,-5.353546290054078,1.3308134512420633,-28.57924058449084,37.510954917737905,133.20089893546373,128.79903544220522,74.67382228280337,19.480194849249944,16.275215720817272,27.75288967793792,18.21670261184305,-25.569924688125113
MINA-USD,2023-03-11,2023-03-17,-27.189306163521508,9.664859349184262,83.94796199467977,21.55600653347891,7.728406259850917,52.99621233868721,70.25837885135395,70.25837885135395,116.27881828305378,4.076873325663377,55.000110495199614,54.00072269207081,-32.591037254730324
MINA-USD,2023-10-21,2023-10-24,21.23280392092155,93.42451632998522,40.72414975279186,24.555974262777134,37.672630831519946,281.2640963705179,1198.7090420505046,24.555974262777134,37.672630831519946,281.2640963705179,1198.7090420505046,125.41615568470705,-17.751449959243594
MINA-USD,2023-12-21,2023-12-30,-28.693195127352844,-1.0589689352228038,164.5251722148472,71.3997345245492,-16.244635159351873,97.9067316359874,283.3592774590525,90.09629952964539,3.2189794157061247,29.33947102909833,9.238822299815762,-22.461107790395975,-13.221063570224212
MINA-USD,2025-05-07,2025-05-13,-30.622198860088233,-7.523133443743801,7.4391518490816155,-7.477924600135144,51.24850100955047,86.20816119937216,102.28209243180774,102.28209243180774,232.87606922686876,85.76526099048039,40.434578016843645,6.151706312004701,20.502951060676278
MPLX-USD,2023-12-05,2023-12-14,36.321785574894335,37.69190844496792,62.38112148222121,62.98817685956766,11.383443703590768,18.574904005869207,183.73417535123977,-5.0649761755067075,7.833020850867345,11.885401151254538,39.59010511111249,30.06086006264457,2.847945401979124
MPLX-USD,2023-12-16,2023-12-21,11.885401151254538,39.59010511111249,30.06086006264457,2.847945401979124,-21.464376804197894,10.896861259510038,93.904389819306,10.896861259510038,93.904389819306,140.26578038200003,229.68537673126065,130.46592936471896,6.068217598171488
MPLX-USD,2024-01-04,2024-01-08,-77.50513053207028,-63.8979302604626,-32.12807169272448,29.12634469068893,63.84215920132548,82.71310509991525,25.92544878567078,63.84215920132548,82.71310509991525,25.92544878567078,12.21664469411703,-11.667329061698128,-23.016989246224284
MPLX-USD,2024-03-10,2024-03-16,155.87521272513456,99.63747112124936,-1.1264184913497788,-17.02490607915873,-31.901360856847806,49.76245740454643,44.649602938901346,44.649602938901346,1.889153505942387,40.82975574436245,32.0755392129181,-8.41541144778194,22.307920009933312
MPLX-USD,2024-03-22,2024-03-26,-12.349995185904671,16.204098618374886,-30.478900276883603,-7.076525121437016,-48.75880512939466,-56.62786662365633,177.09346271595828,-48.75880512939466,-56.62786662365633,177.09346271595828,345.73048178122104,38.36380233496981,2.0945528421935533
MPLX-USD,2024-04-02,2024-04-08,-30.466735421675107,-59.89538032549244,-3.0432304695044987,-42.868555671524476,-56.24529633233908,42.33031357376402,4.256026342438468,4.256026342438468,-57.57120718464921,-62.36262338356073,-40.870060452195766,-28.37320438375763,-15.235232048728797
MPLX-USD,2024-06-10,2024-06-19,74.1072264266651,0.9940350082749738,-23.22909089535137,-23.342429890074513,116.16468383750242,120.40279362146191,178.38729712972957,49.19021473193781,60.051010584003905,57.25448083651712,53.863058894186096,43.46499896224303,19.495391251802175
MPLX-USD,2024-09-19,2024-09-27,-4.091515903526366,-23.548811753617983,53.69416413084607,15.476532680261279,141.43944196012805,42.38382972333399,47.768871643791286,351.6871024884747,79.9912831213762,84.96567466794109,-3.5910552274265206,19.266998821960236,-58.54591035473442
MSOL-USD,2022-12-31,2023-01-09,211.13862344835564,229.23972762746322,116.67395832623768,-5.823221303978288,-54.53349136333752,22.20859786656293,119.56591292735399,-10.624798045786044,-68.40403465428389,-48.16077216971206,86.70840084836517,-24.318433894560886,0.8047278010187675
MSOL-USD,2023-01-11,2023-01-20,-48.16077216971206,86.70840084836517,-24.318433894560886,0.8047278010187675,-3.2147730154868825,0.3357567701804287,294.19664130234116,-67.41032065172736,13.891127591177256,-63.3407851632323,-36.50925495046192,11.770441985423098,-10.522833474409532
MSOL-USD,2023-11-07,2023-11-15,-13.821016925267015,-34.156245294748764,-37.7016937652253,38.20368163924384,-21.72187948267339,86.26292350752358,159.03346577740308,34.55719191804862,66.74823920738349,268.85542688514107,10.794210767286838,43.63393175246628,78.20501194562412
MSOL-USD,2023-12-19,2023-12-25,-57.6870415649223,-11.122806509183125,-9.605407140172018,-30.196192260298837,-17.76249251022466,58.947189996496576,-2.072610960259802,-2.072610960259802,44.329275594713735,110.90660112175432,-43.919984971826395,14.574852568817477,7.438366887239467
MWC-USD,2020-12-14,2020-12-23,-2.3691857156211915,-20.655017787926745,-3.084996648731164,-21.929849473572858,4.941848174374441,56.36747544841691,75.52484955877028,-1.8345290910614653,5.61521684717774,127.81498066354571,172.58329251343957,-16.44953102334078,-0.7858679849004901
MWC-USD,2021-02-28,2021-03-09,13.12236403278375,13.731904570071606,0.2942134238670402,36.38975035198766,26.331499253043454,18.29545911872643,12.396648755035255,29.910751071193143,18.316133650908426,21.446308418968908,18.956584950350972,45.686960125991675,10.852540043155257
MWC-USD,2021-04-18,2021-04-23,314.4336448914913,618.3199375566946,208.24992530624442,339.9493360668293,82.26715835032041,100.0782257668399,74.04332428502727,100.0782257668399,74.04332428502727,110.79344979185524,110.36518368297519,-44.074193030351694,30.346233865280436
MWC-USD,2021-09-29,2021-10-03,14.98358868815506,18.74922797296581,10.235638778471689,13.612010296450826,133.21526423617112,46.14751796068932,-15.617054626759863,133.21526423617112,46.14751796068932,-15.617054626759863,8.171975844328028,57.77948403799724,24.60526475662803
MWC-USD,2021-10-26,2021-10-29,-29.164887500422033,-4.408753944966337,10.249939255838058,-32.0822678039485,10.282177816385385,11.318661763593308,39.63315668305485,-32.0822678039485,10.282177816385385,11.318661763593308,39.63315668305485,-5.706731711182977,38.361327651192845
MWC-USD,2021-11-08,2021-11-17,-13.249385487597054,-15.658021231353313,-6.2789362300545655,0.5386537191695684,-3.7331938645770335,-3.776251693657662,-10.912254358802652,15.591334828197724,45.478503582076144,60.81647106383896,46.28007863594499,33.69010420678706,4.757284086347613
MWC-USD,2021-12-02,2021-12-05,5.733960275443861,-2.1137642664036727,-10.352179665205174,-1.390461884835037,1.6985147963842095,6.789805021564677,-16.281192939744372,-1.390461884835037,1.6985147963842095,6.789805021564677,-16.281192939744372,-12.98756293166915,-7.257965950672585
MWC-USD,2022-01-24,2022-01-31,2.756839175322612,-26.795945661466625,-51.47986213636916,-9.722676888781745,-8.833445897319503,-26.995876787394792,25.974452895370725,14.299178616752585,-20.104179505309528,-9.518055289740989,40.487107924348024,14.50169885522168,42.23179793438352
MWC-USD,2022-02-03,2022-02-07,40.487107924348024,14.50169885522168,42.23179793438352,1.2701031188473877,16.574344016758147,-16.949674771990054,-28.34768491253761,16.574344016758147,-16.949674771990054,-28.34768491253761,30.855519822350843,2.1322007762638373,-17.155603101716277
MWC-USD,2022-02-27,2022-03-08,34.28873040133349,-15.783262502232665,-34.76332848872358,-11.509168450652908,6.996078305504216,-4.7572951660142415,-6.140112947447451,-19.70291324048641,-18.379610192175655,14.993755672106168,9.058740845062774,17.66766365467607,39.96381133010685
MWC-USD,2025-02-02,2025-02-07,69.6636311807578,23.451305592576134,-16.870212094559655,485.1787195728502,-90.55948028947688,-36.60103242324051,-92.14439055418622,-36.60103242324051,-92.14439055418622,-23.853852541409903,-40.25744033038296,-36.28813105216825,-36.681408153701966
MX-USD,2021-01-25,2021-02-03,11.044966960536605,-0.46812064316854585,-0.6629442924902529,22.529293479182442,24.099992438074015,24.357012926541955,-17.82711984026618,38.346124981051474,28.836613209061856,62.90561936384218,91.20340361651833,-18.346169386658715,-30.220376354082003
MX-USD,2021-02-15,2021-02-19,26.233482862446532,36.85241099224026,45.95288436503224,13.74006367729692,-47.6538276961733,44.911498505734684,35.53605485853326,-47.6538276961733,44.911498505734684,35.53605485853326,210.47240991952953,44.22270535581014,135.62627245675154
MX-USD,2021-04-03,2021-04-11,11.722981692309432,13.016364958784088,57.97797643987583,13.00995545457262,13.5370856605046,139.76242225601206,89.17154859585578,89.88397790600699,107.12250342169595,121.40634548500864,149.6602355954527,90.95197242583836,44.631909114762934
MX-USD,2021-05-07,2021-05-11,19.09227276665486,12.748312030369924,18.176923031130165,-6.330925861455472,-4.115846314386884,66.39875371478799,177.57083634431297,-4.115846314386884,66.39875371478799,177.57083634431297,250.9874169845109,112.46003954091965,95.7686041614735
MX-USD,2021-05-23,2021-05-26,-53.66752224316993,-73.15026367139498,-84.31890925173391,-84.77450207215847,-83.1701499206643,-79.24971533752708,-57.624000218219564,-84.77450207215847,-83.1701499206643,-79.24971533752708,-57.624000218219564,-46.03391912192569,-61.538236811455505
MX-USD,2021-08-20,2021-08-27,-1.0310904849099134,-1.2219815229918884,-18.245544603906605,-13.391846333560487,-23.280685945187095,91.22868215405427,169.38593438647666,80.29324460593156,69.83054458549385,46.258724432136944,72.98574003866611,-6.481904487123968,-25.779139326043666
MX-USD,2021-09-14,2021-09-18,-19.327024268664328,-25.133996417179816,-20.876099445834974,2.3556843724851673,33.56091174707265,137.8713685521919,68.38333191950856,33.56091174707265,137.8713685521919,68.38333191950856,66.36850531946943,2.3530345813001174,21.690657806932357
MX-USD,2021-09-28,2021-10-02,4.395715600780203,62.23638875884847,-35.731856384503615,-46.85054674448551,-59.78277093037489,-51.98411330196352,-1.8138043581625962,-59.78277093037489,-51.98411330196352,-1.8138043581625962,-8.916787126472803,-21.66103309606231,-23.13368708059761
MX-USD,2021-11-08,2021-11-12,4.619676621211943,-31.771140886747652,-21.277381082792267,-24.127571335161978,-25.04025780963115,62.926288207941575,73.87127531107129,-25.04025780963115,62.926288207941575,73.87127531107129,60.34459548342228,24.98939932313813,-12.066902139139845
MX-USD,2023-02-13,2023-02-17,30.212984630048535,-52.523759996927296,-19.43525603246201,8.787147790540018,10.642887319211013,234.81604167160887,331.05772081141083,10.642887319211013,234.81604167160887,331.05772081141083,57.9293948509886,-27.52396146338283,-2.7335420447966996
MYTH-USD,2024-07-08,2024-07-15,778.68029374171,504.83262906660184,337.0231546966385,483.60424705870713,166.72649904394672,109.8328095901294,311.6364598606876,192.32172659594414,-5.509513170958035,-10.117285112595088,-1.8795761273242229,12.494569782974384,-12.596680867514499
NEO-USD,2021-02-07,2021-02-14,0.5817823058431815,23.316940786445528,18.99114745163257,14.104643062496681,49.410445178332864,122.14670858747753,153.84262577536907,95.42306978532207,35.08560297319712,86.39845980001348,83.585923974743,60.25945185978885,15.814088469636634
NEO-USD,2021-04-13,2021-04-18,-31.985076955913627,-6.784261161079241,-23.28030344906673,-15.59981441689462,8.102361407037995,-7.828953151918316,121.81657598536634,-7.828953151918316,121.81657598536634,137.9624578971737,203.37801522022977,216.11691766759887,94.12911497718225
NEO-USD,2021-05-23,2021-05-26,-19.732615312391776,-16.59705970828025,-37.03382350066532,-20.922645947537422,-27.13110783591295,-7.047810280032629,-28.86306584487839,-20.922645947537422,-27.13110783591295,-7.047810280032629,-28.86306584487839,-18.91113874675845,-27.25325307826726
NEO-USD,2021-07-28,2021-08-06,-17.297621925563078,88.47963488379837,16.022745309806673,6.368413918800342,-13.04894043329552,127.14658647920368,226.81641662998064,-23.91213135526915,-21.488862575206248,-24.965586882687617,-18.411179641917318,19.417253509852927,-9.759445797198985
NEO-USD,2023-02-17,2023-02-20,-54.48931659952472,-55.163028941503626,-26.63947107161698,-19.405067319092918,-10.498951241436016,112.95137786705625,496.7293829228926,-19.405067319092918,-10.498951241436016,112.95137786705625,496.7293829228926,230.5974848720641,60.041610426737414
NEO-USD,2023-11-02,2023-11-10,16.56728852601672,11.805466621473194,42.901990094434254,22.758485746154467,21.168185943690474,141.9497273849392,323.3200309116312,-9.256578812689098,-19.352994141112887,168.6462970803932,121.58872773134446,-8.639539729854883,-50.48811669196724
NEO-USD,2024-04-05,2024-04-11,2.9761719320679836,-17.353004681428352,-23.738183982323758,3.9303111812146962,-36.52805427857585,-41.65955951721212,739.9804192585357,739.9804192585357,364.0675792494985,176.6391697577117,210.69256614150808,102.30965782247274,53.213220541191795
NEO-USD,2024-11-30,2024-12-03,-34.190061432941135,-30.83014044087865,-11.579401029302494,21.35052594738982,-20.647421050878133,207.57551820654126,415.75611638525584,21.35052594738982,-20.647421050878133,207.57551820654126,415.75611638525584,183.1889401386948,16.008247180333267
NEXO-USD,2020-11-26,2020-12-05,-9.81212576060637,-23.535064721147624,-34.60488922266245,29.38018541373022,6.6456930349386045,46.49365287492624,60.21038838611992,-7.7918275458040975,33.81128372560622,29.228033863126957,95.54525917233403,42.389607120340614,27.186589028255035
NEXO-USD,2020-12-14,2020-12-19,19.584535254752346,-2.2545070269364476,7.347253173050339,4.4498749165621465,17.20544608170236,22.45481807105545,42.209725788104805,22.45481807105545,42.209725788104805,42.97125818772869,12.727399301406962,30.359639350057233,34.65047179570539
NEXO-USD,2021-01-31,2021-02-09,4.015891452783471,34.45325714694532,10.897788506582629,17.74905999240628,40.19286183338673,60.670414378004665,53.898963107420414,37.311555370544916,25.601586946379882,23.62929816044559,38.855956639655375,14.647928370878628,3.437727024622661
NEXO-USD,2021-02-17,2021-02-21,-4.068859446650286,-9.793474981694782,3.8468901221236917,-0.8751289618917468,-13.294799018190606,1.288452472106849,0.2889014411908031,-13.294799018190606,1.288452472106849,0.2889014411908031,-35.4253523226685,-26.444168734432694,-19.23949607576828
NEXO-USD,2021-05-23,2021-05-26,24.01938525166496,52.23176731058672,0.2565720915183034,68.4493326665161,18.44892972159784,-10.964697917336041,62.75570190944884,68.4493326665161,18.44892972159784,-10.964697917336041,62.75570190944884,-14.984149909949585,13.985962642792993
NEXO-USD,2021-10-20,2021-10-28,7.215406830979698,35.55501933291267,-24.501904979940015,60.86419618585717,95.22961049186607,-5.401011647966825,13.436023985093692,-23.908565401258187,2.8446361464762093,21.338425023090846,43.10790334419463,14.59120987853364,-27.42489461053269
NXM-USD,2021-05-23,2021-05-26,-93.17395333164855,-64.670447381838,-96.4578195004748,131.8449158604452,-63.58067984917901,-90.22574360682808,-80.16316683167986,131.8449158604452,-63.58067984917901,-90.22574360682808,-80.16316683167986,-96.93208710012429,-85.68946515713927
OETH-USD,2025-05-07,2025-05-13,120.60618024498027,364.039217525086,92.15663028850058,88.56601193260325,-89.64892991065712,-100.0,-42.83444487591663,-42.83444487591663,-43.62689664456383,-40.35110963138685,-34.06481404038381,-75.6159741812812,82.95454752978087
OHM-USD,2021-12-18,2021-12-21,-44.97409269689505,-72.41416373183114,-95.5734549288455,-50.68807052447393,-40.75041157315219,21.998694051627155,-38.78951821540115,-50.68807052447393,-40.75041157315219,21.998694051627155,-38.78951821540115,-37.6161186600166,-1.6095542201603141
OKT-USD,2021-12-24,2021-12-28,-27.710726018225195,-32.995111689671134,-23.24089624463198,-14.885508120437297,-20.157615001367756,55.267216461418634,263.7113427369967,-20.157615001367756,55.267216461418634,263.7113427369967,115.49186212076523,120.08361869793282,42.90999948818084
OKT-USD,2023-02-16,2023-02-24,85.00114160091117,14.419611269052446,30.969295072739335,273.6970631921706,58.11682289439935,6.5367159531261265,137.09368266660414,3.910508683660141,-24.25796244333793,-10.15543714668623,94.47058203328483,-34.79399816424989,-35.37266658812479
OKT-USD,2023-12-07,2023-12-10,104.05471198531386,54.6825405737994,66.70578062429236,32.66978676559644,85.1235315837232,199.2829066897088,1011.3030020660698,32.66978676559644,85.1235315837232,199.2829066897088,1011.3030020660698,221.82830765506162,64.93091191429725
OM-USD,2021-03-05,2021-03-14,15.922003019610687,1.5618483926679527,-10.608121949961868,-31.02702323057337,-15.206079803000561,-12.879452458724504,684.1132149271025,7.303250817276741,7.139360546521489,20.326142571706797,117.21915241336411,363.6586769539515,63.096496753670685
OM-USD,2021-04-24,2021-05-02,-27.673572094157063,-15.882469440778458,-9.940670726784573,-20.501957773822777,5.423939152491908,41.38083373560539,7.98815157827133,124.37300476081904,1.253185296983439,-12.17363124381421,33.552768763179316,-25.192690965737306,-10.245736289771568
OM-USD,2021-08-02,2021-08-11,39.232578665437416,-5.247844896816522,-46.83377300517439,5.559453549548676,-25.572265488234546,-45.6854286519089,572.2511714089868,-50.56051055923727,-38.094688389186175,55.92463328188293,-12.409576951876321,182.89530507378532,196.96180485280922
OM-USD,2021-08-31,2021-09-03,-30.982445668141544,-54.60522038019791,-33.70936967416307,-48.41034337825961,-18.592337804624513,162.01813202700498,261.59678896385293,-48.41034337825961,-18.592337804624513,162.01813202700498,261.59678896385293,-24.9764517223097,-46.55295503292576
OM-USD,2023-12-28,2024-01-06,-54.907789942910256,-52.24484701366446,-49.074589040160014,-55.97697118098901,79.64159208370745,-13.563776210986699,8.870474533580431,19.973081778664504,-46.571112134240046,161.6875812018149,-22.919625268771192,-51.73196952233282,64.83649533511222
OM-USD,2024-01-18,2024-01-26,-54.51776943241852,18.46545650164204,-18.912911191031167,-46.982462053118326,-33.38422384021042,-1.3758114293227486,513.4264235486244,15.138006565087302,-29.49213978093823,57.45794943210383,104.55854705761492,-6.381123475741878,-52.60085395774235
OM-USD,2024-01-31,2024-02-09,-52.60085395774235,-67.86216522355902,-74.88919657553832,-23.39588722330791,-58.374528776424015,-38.05179709906963,91.97861155096419,-12.765879460664987,6.750146525981249,196.4611755046942,353.6841477146829,44.30003573571604,87.94959569424906
OM-USD,2024-03-13,2024-03-18,-52.9430094612113,-22.186677480612506,-45.03817140806724,-31.329113466479974,119.18729211606905,104.50209389183844,90.38083382768374,104.50209389183844,90.38083382768374,152.63269475385113,486.1901673025854,425.40681357022487,53.79373110721644
OM-USD,2024-03-23,2024-03-26,53.79373110721644,28.845788151424067,-19.604409658940657,-61.82171875712369,-71.63423662001824,55.956640932254146,70.35148281149107,-61.82171875712369,-71.63423662001824,55.956640932254146,70.35148281149107,-17.15803788469843,-66.03798114806787
OM-USD,2024-11-12,2024-11-17,-45.115776056926485,103.01301729731094,87.45912710091044,154.81061914795734,49.54984230089941,227.85812212741487,235.68796079723268,227.85812212741487,235.68796079723268,337.42865761906745,364.5891887122205,219.5594258499959,49.53325576699361
OM-USD,2025-01-24,2025-02-02,-22.300209901546342,-1.5880474904479969,-4.083057033259752,-20.418094925118226,86.31019750083111,376.48656600145,174.9256649332799,183.38246720286003,5.117752207234427,-16.212120564656797,1.9033741588882158,168.02523618755788,33.576603555604656
OM-USD,2025-02-12,2025-02-21,-13.379712633245443,-16.385230811783735,-31.7392539757019,-2.1988522786876796,-12.480192084804553,35.591900536465616,142.55654638100611,-1.122665501897191,19.677311083280348,-1.215923036535993,-19.480188096022253,11.6583899254471,76.18578971547385
OM-USD,2025-05-07,2025-05-10,-46.73850707741115,-14.94670517684803,7.29188260955842,-24.66707528864498,-8.445270616032175,7.223971113041805,204.9058932681468,-24.66707528864498,-8.445270616032175,7.223971113041805,204.9058932681468,26.02366001175538,23.917026333926806
ONT-USD,2021-02-07,2021-02-13,-1.555696839592935,45.99651222945367,28.522474941628296,38.756139089818234,104.58266766785505,100.45614940675729,200.2075329858736,200.2075329858736,158.21863479043157,94.98199310140679,146.80344373094732,85.84536255174315,88.98073595948624
ONT-USD,2021-03-25,2021-04-02,50.46222275348234,56.04455247929887,53.95207151300805,4.159356514833346,-26.095550144181967,8.615413546548156,136.45947312433333,-6.347791326092755,15.208396271569026,55.42634605842702,-16.464325212400322,-1.1630581501565596,-30.052002816547464
ONT-USD,2021-04-24,2021-05-03,-21.378694123445896,-15.848785310900947,23.155515399143646,-39.42966997206965,-50.66802252959142,-30.370126527035858,-29.38833692493428,-36.567941781264004,-46.400376269380736,-29.749344623832897,33.399274734608156,10.112445913891577,20.384207630160176
ONT-USD,2021-05-23,2021-05-26,13.135011946520713,10.72825401449875,-47.60114624521802,-21.995221161881396,-34.230149321757196,-29.682993445367167,-38.543238379044745,-21.995221161881396,-34.230149321757196,-29.682993445367167,-38.543238379044745,-42.70595416276495,-30.704138718326824
ONT-USD,2023-12-28,2024-01-01,48.38887100642464,77.73427950266714,23.677112651232022,22.935871842687106,-15.44383135395938,-26.176636186162895,950.1806560715986,-15.44383135395938,-26.176636186162895,950.1806560715986,352.28044185166885,62.11570545671714,-17.186913835048255
ONT-USD,2024-11-30,2024-12-03,0.8903379327591665,-29.605211147371147,-20.24724433325452,-3.7492739493757643,-16.775490102155466,102.45342396929304,300.7904190464967,-3.7492739493757643,-16.775490102155466,102.45342396929304,300.7904190464967,107.43314690699397,44.69500200155467
OP-USD,2022-10-22,2022-10-28,2.3806909113697206,-10.258231050721346,34.39727977308722,23.295933996351703,95.14831518362274,95.52288499630089,227.3645929452602,227.3645929452602,220.80982009079887,107.81023674113351,99.11254903470919,69.15609174503933,0.8135460278509754
OP-USD,2022-11-01,2022-11-04,69.15609174503933,0.8135460278509754,-17.077339757758224,-37.998862098696605,-6.941398007298149,9.814725530058066,98.47175204788824,-37.998862098696605,-6.941398007298149,9.814725530058066,98.47175204788824,22.289571243266828,-15.5978011119418
OP-USD,2023-01-11,2023-01-20,143.76785855767187,163.40657485446033,45.06643158920538,31.603106515175018,137.53905323704402,120.9520010695444,170.73520058258063,1.9573972187447275,15.75215300615318,-31.051846329761233,25.203559727605263,122.48374306569714,29.998540608167048
OP-USD,2023-01-30,2023-02-03,-3.55537024706859,-28.186338176661764,-17.139300366441866,1.7101712167614913,-36.96543386312518,76.06738060869117,67.0223506804857,-36.96543386312518,76.06738060869117,67.0223506804857,60.337108586539,-10.201226725559998,-3.430404381343033
OP-USD,2023-03-11,2023-03-17,-33.55242750294683,-5.139270163208476,31.957614281121536,21.843036663627036,40.53221485420542,113.47587950950238,62.244370474507434,62.244370474507434,45.278576266327896,-12.122831795492628,-9.121992243977427,-1.079517427622867,-42.542295114381226
OP-USD,2023-06-18,2023-06-21,-49.836204696133,-39.84172130481759,-38.61594589722252,-44.12857005226062,-27.15704979458503,117.33425873116019,154.63127167190135,-44.12857005226062,-27.15704979458503,117.33425873116019,154.63127167190135,51.63792471484931,9.806609061708894
OP-USD,2023-12-19,2023-12-27,-29.288147530386176,-40.62285004349525,-16.52925180601987,-50.84920700627775,-44.54147148136677,-4.065911833873825,173.7159944615206,81.83593551243466,46.608534195585705,22.59847757280804,118.10280150875556,31.343936153330798,28.242206144617853
OP-USD,2024-11-20,2024-11-27,12.268039778358286,9.160687631336595,-27.945890311740474,-18.903260834489245,121.10204189859348,80.32112285912251,43.04934946685086,8.820631544793489,51.54037997069374,4.445422070017946,6.311037179288914,-3.2200196995681885,-45.78493759059097
OP-USD,2025-05-07,2025-05-10,-26.101176422986118,-10.395802694366463,20.0774582976911,35.09058090260297,83.62114033600999,122.29886935284773,124.6868703704473,35.09058090260297,83.62114033600999,122.29886935284773,124.6868703704473,123.99640677058206,97.67867469391594
ORCA-USD,2022-06-22,2022-06-26,209.50470366108124,15.583376688634676,-28.086144601246275,-51.346005016851024,-57.05111153377984,104.19859268173548,122.44716407366955,-57.05111153377984,104.19859268173548,122.44716407366955,388.4692512532321,57.46377636159645,-58.33732353660055
ORCA-USD,2023-01-11,2023-01-15,-25.796321763508967,68.02164972968608,11.386654914719884,20.83092381614069,450.09200073173605,-26.073403097091607,188.29472950809722,450.09200073173605,-26.073403097091607,188.29472950809722,652.1453502016643,80.95157784128611,-28.01382023514759
ORCA-USD,2023-11-25,2023-11-28,-40.96621353538888,-31.894506252018452,-58.4439111537888,-32.411888677697085,-51.03563083428466,15.107765331805512,210.6387967414229,-32.411888677697085,-51.03563083428466,15.107765331805512,210.6387967414229,184.82881657300706,47.96585229686357
ORCA-USD,2023-12-05,2023-12-14,3.8141369770902545,-47.59612318765111,59.51335739924677,-1.7663924734360181,-18.329419252952796,30.045484745113903,309.5478964305305,183.32685785905772,29.62010852563055,-31.977721699853,-32.32386241386376,138.04689891235893,-20.7389781938107
ORCA-USD,2023-12-18,2023-12-21,138.04689891235893,-20.7389781938107,-50.923122354122974,-27.636750113329622,-40.129974825409434,-9.88126439558984,-0.8454869390368658,-27.636750113329622,-40.129974825409434,-9.88126439558984,-0.8454869390368658,-6.126426475035185,-21.56972758761433
ORCA-USD,2024-01-14,2024-01-17,-8.833382274420332,30.631181207978543,-30.319050325112183,-2.358233566858403,-30.914972555112396,-28.193460214566525,278.6996983388959,-2.358233566858403,-30.914972555112396,-28.193460214566525,278.6996983388959,246.12765017194272,60.50380441213821
ORCA-USD,2024-02-21,2024-02-29,2.2853995550468076,63.161301041769114,-2.588781113817684,-26.038181026081077,-3.430060383532707,27.175201915243452,101.4051868867028,4.727725846552677,-4.324099074028586,51.17043899296969,121.37863039530777,79.51486430385408,-4.1758863923567535
