symbol,breakout_date,b_rng_-3,b_rng_-2,b_rng_-1,b_rng_+0,b_rng_+1,b_rng_+2,b_rng_+3,p_rng_-3,p_rng_-2,p_rng_-1,p_rng_+0,p_rng_+1,p_rng_+2
DAG-USD,2020-04-20,35.399830135560165,41.03369496075942,39.3651577665052,42.363799150605594,45.14838069221392,48.17329938554651,59.665553922901104,35.399830135560165,41.03369496075942,39.3651577665052,42.363799150605594,45.14838069221392,48.17329938554651
DAG-USD,2020-07-05,42.65190519732504,46.76300471845436,46.89175315296399,45.385694910994516,45.71912992259355,44.46276392431549,40.53089883331183,42.65190519732504,46.76300471845436,46.89175315296399,45.385694910994516,45.71912992259355,44.46276392431549
DAG-USD,2020-07-14,46.76485406992982,46.33268636009225,51.61014580623371,53.14015538774778,51.56181189491313,47.792612431627745,45.739544213771005,46.76485406992982,46.33268636009225,51.61014580623371,53.14015538774778,51.56181189491313,47.792612431627745
DAG-USD,2020-08-03,53.401228861344926,52.729876562125355,53.07413856759199,56.67855679112774,56.48753978958512,46.58546451668686,40.58719508245894,53.401228861344926,52.729876562125355,53.07413856759199,56.67855679112774,56.48753978958512,46.58546451668686
DAG-USD,2020-08-07,56.48753978958512,46.58546451668686,40.58719508245894,40.11566726315838,40.94858246835192,39.28679819973449,55.07231728076697,56.48753978958512,46.58546451668686,40.58719508245894,40.11566726315838,40.94858246835192,39.28679819973449
DAG-USD,2020-11-29,47.14405978222721,48.34194900307044,47.43793298137652,47.8882289702726,43.37745186337455,43.49826484222718,52.79854730842995,47.14405978222721,48.34194900307044,47.43793298137652,47.8882289702726,43.37745186337455,43.49826484222718
DAG-USD,2021-01-07,43.93919251714307,41.7914309262508,47.08087362542021,46.817663034517906,49.424942137639135,50.79293587384812,37.75015291423819,43.93919251714307,41.7914309262508,47.08087362542021,46.817663034517906,49.424942137639135,50.79293587384812
DAG-USD,2021-01-25,60.02976974115648,55.85824824698421,54.480970118932426,46.83773837184547,42.16497613955924,54.045457855113014,59.35959080317697,60.02976974115648,55.85824824698421,54.480970118932426,46.83773837184547,42.16497613955924,54.045457855113014
DAG-USD,2021-02-07,68.96459362854735,66.07630964425107,66.76806226929418,78.49481228137654,69.4554901467235,59.59652902621017,48.69846597472373,68.96459362854735,66.07630964425107,66.76806226929418,78.49481228137654,69.4554901467235,59.59652902621017
DAG-USD,2021-03-07,51.27921950734008,53.6909278226941,53.84639724903139,53.311245979290156,46.51084939165761,38.23942885348315,47.91300677901355,51.27921950734008,53.6909278226941,53.84639724903139,53.311245979290156,46.51084939165761,38.23942885348315
DAG-USD,2021-03-13,47.91300677901355,51.85651883453823,57.27406617034738,51.80626003935411,55.390653268222515,61.80050244222332,64.87209135038876,47.91300677901355,51.85651883453823,57.27406617034738,51.80626003935411,55.390653268222515,61.80050244222332
DAG-USD,2021-04-25,32.29541779116517,34.107197845318225,31.983163567438265,30.33900910589844,23.89247223988696,22.906228464978625,36.99369734446893,32.29541779116517,34.107197845318225,31.983163567438265,30.33900910589844,23.89247223988696,22.906228464978625
DAG-USD,2021-05-23,87.67105583155107,122.23878453625527,137.13067869377315,210.12066597164616,142.6720322301578,159.49043644929148,144.05808447235611,87.67105583155107,122.23878453625527,137.13067869377315,210.12066597164616,142.6720322301578,159.49043644929148
DAG-USD,2021-06-21,33.13402189474104,24.54474547373602,23.143643694436573,36.296936706597286,31.807951761647292,36.02108210925017,44.02426974521194,33.13402189474104,24.54474547373602,23.143643694436573,36.296936706597286,31.807951761647292,36.02108210925017
DAG-USD,2021-06-25,31.807951761647292,36.02108210925017,44.02426974521194,65.8926026302544,65.11487747268512,52.25693375646831,51.53256469872563,31.807951761647292,36.02108210925017,44.02426974521194,65.8926026302544,65.11487747268512,52.25693375646831
DAG-USD,2021-07-02,61.7252803867775,54.72980952284465,57.21853049304561,54.52245393389157,71.37627941343783,77.19069491578537,69.30340303397732,61.7252803867775,54.72980952284465,57.21853049304561,54.52245393389157,71.37627941343783,77.19069491578537
DAG-USD,2021-07-07,77.19069491578537,69.30340303397732,74.39937050070246,75.68470119452061,66.56616603352222,63.84213469998012,179.76915559567212,77.19069491578537,69.30340303397732,74.39937050070246,75.68470119452061,66.56616603352222,63.84213469998012
DAG-USD,2021-07-20,201.76135688688512,204.3482477132097,217.54200368080586,253.66868430287298,207.43033161556318,181.1644281082353,158.61390289936978,201.76135688688512,204.3482477132097,217.54200368080586,253.66868430287298,207.43033161556318,181.1644281082353
DAG-USD,2021-07-28,50.43747654082554,55.051129491538354,57.28505079986447,58.513442804215444,51.7673508957859,53.54707066010305,59.09146163060046,50.43747654082554,55.051129491538354,57.28505079986447,58.513442804215444,51.7673508957859,53.54707066010305
DAG-USD,2021-08-22,37.53389455129023,36.46748767926663,40.00825373680401,41.82695704659197,46.76317486710096,48.04007487266109,53.772520967994716,37.53389455129023,36.46748767926663,40.00825373680401,41.82695704659197,46.76317486710096,48.04007487266109
DAG-USD,2021-10-30,32.10883808728966,31.241144879959442,31.72512716833844,34.45340099128587,33.24469209806848,27.775662531559345,37.69658260130347,32.10883808728966,31.241144879959442,31.72512716833844,34.45340099128587,33.24469209806848,27.775662531559345
DAG-USD,2021-12-23,22.84567245341894,20.309169024415784,21.230853091256645,20.919450835955963,19.753641079497914,25.472010735619488,34.128934435181996,22.84567245341894,20.309169024415784,21.230853091256645,20.919450835955963,19.753641079497914,25.472010735619488
DAG-USD,2022-07-28,22.026103120309767,22.338713121743428,19.453992528231485,22.845741818155,26.28328467033538,36.96041051438633,40.69269607324454,22.026103120309767,22.338713121743428,19.453992528231485,22.845741818155,26.28328467033538,36.96041051438633
DAG-USD,2023-01-05,19.267995714085345,18.388526098344148,19.620832257393392,15.057576437618044,14.884257291735457,14.35968341047746,28.04725823010187,19.267995714085345,18.388526098344148,19.620832257393392,15.057576437618044,14.884257291735457,14.35968341047746
DAG-USD,2023-07-14,27.535072157726766,19.57122390217939,19.785483438341174,19.99166265028576,18.76946812564712,23.14325889956146,41.52472450910706,27.535072157726766,19.57122390217939,19.785483438341174,19.99166265028576,18.76946812564712,23.14325889956146
DAG-USD,2023-11-09,22.944722777734317,23.671035176379192,22.8569073760563,25.66892733455915,23.416102083495332,23.72567461381818,30.152528498179024,22.944722777734317,23.671035176379192,22.8569073760563,25.66892733455915,23.416102083495332,23.72567461381818
DAG-USD,2023-12-05,22.674403068299668,22.54810205731081,17.91334756238203,17.53023331739421,32.84619309629026,31.497210802291743,41.5848148215168,22.674403068299668,22.54810205731081,17.91334756238203,17.53023331739421,32.84619309629026,31.497210802291743
DAG-USD,2024-05-19,24.170914082876607,22.97131114257436,23.691635294379616,24.79783609897177,23.422164829802785,22.250925652860932,34.66182882158559,24.170914082876607,22.97131114257436,23.691635294379616,24.79783609897177,23.422164829802785,22.250925652860932
DAG-USD,2024-09-21,17.434381004878396,16.45624233696701,16.87187277921983,15.461951432950697,23.761861526500876,34.13361238445117,36.12996027493713,17.434381004878396,16.45624233696701,16.87187277921983,15.461951432950697,23.761861526500876,34.13361238445117
DAG-USD,2024-10-17,37.741307424542995,25.10239853396228,24.728416218961712,25.19083930930932,23.90381881781775,29.699438186133232,27.71563621564214,37.741307424542995,25.10239853396228,24.728416218961712,25.19083930930932,23.90381881781775,29.699438186133232
DAG-USD,2024-11-16,48.353812985284534,53.08899455831963,43.08889075919044,40.50498219932773,44.83332612697814,48.45317666289563,63.81748984004104,48.353812985284534,53.08899455831963,43.08889075919044,40.50498219932773,44.83332612697814,48.45317666289563
DAG-USD,2024-11-22,63.81748984004104,60.86486918588756,65.06134856626892,60.69626689828886,56.73294480438047,55.59061559214582,74.6562644587995,63.81748984004104,60.86486918588756,65.06134856626892,60.69626689828886,56.73294480438047,55.59061559214582
DAG-USD,2025-01-14,35.142139692605916,33.0508163020806,34.04404043626133,35.415071896572634,32.48205295290417,31.788838426221695,41.1058445751384,35.142139692605916,33.0508163020806,34.04404043626133,35.415071896572634,32.48205295290417,31.788838426221695
DASH-USD,2020-01-09,,,,,,,,,,,,,
DASH-USD,2020-01-13,,,,,54.705682089813244,75.99955990789789,78.43421430178745,,,,,54.705682089813244,75.99955990789789
DASH-USD,2020-03-16,115.13305386701646,126.55838248754279,123.43951705584473,136.52835461956897,131.40506444908578,98.38854490036083,89.04082377476539,115.13305386701646,126.55838248754279,123.43951705584473,136.52835461956897,131.40506444908578,98.38854490036083
DASH-USD,2021-01-07,30.849021417371826,30.743216022702164,29.050426007183493,27.597430772240244,28.345967899449356,24.895526809128825,48.04186757735897,30.849021417371826,30.743216022702164,29.050426007183493,27.597430772240244,28.345967899449356,24.895526809128825
DASH-USD,2021-02-08,22.740670319831253,23.41187251053195,23.52506078000692,24.937689392246966,30.591129100675577,38.26346044212209,40.053631591304146,22.740670319831253,23.41187251053195,23.52506078000692,24.937689392246966,30.591129100675577,38.26346044212209
DASH-USD,2021-02-12,30.591129100675577,38.26346044212209,40.053631591304146,42.64867159775986,70.61361630306769,81.2378239591718,71.91360904317416,30.591129100675577,38.26346044212209,40.053631591304146,42.64867159775986,70.61361630306769,81.2378239591718
DASH-USD,2021-02-16,70.61361630306769,81.2378239591718,71.91360904317416,71.89510544365267,66.86780115903531,67.6237399028553,68.29859037790963,70.61361630306769,81.2378239591718,71.91360904317416,71.89510544365267,66.86780115903531,67.6237399028553
DASH-USD,2021-04-13,33.94025312489615,31.446783624367203,32.399779844891135,32.10760753490171,31.64225333420478,32.18135740256273,44.715505821814226,33.94025312489615,31.446783624367203,32.399779844891135,32.10760753490171,31.64225333420478,32.18135740256273
DASH-USD,2021-05-23,146.03460798072638,156.57816482376762,165.7736449763068,208.10031152177254,157.64750430628848,161.45669238414084,122.27443303727892,146.03460798072638,156.57816482376762,165.7736449763068,208.10031152177254,157.64750430628848,161.45669238414084
DASH-USD,2024-11-29,35.82461784337084,35.883199945317706,36.734653515991496,30.786217966719487,34.28279954135251,42.29727891875048,59.85139725119481,35.82461784337084,35.883199945317706,36.734653515991496,30.786217966719487,34.28279954135251,42.29727891875048
DCR-USD,2020-12-15,73.61238634228478,67.95750077535105,63.70493555900399,63.837337194974324,56.7779442261165,36.41442087404692,41.264275997410216,73.61238634228478,67.95750077535105,63.70493555900399,63.837337194974324,56.7779442261165,36.41442087404692
DCR-USD,2021-01-05,37.34231008478462,40.623160714912984,40.3831056755223,41.331544429919646,44.02266125180063,44.82612449338608,55.742905456307014,37.34231008478462,40.623160714912984,40.3831056755223,41.331544429919646,44.02266125180063,44.82612449338608
DCR-USD,2021-05-23,84.99084623318221,96.1428666771652,101.01097495373399,133.76709590383234,105.40562490421853,99.03795863172991,81.50442728283569,84.99084623318221,96.1428666771652,101.01097495373399,133.76709590383234,105.40562490421853,99.03795863172991
DCR-USD,2022-01-11,49.82650247816554,49.90242106927726,50.425343292990256,41.009096758812326,37.52857136895368,40.17568467214899,46.01164257068305,49.82650247816554,49.90242106927726,50.425343292990256,41.009096758812326,37.52857136895368,40.17568467214899
DCR-USD,2022-08-02,22.98278815182401,23.0150891197529,23.102994130733062,23.351908304820057,23.890365435798774,23.549157307666604,75.11372550885412,22.98278815182401,23.0150891197529,23.102994130733062,23.351908304820057,23.890365435798774,23.549157307666604
DCR-USD,2023-12-24,13.59058904274982,13.22868248235676,13.353578825656054,17.851161435129466,18.078231578346337,27.737719411198896,49.1328420453106,13.59058904274982,13.22868248235676,13.353578825656054,17.851161435129466,18.078231578346337,27.737719411198896
DEXE-USD,2020-12-09,29.280732006002335,27.87926096695615,27.625827208792597,27.85243828950851,42.41710063399568,45.78308700002948,36.735449453068064,29.280732006002335,27.87926096695615,27.625827208792597,27.85243828950851,42.41710063399568,45.78308700002948
DEXE-USD,2020-12-13,42.41710063399568,45.78308700002948,36.735449453068064,40.84531215516882,39.886810445144036,51.85138306040078,56.738291460285055,42.41710063399568,45.78308700002948,36.735449453068064,40.84531215516882,39.886810445144036,51.85138306040078
DEXE-USD,2021-01-01,40.199313762844675,42.144450395175205,41.27222132814275,53.73937057457587,49.048578374814284,44.30719832268973,40.799615718549674,40.199313762844675,42.144450395175205,41.27222132814275,53.73937057457587,49.048578374814284,44.30719832268973
DEXE-USD,2021-01-17,71.14931958103472,82.82845444950627,70.8840864789178,62.635415920682725,60.95661546560418,45.205677617688295,60.97702645382449,71.14931958103472,82.82845444950627,70.8840864789178,62.635415920682725,60.95661546560418,45.205677617688295
DEXE-USD,2021-02-07,32.55495151467861,32.838599870156834,35.431180017030165,36.00568791221928,27.06665822707791,26.914212437644956,37.96657475481465,32.55495151467861,32.838599870156834,35.431180017030165,36.00568791221928,27.06665822707791,26.914212437644956
DEXE-USD,2021-02-28,105.29477381313266,107.62256534204317,105.07999981959803,114.74310333534551,102.35121182129798,106.40497655260559,68.07974535309953,105.29477381313266,107.62256534204317,105.07999981959803,114.74310333534551,102.35121182129798,106.40497655260559
DEXE-USD,2021-03-04,102.35121182129798,106.40497655260559,68.07974535309953,52.513284836037606,47.81939299982658,63.68079438633445,76.49734207894763,102.35121182129798,106.40497655260559,68.07974535309953,52.513284836037606,47.81939299982658,63.68079438633445
DEXE-USD,2021-05-23,151.67615982043873,201.27531532637147,220.9774666169697,290.19195773662176,211.2229829224732,201.8792151609167,166.92218225305808,151.67615982043873,201.27531532637147,220.9774666169697,290.19195773662176,211.2229829224732,201.8792151609167
DEXE-USD,2021-07-01,104.31927513107898,87.66379674894398,79.13065089247182,77.27343903018732,61.779671792721246,49.750709169917556,54.62628311515694,104.31927513107898,87.66379674894398,79.13065089247182,77.27343903018732,61.779671792721246,49.750709169917556
DEXE-USD,2021-07-19,52.47643884975741,50.59214282660363,52.547445100938596,59.00615578623474,61.711739539291194,51.02158971850072,66.9038925687754,52.47643884975741,50.59214282660363,52.547445100938596,59.00615578623474,61.711739539291194,51.02158971850072
DEXE-USD,2021-07-23,61.711739539291194,51.02158971850072,66.9038925687754,89.22116530313475,100.44781347762063,115.07350933452129,149.03577552927908,61.711739539291194,51.02158971850072,66.9038925687754,89.22116530313475,100.44781347762063,115.07350933452129
DEXE-USD,2021-08-05,169.3598439277559,177.78559215589763,173.50540700360685,152.46740910715204,149.05142781910706,112.18402052925266,51.79475328464262,169.3598439277559,177.78559215589763,173.50540700360685,152.46740910715204,149.05142781910706,112.18402052925266
DEXE-USD,2021-08-22,57.03679699893969,54.22021890482098,54.948868875775766,39.66150324984696,34.89329152847751,35.53299901387983,66.95432670480339,57.03679699893969,54.22021890482098,54.948868875775766,39.66150324984696,34.89329152847751,35.53299901387983
DEXE-USD,2022-07-22,49.22226318665129,49.66561753649247,48.881900592526385,50.90401803380139,43.65961061239884,44.038531767272204,51.45771110036649,49.22226318665129,49.66561753649247,48.881900592526385,50.90401803380139,43.65961061239884,44.038531767272204
DEXE-USD,2023-11-06,15.763073751895066,14.625463712273561,14.963930808633707,14.23825068982986,13.265796906892415,14.16782096614165,59.71908368857443,15.763073751895066,14.625463712273561,14.963930808633707,14.23825068982986,13.265796906892415,14.16782096614165
DEXE-USD,2024-02-25,25.205090040193117,43.914983758373005,46.69668937434245,45.84562018248824,45.08149991347571,42.18187428811026,72.85322834771249,25.205090040193117,43.914983758373005,46.69668937434245,45.84562018248824,45.08149991347571,42.18187428811026
DEXE-USD,2024-03-04,62.58835538297484,62.502446327853846,60.17754637398162,61.384655005805634,61.67248056805078,70.56108632909653,75.59266356082595,62.58835538297484,62.502446327853846,60.17754637398162,61.384655005805634,61.67248056805078,70.56108632909653
DEXE-USD,2024-03-19,63.52715545085058,59.81591218298857,58.28382383185051,58.228411586669246,48.421850147463275,29.657172566806107,40.59912422210585,63.52715545085058,59.81591218298857,58.28382383185051,58.228411586669246,48.421850147463275,29.657172566806107
DEXE-USD,2024-12-20,50.7371404107393,54.466318105125524,49.145379889151776,45.0976506619774,42.145740908612915,45.45475669915281,48.94895167003076,50.7371404107393,54.466318105125524,49.145379889151776,45.0976506619774,42.145740908612915,45.45475669915281
DEXE-USD,2024-12-30,67.79407205575737,64.32785461876304,66.3875726549811,59.155421124563496,55.9717505392512,55.761093421740256,67.86949763189861,67.79407205575737,64.32785461876304,66.3875726549811,59.155421124563496,55.9717505392512,55.761093421740256
DGB-USD,2020-04-13,48.483325678380105,46.1301744970682,45.05174269443074,46.264929968994025,48.8057150308936,45.32008978508367,39.76963777493563,48.483325678380105,46.1301744970682,45.05174269443074,46.264929968994025,48.8057150308936,45.32008978508367
DGB-USD,2020-04-20,46.10652331705371,42.71325274537186,42.159579406966415,53.38753140938816,48.54733912021699,47.54896348240697,58.07450615304773,46.10652331705371,42.71325274537186,42.159579406966415,53.38753140938816,48.54733912021699,47.54896348240697
DGB-USD,2020-04-27,68.48679091509423,71.16333574398911,81.92652905483624,105.7299543227208,97.91735280328142,78.09447414028263,67.73196037919709,68.48679091509423,71.16333574398911,81.92652905483624,105.7299543227208,97.91735280328142,78.09447414028263
DGB-USD,2020-05-21,51.474783061569866,53.03620726190629,64.90070457900252,81.31781775937263,53.70171237441891,54.15201078510306,54.762294411259376,51.474783061569866,53.03620726190629,64.90070457900252,81.31781775937263,53.70171237441891,54.15201078510306
DGB-USD,2020-06-09,27.58261155382062,18.914355708230026,18.812565574142887,14.481414702601494,16.945304163809734,23.595843894747148,32.40448982563461,27.58261155382062,18.914355708230026,18.812565574142887,14.481414702601494,16.945304163809734,23.595843894747148
DGB-USD,2020-12-23,22.250805961136813,23.073328831352224,22.475960466993175,31.71162016005711,29.543764517308023,29.314776277058012,41.04492131320709,22.250805961136813,23.073328831352224,22.475960466993175,31.71162016005711,29.543764517308023,29.314776277058012
DGB-USD,2020-12-31,56.44239110452797,56.65901557793129,56.72859644079322,57.34192707437944,53.92378024659102,50.832414826843866,49.886127100362735,56.44239110452797,56.65901557793129,56.72859644079322,57.34192707437944,53.92378024659102,50.832414826843866
DGB-USD,2021-02-05,36.88397665645756,35.48209483153634,37.24808836309079,44.21043895431948,47.311203226151136,48.87974517577013,64.15930116989479,36.88397665645756,35.48209483153634,37.24808836309079,44.21043895431948,47.311203226151136,48.87974517577013
DGB-USD,2021-02-09,47.311203226151136,48.87974517577013,64.15930116989479,64.10032555762382,66.89302298515811,53.85261980191382,61.01902235683038,47.311203226151136,48.87974517577013,64.15930116989479,64.10032555762382,66.89302298515811,53.85261980191382
DGB-USD,2021-02-14,53.85261980191382,61.01902235683038,65.96954954063274,69.41497576721954,69.05574997830368,73.19125449095463,66.8552721444842,53.85261980191382,61.01902235683038,65.96954954063274,69.41497576721954,69.05574997830368,73.19125449095463
DGB-USD,2021-04-13,34.790453232112235,32.403021431029316,34.15142426084231,34.531765531828775,37.466978375643706,40.81898267360175,44.581835057633654,34.790453232112235,32.403021431029316,34.15142426084231,34.531765531828775,37.466978375643706,40.81898267360175
DGB-USD,2022-03-24,18.56582572334925,17.60520420632509,18.55120213297177,21.82175081487252,26.442535094514128,25.239958961188055,65.32247125561597,18.56582572334925,17.60520420632509,18.55120213297177,21.82175081487252,26.442535094514128,25.239958961188055
DGB-USD,2024-03-29,36.71373443038652,36.233888179982,35.022520071810895,34.307776049277884,30.180732120974508,31.248815056972006,52.36156120288824,36.71373443038652,36.233888179982,35.022520071810895,34.307776049277884,30.180732120974508,31.248815056972006
DGB-USD,2024-11-17,41.993645591061274,51.99279645799629,53.35644692079782,56.28961725185336,51.599592785298974,48.74163400980861,64.80623335096816,41.993645591061274,51.99279645799629,53.35644692079782,56.28961725185336,51.599592785298974,48.74163400980861
DGB-USD,2024-11-27,55.66086609820348,59.77444247883107,61.668720169331046,56.74621118366189,55.61649410541143,43.2207923485688,60.4565709226724,55.66086609820348,59.77444247883107,61.668720169331046,56.74621118366189,55.61649410541143,43.2207923485688
DGB-USD,2024-12-01,55.61649410541143,43.2207923485688,60.4565709226724,63.541391134193574,60.48983643591487,66.76232653646747,59.398095353030655,55.61649410541143,43.2207923485688,60.4565709226724,63.541391134193574,60.48983643591487,66.76232653646747
DGB-USD,2024-12-31,52.65740265498597,52.56564208746143,48.32758106366171,40.88165143706618,33.55943191601742,36.755782258130424,32.76973182865811,52.65740265498597,52.56564208746143,48.32758106366171,40.88165143706618,33.55943191601742,36.755782258130424
DGB-USD,2025-03-05,36.484540436721964,40.687182775079805,40.687182775079805,39.40627236960804,36.045110561543574,34.847040593618054,44.62093530846627,36.484540436721964,40.687182775079805,40.687182775079805,39.40627236960804,36.045110561543574,34.847040593618054
DGB-USD,2025-03-23,50.36244226435417,53.75737254761258,47.5137448359385,37.176968252741716,17.037443474464897,24.360251499589165,39.82478676172256,50.36244226435417,53.75737254761258,47.5137448359385,37.176968252741716,17.037443474464897,24.360251499589165
DOGE-USD,2020-07-04,9.090909090910245,9.063955746204323,9.240069310347927,9.268081861605959,9.527926519492924,13.264520720416002,31.77992847653806,9.090909090910245,9.063955746204323,9.240069310347927,9.268081861605959,9.527926519492924,13.264520720416002
DOGE-USD,2020-12-30,48.988568978278174,48.51916771158245,49.48729510800318,43.140641363057924,38.18881223346558,35.97185800484918,94.75271651847089,48.988568978278174,48.51916771158245,49.48729510800318,43.140641363057924,38.18881223346558,35.97185800484918
DOGE-USD,2021-01-25,48.06428791897346,47.756146549943026,37.355329919443996,28.343067985100866,28.78254876412708,36.567753995914224,78.87278981663638,48.06428791897346,47.756146549943026,37.355329919443996,28.343067985100866,28.78254876412708,36.567753995914224
DOGE-USD,2021-02-01,149.86429846935454,250.84823864810178,190.01774961253332,202.66379072489832,224.23539661457184,190.40679277390024,132.6333777174804,149.86429846935454,250.84823864810178,190.01774961253332,202.66379072489832,224.23539661457184,190.40679277390024
DOGE-USD,2021-02-05,224.23539661457184,190.40679277390024,132.6333777174804,150.5891153580383,122.71725146728394,97.81803090257459,98.51062935361574,224.23539661457184,190.40679277390024,132.6333777174804,150.5891153580383,122.71725146728394,97.81803090257459
DOGE-USD,2021-04-10,34.58358514448038,30.554471490807714,28.924839715106323,27.945803372594128,36.134438223178954,38.11663090194283,45.92220157334058,34.58358514448038,30.554471490807714,28.924839715106323,27.945803372594128,36.134438223178954,38.11663090194283
DOGE-USD,2021-04-14,36.134438223178954,38.11663090194283,45.92220157334058,73.13050315468016,72.46208712100926,104.51936556331745,134.5676703340359,36.134438223178954,38.11663090194283,45.92220157334058,73.13050315468016,72.46208712100926,104.51936556331745
DOGE-USD,2021-04-30,126.84174039653945,97.92450321638057,89.7964769137438,79.41734939171874,68.21650563274926,71.28968434800736,63.82013783339263,126.84174039653945,97.92450321638057,89.7964769137438,79.41734939171874,68.21650563274926,71.28968434800736
DOGE-USD,2021-05-12,85.87383738169932,106.97211590772623,97.19423765563323,114.34624953397139,88.62338119805247,73.13690213777416,74.88444509945373,85.87383738169932,106.97211590772623,97.19423765563323,114.34624953397139,88.62338119805247,73.13690213777416
DOGE-USD,2021-05-30,140.10362717489963,149.89091012168097,153.89396622685356,154.34511838382085,143.17179560989936,126.04619815998487,46.09470568715891,140.10362717489963,149.89091012168097,153.89396622685356,154.34511838382085,143.17179560989936,126.04619815998487
DOGE-USD,2021-06-21,38.642525463361174,34.520596050618586,43.86293902459724,104.80158442262392,98.99335976261237,77.47422442545646,65.55737844543484,38.642525463361174,34.520596050618586,43.86293902459724,104.80158442262392,98.99335976261237,77.47422442545646
DOGE-USD,2022-10-25,11.27081613775755,11.148857658682791,8.741974217329666,13.212043679773117,24.083790986251095,35.58519000489596,36.33384145326154,11.27081613775755,11.148857658682791,8.741974217329666,13.212043679773117,24.083790986251095,35.58519000489596
DOGE-USD,2024-02-25,13.842481571578105,13.785920896815712,13.510381615237314,13.519326563523807,12.46909795535573,19.850311003434193,33.403956485725345,13.842481571578105,13.785920896815712,13.510381615237314,13.519326563523807,12.46909795535573,19.850311003434193
DOGE-USD,2024-02-29,12.46909795535573,19.850311003434193,33.403956485725345,44.57567071440128,45.20590545396777,47.76986381973876,47.834064123348924,12.46909795535573,19.850311003434193,33.403956485725345,44.57567071440128,45.20590545396777,47.76986381973876
DOGE-USD,2024-11-07,32.00522847769992,29.779645282650126,43.11444709772578,43.895448788718966,40.81342888520176,38.2517862443755,55.693579005974875,32.00522847769992,29.779645282650126,43.11444709772578,43.895448788718966,40.81342888520176,38.2517862443755
DOGE-USD,2025-05-07,21.871922111919268,20.215815455635113,16.29424296366508,16.30456873548172,16.976163210240646,23.497001730230284,34.06342866743573,21.871922111919268,20.215815455635113,16.29424296366508,16.30456873548172,16.976163210240646,23.497001730230284
DYDX-USD,2021-09-13,,,,,,,,,,,,,
DYDX-USD,2021-09-23,,145.50998570291077,62.107567813189746,65.02517362697427,74.92444832189791,65.68412224525532,54.63021110953273,,145.50998570291077,62.107567813189746,65.02517362697427,74.92444832189791,65.68412224525532
DYDX-USD,2022-07-01,41.95123188966247,39.71146204865957,42.140768579173205,42.71886650454662,39.77862638117489,24.16634645624967,33.641472669303226,41.95123188966247,39.71146204865957,42.140768579173205,42.71886650454662,39.77862638117489,24.16634645624967
DYDX-USD,2022-11-08,30.30197373489088,29.73785328274747,32.68368320578342,57.71673320064156,61.39292572160622,47.78084451701281,49.48358136068143,30.30197373489088,29.73785328274747,32.68368320578342,57.71673320064156,61.39292572160622,47.78084451701281
DYDX-USD,2023-01-23,32.17229210257928,35.792739504616506,30.98106068695448,33.149122343309855,37.59181668390542,43.084042520166925,47.07741275153093,32.17229210257928,35.792739504616506,30.98106068695448,33.149122343309855,37.59181668390542,43.084042520166925
DYDX-USD,2023-01-28,43.084042520166925,47.07741275153093,51.235229383351665,53.64727248925591,52.65333924386228,55.03804956111315,63.00687350867191,43.084042520166925,47.07741275153093,51.235229383351665,53.64727248925591,52.65333924386228,55.03804956111315
DYDX-USD,2023-03-11,67.1411205190805,64.76183329214331,73.00944510007254,78.90868015459462,66.30928690586073,62.32299611651741,57.74840527381299,67.1411205190805,64.76183329214331,73.00944510007254,78.90868015459462,66.30928690586073,62.32299611651741
DYDX-USD,2024-10-17,23.2138493881043,21.141482625863098,21.55856084672941,19.61875654134992,19.38244193675328,18.928057361269623,38.22525907860141,23.2138493881043,21.141482625863098,21.55856084672941,19.61875654134992,19.38244193675328,18.928057361269623
DYDX-USD,2024-12-04,33.88325931810418,34.83350904185943,36.678689812103094,43.14564301965697,39.61590204148683,49.82677438166751,54.333027604863304,33.88325931810418,34.83350904185943,36.678689812103094,43.14564301965697,39.61590204148683,49.82677438166751
DYDX-USD,2025-05-07,18.780754999140775,18.828619909270664,26.5056446934918,26.102239524619012,23.177596213132517,23.180352030258064,29.264517787968416,18.780754999140775,18.828619909270664,26.5056446934918,26.102239524619012,23.177596213132517,23.180352030258064
EGLD-USD,2020-11-30,33.22365700056133,33.36395751833849,32.91204720911652,32.02259991775648,31.628238664999742,39.889986324842965,44.43682961445865,33.22365700056133,33.36395751833849,32.91204720911652,32.02259991775648,31.628238664999742,39.889986324842965
EGLD-USD,2020-12-12,45.48470231100356,43.45088836825177,44.92171061419988,50.15651793633092,49.48556349229529,57.774438442913045,62.737578425205214,45.48470231100356,43.45088836825177,44.92171061419988,50.15651793633092,49.48556349229529,57.774438442913045
EGLD-USD,2021-01-02,38.62772222579279,37.21880139864309,35.17945695571556,35.415516532392864,33.765268356161535,34.55011024727035,42.51019939733311,38.62772222579279,37.21880139864309,35.17945695571556,35.415516532392864,33.765268356161535,34.55011024727035
EGLD-USD,2021-01-22,39.587311207644966,38.60239815684511,37.007558184192334,36.98753072945013,37.21382972500466,35.69856243204047,46.546668056910704,39.587311207644966,38.60239815684511,37.007558184192334,36.98753072945013,37.21382972500466,35.69856243204047
EGLD-USD,2021-02-02,60.396731594935105,61.65344762676737,59.20241113020864,60.94266361316887,57.68380075986623,59.263007161479344,60.167403009027915,60.396731594935105,61.65344762676737,59.20241113020864,60.94266361316887,57.68380075986623,59.263007161479344
