symbol,breakout_date,start_price,max_window_price,max_gain,market_level,date,close,high,low,open,volume,close,high,low,ema_5,ema_50,ema_200,rsi,macd,macd_signal,adx
CHEEMS-USD,2023-12-11,0.0004659999976865,0.0006239999784156,0.3390557543208272,8,2023-12-11,0.0004659999976865,0.0006189999985508,0.0004509999998845,0.000612000003457,99323,0.0004659999976865,0.0006189999985508,0.0004509999998845,0.0005647785138666,0.000358124083457,0.0001814778508276,50.34793460163764,7.540732163552582e-05,7.990725853166428e-05,60.84374718222428
CHEEMS-USD,2023-12-28,0.0004189999890513,0.0005629999795928,0.3436754040675392,9,2023-12-28,0.0004189999890513,0.0004189999890513,0.0003629999991971,0.0003840000135824,38525,0.0004189999890513,0.0004189999890513,0.0003629999991971,0.0004847377994564,0.0005108835654653,0.0002602304110051,44.26979978343235,-1.2049379142658112e-05,4.658843443095024e-05,42.98762970162496
CHEEMS-USD,2024-01-16,0.0003250000008847,0.0004370000096969,0.34461541079175,6,2024-01-16,0.0003250000008847,0.0003429999924264,0.0003209999995306,0.0003380000125616,7102,0.0003250000008847,0.0003429999924264,0.0003209999995306,0.0003458601105381,0.0004384112140707,0.0002808204514743,42.57539082165842,-5.290043702536147e-05,-5.371470771559997e-05,24.86487110758248
CHEEMS-USD,2024-02-27,0.0002320000057807,0.0006360000115819,1.7413792919603823,7,2024-02-27,0.0002320000057807,0.0002500000118743,0.0002160000003641,0.0002349999995203,15014,0.0002320000057807,0.0002500000118743,0.0002160000003641,0.0002430385889768,0.0003133789684889,0.0002833583259013,35.77481716569432,-2.052192560952177e-05,-1.3134766559761644e-05,22.606985694730096
CHEEMS-USD,2024-03-12,0.0004320000007282,0.0010570000158622,1.4467592918529395,9,2024-03-12,0.0004320000007282,0.0004640000115614,0.0004290000069886,0.0004450000124052,21417,0.0004320000007282,0.0004640000115614,0.0004290000069886,0.0004498693326627,0.0003841489190843,0.0003089839807086,52.36450209234592,3.779054068367519e-05,4.361246125915247e-05,35.05333341586232
CHEEMS-USD,2024-03-18,0.0008520000264979,0.0011820000363513,0.3873239431809023,4,2024-03-18,0.0008520000264979,0.0012080000014975,0.0007880000048317,0.0010209999745711,190486,0.0008520000264979,0.0012080000014975,0.0007880000048317,0.0008373877129759,0.000475477048811,0.0003378524639486,63.32412307769454,0.0001338438063476,8.6922048252256e-05,46.18774162421612
CHEEMS-USD,2024-03-22,0.0011690000537782,0.0015450000064447,0.3216423741395656,4,2024-03-22,0.0011690000537782,0.0016560000367462,0.0010720000136643,0.0011820000363513,425183,0.0011690000537782,0.0016560000367462,0.0010720000136643,0.0010050519204573,0.0005485856692701,0.0003623664998458,68.21800907754553,0.0001707605585667,0.0001222711970887,49.51765406652084
CHEEMS-USD,2024-04-01,0.00089999998454,0.0046790000051259,4.198888983889693,7,2024-04-01,0.00089999998454,0.0011330000124871,0.0008989999769255,0.0009980000322684,80365,0.00089999998454,0.0011330000124871,0.0008989999769255,0.0010145742213622,0.0007528507408422,0.0004406809856107,49.36842102845748,0.0001248737092147,0.0001737713831053,48.69898256711144
CHEEMS-USD,2024-04-05,0.0026899999938905,0.005384000018239,1.0014870001736371,2,2024-04-05,0.0026899999938905,0.0092390002682805,0.0025800000876188,0.0046790000051259,14581922,0.0026899999938905,0.0092390002682805,0.0025800000876188,0.0024047060225809,0.0009994585225875,0.0005170652394198,61.19485098536834,0.0004481403096709,0.0002490984927515,52.46147844167592
CHEEMS-USD,2024-04-13,0.0023139999248087,0.0038270000368356,0.6538462235049473,1,2024-04-13,0.0023139999248087,0.0033120000734925,0.0020810000132769,0.0032989999745041,618332,0.0023139999248087,0.0033120000734925,0.0020810000132769,0.0034910465845598,0.0018850792401965,0.0008071060932701,48.46150966851679,0.0007717209614581,0.0008088875527959,57.92785093276671
CHEEMS-USD,2024-04-18,0.0029649999924004,0.0040600001811981,0.3693086649592911,2,2024-04-18,0.0029649999924004,0.0030010000336915,0.0027169999666512,0.0028820000588893,172722,0.0029649999924004,0.0030010000336915,0.0027169999666512,0.0030677962671703,0.0021033330985816,0.0009188540487792,51.322981462802666,0.0004303084124295,0.0006283691245559,50.65376909791413
CHEEMS-USD,2024-05-02,0.0021740000229328,0.0030129998922348,0.3859244988278155,3,2024-05-02,0.0021740000229328,0.0023340000770986,0.0020729999523609,0.0021750000305473,97339,0.0021740000229328,0.0023340000770986,0.0020729999523609,0.0023771514577648,0.0024481590106718,0.0011856478804489,44.533031052649655,-9.129966685948688e-05,0.0001179075555608,34.8799780153626
CHEEMS-USD,2024-05-15,0.0018810000037774,0.0025319999549537,0.3460924773359757,6,2024-05-15,0.0018810000037774,0.001888999948278,0.0015310000162571,0.0018299999646842,255370,0.0018810000037774,0.001888999948278,0.0015310000162571,0.0019246469868684,0.0023288830054059,0.0013073331452165,43.14972108533271,-0.0002563215598929,-0.0001932781609806,18.92161159073812
CHEEMS-USD,2024-05-20,0.0028039999306201,0.003796000033617,0.353780359323162,8,2024-05-20,0.0028039999306201,0.0028530000708997,0.0021669999696314,0.0023040000814944,441157,0.0028039999306201,0.0028530000708997,0.0021669999696314,0.0024251880661524,0.0023391122724919,0.0013594201458607,55.65231438313553,-8.889340650099047e-05,-0.0001690987383766,19.25287346794256
CHEEMS-USD,2024-06-28,0.0011780000058934,0.0015470000216737,0.3132427962090279,3,2024-06-28,0.0011780000058934,0.001230000052601,0.0011729999678209,0.001215000054799,230825,0.0011780000058934,0.001230000052601,0.0011729999678209,0.0012465700077083,0.0023350976346704,0.0017736042386881,30.925994304713583,-0.0004895595898873,-0.0004274425814814,32.341448968631184
CHEEMS-USD,2024-07-13,0.0012420000275596,0.00171500002034,0.380837344834682,6,2024-07-13,0.0012420000275596,0.0012550000101327,0.0012009999481961,0.0012229999992996,86163,0.0012420000275596,0.0012550000101327,0.0012009999481961,0.0012525920923212,0.0018635488837432,0.0017068007498658,40.02969982881076,-0.0002230885685067,-0.0002778045281223,24.91080001758105
CHEEMS-USD,2024-07-17,0.0016449999529868,0.0023089998867362,0.4036473876754744,7,2024-07-17,0.0016449999529868,0.0019300000276416,0.0016349999932572,0.00171500002034,449871,0.0016449999529868,0.0019300000276416,0.0016349999932572,0.0015042280598576,0.0018105534529052,0.0016986766783041,53.70838634442045,-0.0001077264241109,-0.000203183360565,22.919359610723863
CHEEMS-USD,2024-08-05,0.001096999971196,0.0015000000130385,0.3673655901769358,1,2024-08-05,0.001096999971196,0.0011510000331327,0.0009149999823421,0.0011330000124871,405374,0.001096999971196,0.0011510000331327,0.0009149999823421,0.0012289591836115,0.0017248796825239,0.0017002333996892,35.19596878141583,-0.0001350858865821,-4.9028894311677887e-05,16.711530602789754
CHEEMS-USD,2024-10-09,0.0007259999983943,0.0011070000473409,0.5247934570100011,2,2024-10-09,0.0007259999983943,0.0007900000200606,0.0006960000027902,0.0007859999896027,33507,0.0007259999983943,0.0007900000200606,0.0006960000027902,0.0008029759880173,0.0011180764433094,0.0014233851979627,30.90614391445814,-9.988681695372124e-05,-5.655737959646188e-05,21.086082864795184
CHEEMS-USD,2024-11-05,0.00047599998652,0.0006239999784156,0.3109243615270177,2,2024-11-05,0.00047599998652,0.0005849999724887,0.0004729999927803,0.0004870000120718,21632,0.00047599998652,0.0005849999724887,0.0004729999927803,0.000520255135001,0.0008152170766823,0.0012502789386923,34.148871984840454,-0.0001017517969909,-0.0001010455665795,14.359487685198475
CHEEMS-USD,2024-11-09,0.0009289999725297,0.0013299999991431,0.4316469735962021,9,2024-11-09,0.0009289999725297,0.0010669999755918,0.0006189999985508,0.0006239999784156,47276,0.0009289999725297,0.0010669999755918,0.0006189999985508,0.0006923837143033,0.000794988572605,0.0012276813890833,64.05291450080395,-4.326988406405641e-05,-8.335866703251292e-05,14.829077094178242
CHEEMS-USD,2024-11-21,0.000666000007186,0.0010930000571534,0.6411412092494886,7,2024-11-21,0.000666000007186,0.0009289999725297,0.0004750000080093,0.0009200000204145,146146,0.000666000007186,0.0009289999725297,0.0004750000080093,0.0008767139439209,0.0008809671033581,0.0012059820161565,43.17554914026665,4.339619776646815e-05,6.221774081734381e-05,27.66542490880594
CHEEMS-USD,2025-01-13,0.0003399999986868,0.0004799999878741,0.4117646756706747,1,2025-01-13,0.0003399999986868,0.0003410000063013,0.0003020000003743,0.0003250000008847,13472,0.0003399999986868,0.0003410000063013,0.0003020000003743,0.0003321261687241,0.0005199352728652,0.0009282189974579,40.0956226020763,-6.338450843916657e-05,-6.19957257237441e-05,14.168124739652855
CHEEMS-USD,2025-04-20,0.0001500000071246,0.0002410000015515,0.606666600697621,7,2025-04-20,0.0001500000071246,0.0001570000022184,0.0001489999995101,0.0001559999946039,1224,0.0001500000071246,0.0001570000022184,0.0001489999995101,0.0001541997150492,0.0001687742089408,0.0004692994585359,45.73325505731617,1.9871993530421649e-07,4.769574326413936e-08,10.889254450020404
CHEEMS-USD,2025-04-24,0.0002629999944474,0.0007539999787695,1.866920131894908,7,2025-04-24,0.0002629999944474,0.0002629999944474,0.0002329999988432,0.0002410000015515,3783,0.0002629999944474,0.0002629999944474,0.0002329999988432,0.000210397471806,0.0001742896012727,0.0004589171308848,83.5381810109366,1.4204008472480531e-05,4.057666730007555e-06,18.53207949269433
CHEX-USD,2021-11-30,0.0328469984233379,0.0430830009281635,0.3116267237846878,7,2021-11-30,0.0328469984233379,0.0339439995586872,0.0325199998915195,0.0325380004942417,14564,0.0328469984233379,0.0339439995586872,0.0325199998915195,0.0329313627082117,0.031959106665668,0.031822246927774,52.9969381896795,0.0006982169348789,0.0006377528977444,15.155121338265795
CHEX-USD,2021-12-07,0.0420119985938072,0.0630989968776702,0.5019279965169604,3,2021-12-07,0.0420119985938072,0.0429739989340305,0.0373720005154609,0.0390780009329319,102493,0.0420119985938072,0.0429739989340305,0.0373720005154609,0.0385877782458587,0.033272747029746,0.0321853016501046,63.2910309977165,0.0020201311918998,0.0012841884430074,23.627305128537024
CHEX-USD,2023-07-02,0.0046060001477599,0.0060379998758435,0.3108987586073015,8,2023-07-02,0.0046060001477599,0.0062560001388192,0.0044470001012086,0.0062440000474452,4285,0.0046060001477599,0.0062560001388192,0.0044470001012086,0.0056927440789786,0.0067586693584148,0.0111332182181951,21.74083157673458,-0.0002587040704418,-0.0001644262317684,54.88187323086992
CHEX-USD,2023-11-21,0.0148369995877146,0.0270000007003545,0.8197749848770748,3,2023-11-21,0.0148369995877146,0.0199999995529651,0.014818999916315,0.0155050000175833,54602,0.0148369995877146,0.0199999995529651,0.014818999916315,0.0143152617390544,0.010334305562849,0.0092903838785837,82.2901013054964,0.0014989290911867,0.0011822080349627,55.77870748105169
CHEX-USD,2023-11-25,0.0358130000531673,0.0603899993002414,0.6862591575848869,7,2023-11-25,0.0358130000531673,0.0361879989504814,0.0243599992245435,0.0270000007003545,341927,0.0358130000531673,0.0361879989504814,0.0243599992245435,0.0247560890829727,0.0123638115120708,0.0098587956556922,96.9749834906147,0.0040151956831174,0.0020846072057318,65.98535686279908
CHEX-USD,2024-02-08,0.0531149990856647,0.07082100212574,0.3333522233807964,7,2024-02-08,0.0531149990856647,0.0531219989061355,0.0482450015842914,0.0485210008919239,417962,0.0531149990856647,0.0531219989061355,0.0482450015842914,0.0506654807248086,0.0490689852863207,0.032428418345944,60.84587460553266,4.2869171803051886e-05,-0.000156699691541,11.714517418542131
CHEX-USD,2024-03-04,0.0986760035157203,0.1445569992065429,0.4649660916142921,7,2024-03-04,0.0986760035157203,0.0988240018486976,0.0967950001358985,0.0972110033035278,144966,0.0986760035157203,0.0988240018486976,0.0967950001358985,0.0987828101230536,0.0781761207308147,0.045988328629249,63.52240523966096,0.0077330635865712,0.0092480054359129,42.39499034053068
CHEX-USD,2024-03-18,0.1562730073928833,0.2238869965076446,0.4326658214542075,4,2024-03-18,0.1562730073928833,0.173225998878479,0.1480630040168762,0.1728599965572357,1660468,0.1562730073928833,0.173225998878479,0.1480630040168762,0.1559393645421748,0.1061237925931731,0.0584927543732303,67.2967909476866,0.0180952406109589,0.0160578650082074,60.066882589472826
CHEX-USD,2024-03-23,0.1919299960136413,0.2536540031433105,0.3215964591865161,4,2024-03-23,0.1919299960136413,0.2073689997196197,0.1866679936647415,0.1981389969587326,1640230,0.1919299960136413,0.2073689997196197,0.1866679936647415,0.1857516177785881,0.1198949447775615,0.0644775941949685,64.72916244007311,0.0232019269001928,0.0191464974123899,61.77189612919907
CHEX-USD,2024-04-08,0.2498420029878616,0.3791210055351257,0.5174430279985588,6,2024-04-08,0.2498420029878616,0.2515360116958618,0.2151360064744949,0.2278690040111541,2118729,0.2498420029878616,0.2515360116958618,0.2151360064744949,0.2339210598666339,0.1734485235150085,0.0894348367528149,63.66081977935861,0.021103676157565,0.024705638973544,64.860277008448
CHEX-USD,2024-05-13,0.1829279959201812,0.2404360026121139,0.314375098260114,4,2024-05-13,0.1829279959201812,0.2012930065393448,0.1794800013303756,0.1933799982070922,1366983,0.1829279959201812,0.2012930065393448,0.1794800013303756,0.1987062010358437,0.2231879105828672,0.1365938664391751,35.86743163681604,-0.0142350677345026,-0.0091094142297684,18.91876632166329
CHEX-USD,2024-07-13,0.1014890000224113,0.1386439949274063,0.3660987387479456,6,2024-07-13,0.1014890000224113,0.1018150001764297,0.1003199964761734,0.1009360030293464,51332,0.1014890000224113,0.1018150001764297,0.1003199964761734,0.1022402191949006,0.1421270679514292,0.1440164184211656,33.67030863145878,-0.0135661844312216,-0.014482366124442,40.572275795677285
CHEX-USD,2024-08-07,0.0703290030360221,0.0979510024189949,0.3927540302089164,1,2024-08-07,0.0703290030360221,0.0797609984874725,0.0698560029268264,0.076334998011589,143862,0.0703290030360221,0.0797609984874725,0.0698560029268264,0.0804380145847578,0.1202565411096392,0.1367705243922363,22.647216459986225,-0.0123089097471111,-0.0079824626044379,32.51088520221709
CHEX-USD,2024-09-26,0.1369210034608841,0.1826300024986267,0.3338348236017776,9,2024-09-26,0.1369210034608841,0.139516994357109,0.129622995853424,0.1320019960403442,340853,0.1369210034608841,0.139516994357109,0.129622995853424,0.1352494456371636,0.1144209800329213,0.1253226206028339,65.54552442787417,0.0101653995158496,0.0092340322649667,31.674559494155613
CHEX-USD,2024-10-18,0.1686439961194992,0.2378229945898056,0.4102073009541765,7,2024-10-18,0.1686439961194992,0.1712960004806518,0.16109099984169,0.1620779931545257,269421,0.1686439961194992,0.1712960004806518,0.16109099984169,0.1629068601691875,0.1413938799317323,0.1323520466227121,60.33524481845581,0.0067101864204869,0.0075363428272805,30.851120489221955
CHEX-USD,2024-10-27,0.2489289939403534,0.3381809890270233,0.3585439914968517,4,2024-10-27,0.2489289939403534,0.2641530036926269,0.2489279955625534,0.2564899921417236,565042,0.2489289939403534,0.2641530036926269,0.2489279955625534,0.2478381462080373,0.1711152874372475,0.1414583625010085,69.087494901668,0.0289212246176989,0.0223731963225078,50.89356312911207
CHEX-USD,2024-11-24,0.2710149884223938,0.3630090057849884,0.3394425448500146,9,2024-11-24,0.2710149884223938,0.2824339866638183,0.2650479972362518,0.2753260135650635,1583614,0.2710149884223938,0.2824339866638183,0.2650479972362518,0.2815750023274108,0.2511523933158637,0.1779131634246578,48.43173326255239,0.0076268212379989,0.0129941266116769,21.833503282421336
CHEX-USD,2024-11-30,0.3964189887046814,0.5512599945068359,0.3905993663626083,9,2024-11-30,0.3964189887046814,0.4071809947490692,0.3660889863967895,0.3689540028572082,1598907,0.3964189887046814,0.4071809947490692,0.3660889863967895,0.3630171415403415,0.2723273506263496,0.1878392772062229,68.82795940538432,0.0260243404378017,0.0166871494642354,25.554072675878498
CHEX-USD,2025-01-12,0.3306719958782196,0.454692006111145,0.375054470226743,2,2025-01-12,0.3306719958782196,0.3487429916858673,0.3141689896583557,0.3474690020084381,3106486,0.3306719958782196,0.3487429916858673,0.3141689896583557,0.365118826961931,0.4755343771695063,0.3138609757515824,32.02896838028907,-0.055854123333739,-0.0344841264348217,31.80923237913728
CHEX-USD,2025-01-28,0.4365240037441253,0.5696550011634827,0.3049797863977119,2,2025-01-28,0.4365240037441253,0.4795520007610321,0.4360490143299103,0.4594869911670685,2907169,0.4365240037441253,0.4795520007610321,0.4360490143299103,0.4700014431742519,0.4760701580937982,0.3375416923410089,44.36495248757676,-0.002151498139798,-0.0042402593974955,20.7428299751094
CHEX-USD,2025-02-02,0.4351510107517242,0.6109970211982727,0.4041034172086012,1,2025-02-02,0.4351510107517242,0.5429580211639404,0.408939003944397,0.4994190037250519,8488595,0.4351510107517242,0.5429580211639404,0.408939003944397,0.4826448240737064,0.4789514066654121,0.3450810664161527,45.14043963685375,0.0016515536208013,0.0003488204768786,17.826731784236728
CHEX-USD,2025-05-06,0.1757549941539764,0.2374339997768402,0.3509374280928126,4,2025-05-06,0.1757549941539764,0.1790699958801269,0.1636600047349929,0.1760900020599365,1348111,0.1757549941539764,0.1790699958801269,0.1636600047349929,0.1831949247634919,0.209438031244617,0.2845218672451456,42.97544275140825,-0.0019491358715669,-8.465572493813534e-05,16.933716503237637
CHZ-USD,2020-08-11,0.0141660002991557,0.0196620002388954,0.3879711861976498,7,2020-08-11,0.0141660002991557,0.0145749999210238,0.013574999757111,0.0142769999802112,14185031,0.0141660002991557,0.0145749999210238,0.013574999757111,0.0138586313865347,0.0124950420033983,0.010394973188878,66.04380234885309,0.0004673013829203,0.0003323542215428,27.15630169324289
CHZ-USD,2020-12-25,0.0191140007227659,0.0277459993958473,0.4516060660602664,6,2020-12-25,0.0191140007227659,0.0195630006492137,0.0184889994561672,0.018835000693798,65028891,0.0191140007227659,0.0195630006492137,0.0184889994561672,0.0182173434238892,0.0135925946643294,0.0119827228533943,73.85403177656951,0.0017388674348127,0.0012829862793134,59.486426594860816
CHZ-USD,2021-02-09,0.026562999933958,0.0357050001621246,0.3441629428489179,8,2021-02-09,0.026562999933958,0.0273250006139278,0.0240620002150535,0.0242720004171133,63756786,0.026562999933958,0.0273250006139278,0.0240620002150535,0.0245999907303275,0.0203555418708464,0.0154247984101694,65.58780171437292,0.0013620781753464,0.0009784370227779,19.259639427093152
CHZ-USD,2021-02-16,0.034655001014471,0.0539849996566772,0.5577838140629259,8,2021-02-16,0.034655001014471,0.0374290011823177,0.0329830013215541,0.034510001540184,73693406,0.034655001014471,0.0374290011823177,0.0329830013215541,0.0339982083263173,0.0236550562838395,0.0166649325157233,72.66735679268464,0.003862666212953,0.0028493869385004,32.07246235086233
CHZ-USD,2021-02-28,0.0508899986743927,0.0857359990477562,0.6847317995883074,3,2021-02-28,0.0508899986743927,0.0542099997401237,0.0477339997887611,0.0535340011119842,94563455,0.0508899986743927,0.0542099997401237,0.0477339997887611,0.0508170968478036,0.0333085383919612,0.0202862629362458,63.87808357508512,0.0069501709491622,0.0066007072261138,36.83703329385384
CHZ-USD,2021-03-05,0.1114270016551017,0.2183530032634735,0.9596058407758132,5,2021-03-05,0.1114270016551017,0.1387950032949447,0.1085380017757415,0.118876002728939,967175270,0.1114270016551017,0.1387950032949447,0.1085380017757415,0.0931038778026586,0.0433838856824218,0.0235843656179856,81.45870289937479,0.0168675488802701,0.0105268393939227,44.225778322088495
CHZ-USD,2021-03-09,0.2661899924278259,0.727558970451355,1.7332318687699104,9,2021-03-09,0.2661899924278259,0.3125579953193664,0.2178699970245361,0.2189050018787384,4358632087,0.2661899924278259,0.3125579953193664,0.2178699970245361,0.1859052577823216,0.0642369401200744,0.0298094226181273,93.91961359792968,0.0407135862704381,0.0219613233880808,53.17311583454627
CHZ-USD,2021-04-13,0.5180000066757202,0.7739160060882568,0.4940463245452154,9,2021-04-13,0.5180000066757202,0.5736340284347534,0.5044040083885193,0.5675190091133118,1397895900,0.5180000066757202,0.5736340284347534,0.5044040083885193,0.507741710284956,0.4001433739526356,0.1734647838903109,55.38464034850737,0.0210075004888408,0.026500163898821,34.51806863737422
CHZ-USD,2021-04-24,0.3878700137138366,0.5167779922485352,0.3323484001777061,3,2021-04-24,0.3878700137138366,0.4397720098495483,0.3846119940280914,0.4307140111923218,581240346,0.3878700137138366,0.4397720098495483,0.3846119940280914,0.4533061051504082,0.4430775345430024,0.2102810760130312,41.170064096896425,-0.0027086256163966,0.0187503646651461,28.195916025621152
CHZ-USD,2021-05-23,0.215488001704216,0.3358539938926697,0.5585739866559759,1,2021-05-23,0.215488001704216,0.262048989534378,0.1657419949769973,0.2535299956798553,421005585,0.215488001704216,0.262048989534378,0.1657419949769973,0.2732369534864188,0.4235406560506933,0.2668686752881234,29.627981543943704,-0.0620278740174286,-0.0396405029238438,25.16975742387133
CHZ-USD,2021-10-27,0.3003590106964111,0.51493901014328,0.7144117266511989,4,2021-10-27,0.3003590106964111,0.3608680069446563,0.2817449867725372,0.3404529988765716,506161961,0.3003590106964111,0.3608680069446563,0.2817449867725372,0.3208686929716886,0.3167315244283507,0.2981823090917813,45.03737323393074,0.0036598197008918,0.0042609611696781,13.24118580749498
CHZ-USD,2022-08-13,0.1608790010213852,0.2096990048885345,0.3034579003922319,9,2022-08-13,0.1608790010213852,0.16389000415802,0.1582989990711212,0.16389000415802,120209999,0.1608790010213852,0.16389000415802,0.1582989990711212,0.156178466049176,0.1273024433460693,0.1670782375466095,66.84381924195864,0.012302177854422,0.0107234435766768,43.42235750497685
CHZ-USD,2022-08-20,0.183007001876831,0.2494989931583404,0.363330313045948,2,2022-08-20,0.183007001876831,0.1991389989852905,0.1751250028610229,0.1953489929437637,407822872,0.183007001876831,0.1991389989852905,0.1751250028610229,0.1944005124829032,0.145010941737188,0.1692926015061524,59.10513037903135,0.0209282951346968,0.0186932987703856,51.56060813596087
CHZ-USD,2022-11-09,0.154461994767189,0.2264489978551864,0.4660499380219643,3,2022-11-09,0.154461994767189,0.2143529951572418,0.1471409946680069,0.2120939940214157,972587948,0.154461994767189,0.2143529951572418,0.1471409946680069,0.2153599368575773,0.2120930704630265,0.1943366966138228,33.87754207369504,0.0063877167422942,0.0091536595069422,29.113738882934047
CHZ-USD,2024-11-21,0.0747580006718635,0.0972499996423721,0.3008641050906792,7,2024-11-21,0.0747580006718635,0.0754560008645057,0.0697479993104934,0.0715989992022514,128437605,0.0747580006718635,0.0754560008645057,0.0697479993104934,0.073547054042551,0.0664435311123457,0.0748790822661583,57.22577539849201,0.0026864289613945,0.0014958051410137,32.538420166154125
CKB-USD,2020-08-07,0.0061460002325475,0.0084790000692009,0.379596444578457,8,2020-08-07,0.0061460002325475,0.0064980001188814,0.0058349999599158,0.0062950002029538,8264865,0.0061460002325475,0.0064980001188814,0.0058349999599158,0.0060530380240117,0.005257386717148,0.0052174508193376,59.59236278114916,0.0002611696894366,0.0002198685437541,40.77832539407366
CKB-USD,2021-01-21,0.0044789998792111,0.005824000108987,0.3002903027567841,5,2021-01-21,0.0044789998792111,0.0048699998296797,0.0044789998792111,0.004844999872148,4107202,0.0044789998792111,0.0048699998296797,0.0044789998792111,0.0048470295770951,0.0043650307047478,0.0046053654389076,48.60863683319111,0.0002274969651203,0.0002151853106558,28.05244779921564
CKB-USD,2021-02-22,0.0098949996754527,0.013234999962151,0.3375442542948333,7,2021-02-22,0.0098949996754527,0.0114150000736117,0.009176000021398,0.0106039997190237,25546041,0.0098949996754527,0.0114150000736117,0.009176000021398,0.0101219534314167,0.0072770364066817,0.0055033963774928,62.56703436036488,0.001155024914527,0.001199850324195,61.26484736920002
CKB-USD,2021-03-08,0.010568999685347,0.015701999887824,0.4856656595035628,8,2021-03-08,0.010568999685347,0.0109850000590085,0.0102700004354119,0.0108519997447729,17579920,0.010568999685347,0.0109850000590085,0.0102700004354119,0.0106550796703306,0.0087225921252564,0.0061734562722691,53.92518721599212,0.0006303071239557,0.0007999078017298,42.97655943967589
CKB-USD,2021-03-16,0.0159249994903802,0.0212600007653236,0.3350079400734744,7,2021-03-16,0.0159249994903802,0.0178289990872144,0.0141930002719163,0.0158820003271102,64974996,0.0159249994903802,0.0178289990872144,0.0141930002719163,0.0156188855557356,0.0105265462787937,0.0068704266165978,69.67942563309995,0.0017995335706996,0.0014322109713807,45.69035085721725
CKB-USD,2021-03-24,0.0209420006722211,0.0278009995818138,0.3275235741297125,3,2021-03-24,0.0209420006722211,0.0241359993815422,0.0201030001044273,0.0216370001435279,46886440,0.0209420006722211,0.0241359993815422,0.0201030001044273,0.0210847951752803,0.0132195557943485,0.0078976217924264,68.32187155205862,0.0029406403987799,0.0024598642080786,50.1804005889406
CKB-USD,2021-03-28,0.0271249990910291,0.0417580008506774,0.5394655207375764,7,2021-03-28,0.0271249990910291,0.0297359991818666,0.0257079992443323,0.02781100012362,55924540,0.0271249990910291,0.0297359991818666,0.0257079992443323,0.025307131964331,0.0150409797035461,0.0085861692963109,75.48728569590634,0.0037226963857037,0.0030155984748756,51.17872514047798
CKB-USD,2021-04-24,0.0208219997584819,0.027437999844551,0.317740858842055,3,2021-04-24,0.0208219997584819,0.0242439992725849,0.0199880003929138,0.0241720005869865,42551878,0.0208219997584819,0.0242439992725849,0.0199880003929138,0.022546190441263,0.0239394924547122,0.0135429656895192,41.184490705332976,-0.0012217684937309,0.0001954633281922,24.826197999835333
CKB-USD,2021-05-07,0.0251439996063709,0.0344160012900829,0.3687560383735723,9,2021-05-07,0.0251439996063709,0.0263909995555877,0.024100000038743,0.0247869994491338,44555880,0.0251439996063709,0.0263909995555877,0.024100000038743,0.0252614672093539,0.024480784572769,0.0149650702549507,48.99279403656023,-0.0003124417775268,-0.0003857236082505,22.18852327250438
CKB-USD,2021-05-23,0.011731999926269,0.0171920005232095,0.465393848555613,1,2021-05-23,0.011731999926269,0.0147120002657175,0.0101300003007054,0.0142149999737739,34324856,0.011731999926269,0.0147120002657175,0.0101300003007054,0.0153526054030851,0.0230196122257667,0.0160178385972097,33.37619019417548,-0.0029753737258746,-0.001595835896083,19.84402349693426
CKB-USD,2021-05-31,0.0145779997110366,0.0209500007331371,0.4370970742492492,4,2021-05-31,0.0145779997110366,0.0147609999403357,0.0133800003677606,0.0142750004306435,18025305,0.0145779997110366,0.0147609999403357,0.0133800003677606,0.0146458799086933,0.0208304363625765,0.0159446885217307,41.18971138919892,-0.0028250248206542,-0.0026893597776152,20.18931298084641
CKB-USD,2021-09-07,0.0153519995510578,0.02012600004673,0.3109692962011099,6,2021-09-07,0.0153519995510578,0.0189449992030859,0.0135279996320605,0.0189449992030859,36740766,0.0153519995510578,0.0189449992030859,0.0135279996320605,0.0165128945360182,0.0143195474679522,0.0144485931463675,51.10235582238281,0.0008635036859595,0.0008065749304124,28.68227148795364
CKB-USD,2021-11-03,0.0206259991973638,0.0304070003330707,0.4742073846757932,9,2021-11-03,0.0206259991973638,0.0211980007588863,0.0194010008126497,0.0198270007967948,27854228,0.0206259991973638,0.0211980007588863,0.0194010008126497,0.020016718101859,0.0172233924594832,0.0153806362428657,60.108313743036895,0.0011177611524578,0.0012321207591566,38.56824006697497
CKB-USD,2021-11-24,0.0239589996635913,0.0347790010273456,0.451604888170546,4,2021-11-24,0.0239589996635913,0.0261090006679296,0.0239029992371797,0.0248210001736879,25158728,0.0239589996635913,0.0261090006679296,0.0239029992371797,0.024760984374524,0.0222163564532861,0.0174118920728801,49.07907428598761,0.0008688165731348,0.0014975870939561,38.81326528500963
CKB-USD,2023-02-17,0.004583999980241,0.0062040002085268,0.3534031926851425,6,2023-02-17,0.004583999980241,0.0046190000139176,0.0042039998807013,0.0042119999416172,11203504,0.004583999980241,0.0046190000139176,0.0042039998807013,0.0041628468256176,0.0034765302561147,0.0039779571624525,72.35176587613068,0.000206381488945,0.0001671300404457,45.51824547126942
