symbol,breakout_date,start_price,max_window_price,max_gain,market_level,Date,Close,High,Low,Open,Volume,close,volume,high,low,obv,cmf,rvol
PWR-USD,2021-02-01,0.0001279999996768,0.0003689999866764,1.882812403188476,8,2021-02-01,0.0001279999996768,0.0003459999861661,0.0001270000066142,0.000330999988364,0,0.0001279999996768,0,0.0003459999861661,0.0001270000066142,1967,-0.6745093271768451,0.0
PWR-USD,2021-02-05,2.8000000384054147e-05,0.0001749999937601,5.249999691420061,9,2021-02-05,2.8000000384054147e-05,0.0003819999983534,2.700000004551839e-05,0.0003689999866764,1,2.8000000384054147e-05,1,0.0003819999983534,2.700000004551839e-05,1964,0.49842860133778233,0.7142857142857143
PWR-USD,2021-02-11,3.600000127335079e-05,0.0004820000031031,12.388888501509673,8,2021-02-11,3.600000127335079e-05,0.0001820000034058,3.5000000934815034e-05,0.0001710000069579,4,3.600000127335079e-05,4,0.0001820000034058,3.5000000934815034e-05,1960,0.312825706989822,2.5
PWR-USD,2021-02-15,4.8000001697801054e-05,0.0004920000210404,9.250000075790398,8,2021-02-15,4.8000001697801054e-05,0.0004830000107176,4.8000001697801054e-05,0.0004820000031031,5,4.8000001697801054e-05,5,0.0004830000107176,4.8000001697801054e-05,1994,0.5360455150730856,1.3157894736842106
PWR-USD,2021-02-19,4.8000001697801054e-05,0.0002859999949578,4.958333017536165,8,2021-02-19,4.8000001697801054e-05,0.0005610000225715,4.8000001697801054e-05,9.899999713525176e-05,109,4.8000001697801054e-05,109,0.0005610000225715,4.8000001697801054e-05,-1298,-0.3045479510091799,0.20103282921431204
PWR-USD,2021-02-24,0.000188000005437,0.0004630000039469,1.4627659072172436,3,2021-02-24,0.000188000005437,0.0004630000039469,4.8999998398358e-05,0.0004609999887179,0,0.000188000005437,0,0.0004630000039469,4.8999998398358e-05,-14917,-0.5754152927455739,0.0
PWR-USD,2021-02-28,2.4000000848900527e-05,0.0004870000120718,19.291666451924737,3,2021-02-28,2.4000000848900527e-05,0.0001679999986663,1.2999999853491316e-05,1.4999999621068127e-05,11,2.4000000848900527e-05,11,0.0001679999986663,1.2999999853491316e-05,-14550,-0.554626212925115,0.008725311334972634
PWR-USD,2021-03-05,4.8000001697801054e-05,0.0005220000166445,9.874999962102368,5,2021-03-05,4.8000001697801054e-05,4.8999998398358e-05,3.099999958067201e-05,4.8999998398358e-05,55,4.8000001697801054e-05,55,4.8999998398358e-05,3.099999958067201e-05,-14696,-0.5359254246254493,0.04075583549462764
PWR-USD,2021-03-09,3.700000161188655e-05,0.0002180000010412,4.89189166335511,9,2021-03-09,3.700000161188655e-05,0.0005249999812804,1.8000000636675395e-05,0.0005220000166445,17,3.700000161188655e-05,17,0.0005249999812804,1.8000000636675395e-05,-14643,-0.5714379176534712,0.01929187471629596
PWR-USD,2021-03-13,0.0002370000001974,0.0005590000073425,1.3586498180460025,7,2021-03-13,0.0002370000001974,0.00023799999326,5.600000076810829e-05,5.700000110664405e-05,0,0.0002370000001974,0,0.00023799999326,5.600000076810829e-05,-14678,0.06860666393634446,0.0
PWR-USD,2021-03-20,5.8000001445179805e-05,0.0001800000027287,2.1034482455803323,7,2021-03-20,5.8000001445179805e-05,0.0002289999974891,5.8000001445179805e-05,0.0002260000037495,0,5.8000001445179805e-05,0,0.0002289999974891,5.8000001445179805e-05,-14631,-0.29001725079148283,0.0
PWR-USD,2021-03-24,5.299999975250103e-05,0.0002130000066244,3.0188680682842586,3,2021-03-24,5.299999975250103e-05,5.700000110664405e-05,3.300000025774352e-05,3.400000059627928e-05,0,5.299999975250103e-05,0,5.700000110664405e-05,3.300000025774352e-05,-14470,0.0545024865850306,0.0
PWR-USD,2021-03-28,5.600000076810829e-05,0.000438999995822,6.839285532153211,7,2021-03-28,5.600000076810829e-05,0.0002160000003641,5.500000042957254e-05,5.600000076810829e-05,8,5.600000076810829e-05,8,0.0002160000003641,5.500000042957254e-05,-14491,-0.08188621447522573,0.25848142164781907
PWR-USD,2021-04-04,2.200000017182901e-05,4.600000102072954e-05,1.0909091209750317,9,2021-04-04,2.200000017182901e-05,0.0005820000078529,2.200000017182901e-05,5.8000001445179805e-05,16,2.200000017182901e-05,16,0.0005820000078529,2.200000017182901e-05,-14928,-0.40134547368091744,0.3085824493731919
PWR-USD,2021-04-09,2.300000051036477e-05,4.3000000005122274e-05,0.8695651761287857,8,2021-04-09,2.300000051036477e-05,0.0005709999823011,2.300000051036477e-05,4.199999966658652e-05,422,2.300000051036477e-05,422,0.0005709999823011,2.300000051036477e-05,-15086,-0.31169256976959264,4.192747143566815
PWR-USD,2021-04-13,6.399999983841553e-05,0.000239999993937,2.7499999147334644,9,2021-04-13,6.399999983841553e-05,6.399999983841553e-05,2.099999983329326e-05,2.099999983329326e-05,1,6.399999983841553e-05,1,6.399999983841553e-05,2.099999983329326e-05,-15079,-0.4289901891626878,0.011204481792717087
PWR-USD,2021-04-18,2.200000017182901e-05,6.600000051548705e-05,2.0000000000000004,7,2021-04-18,2.200000017182901e-05,0.0002320000057807,1.9999999494757503e-05,0.0002300000051036,363,2.200000017182901e-05,363,0.0002320000057807,1.9999999494757503e-05,-15443,-0.5594550813383694,3.571077225774717
PWR-USD,2021-04-23,2.4000000848900527e-05,5.400000009103678e-05,1.2499999242087776,3,2021-04-23,2.4000000848900527e-05,2.4000000848900527e-05,2.099999983329326e-05,2.4000000848900527e-05,161,2.4000000848900527e-05,161,2.4000000848900527e-05,2.099999983329326e-05,-14915,-0.407676531549147,1.6797078768909757
PWR-USD,2021-04-30,5.8000001445179805e-05,0.0002849999873433,3.913792762792861,8,2021-04-30,5.8000001445179805e-05,5.8000001445179805e-05,5.299999975250103e-05,5.400000009103678e-05,99,5.8000001445179805e-05,99,5.8000001445179805e-05,5.299999975250103e-05,-14728,-0.3277063948878665,1.7083692838654012
PWR-USD,2021-05-06,3.5000000934815034e-05,7.899999764049426e-05,1.25714272944238,9,2021-05-06,3.5000000934815034e-05,7.200000254670158e-05,3.400000059627928e-05,7.000000186963007e-05,35,3.5000000934815034e-05,35,7.200000254670158e-05,3.400000059627928e-05,-14897,-0.4061067562583014,0.5189028910303929
PWR-USD,2021-05-10,3.9999998989515007e-05,0.0002220000023953,4.550000200087298,7,2021-05-10,3.9999998989515007e-05,8.299999899463728e-05,3.700000161188655e-05,7.899999764049426e-05,739,3.9999998989515007e-05,739,8.299999899463728e-05,3.700000161188655e-05,-15228,-0.13110545371321336,7.23091976516634
PWR-USD,2021-05-14,4.099999932805076e-05,0.0001820000034058,3.4390245460633944,6,2021-05-14,4.099999932805076e-05,0.0005089999758638,3.9999998989515007e-05,7.400000322377309e-05,1,4.099999932805076e-05,1,0.0005089999758638,3.9999998989515007e-05,-15294,-0.2572100908853992,0.011806375442739079
PWR-USD,2021-05-21,3.700000161188655e-05,0.0001510000001871,3.081080908347583,2,2021-05-21,3.700000161188655e-05,4.199999966658652e-05,3.400000059627928e-05,4.099999932805076e-05,12,3.700000161188655e-05,12,4.199999966658652e-05,3.400000059627928e-05,-15282,-0.28999911923110394,0.13753581661891118
PWR-USD,2021-05-25,2.700000004551839e-05,0.0001539999939268,4.703703469154689,3,2021-05-25,2.700000004551839e-05,0.0001550000015413,2.499999936844688e-05,0.0001510000001871,8,2.700000004551839e-05,8,0.0001550000015413,2.499999936844688e-05,-15222,-0.17788158759600325,0.09313154831199068
PWR-USD,2021-05-29,2.300000051036477e-05,0.0001429999974789,5.217391056772289,2,2021-05-29,2.300000051036477e-05,2.5999999706982635e-05,2.200000017182901e-05,2.499999936844688e-05,3,2.300000051036477e-05,3,2.5999999706982635e-05,2.200000017182901e-05,-15257,-0.5501728473310558,0.05181347150259068
PWR-USD,2021-06-05,3.600000127335079e-05,0.0001309999934164,2.6388885773005097,6,2021-06-05,3.600000127335079e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.700000161188655e-05,18,3.600000127335079e-05,18,3.7999998312443495e-05,3.5000000934815034e-05,-14991,-0.23029488630140277,0.5164992826398852
PWR-USD,2021-06-10,3.700000161188655e-05,0.0003910000086762,9.567567341688658,3,2021-06-10,3.700000161188655e-05,0.0001489999995101,3.600000127335079e-05,0.0001460000057704,10,3.700000161188655e-05,10,0.0001489999995101,3.600000127335079e-05,-15013,-0.4059601167491371,0.3350083752093802
PWR-USD,2021-06-15,5.299999975250103e-05,0.0001550000015413,1.924528344624863,4,2021-06-15,5.299999975250103e-05,0.0004090000002179,4.999999873689376e-05,0.0004039999912492,124,5.299999975250103e-05,124,0.0004090000002179,4.999999873689376e-05,-15105,-0.6580394364153979,4.006462035541196
PWR-USD,2021-06-30,3.5000000934815034e-05,0.0001389999961247,2.9714283546328306,6,2021-06-30,3.5000000934815034e-05,0.000146999998833,3.400000059627928e-05,0.0001460000057704,0,3.5000000934815034e-05,0,0.000146999998833,3.400000059627928e-05,-15105,-0.6712953045931211,0.0
PWR-USD,2021-07-05,3.400000059627928e-05,0.0001409999968018,3.147058656735143,8,2021-07-05,3.400000059627928e-05,0.0001449999981559,3.300000025774352e-05,0.0001449999981559,0,3.400000059627928e-05,0,0.0001449999981559,3.300000025774352e-05,-15108,-0.9816513694110006,0.0
PWR-USD,2021-07-12,1.9999999494757503e-05,0.0001270000066142,5.350000491124504,3,2021-07-12,1.9999999494757503e-05,0.0001400000037392,1.9999999494757503e-05,0.0001400000037392,13,1.9999999494757503e-05,13,0.0001400000037392,1.9999999494757503e-05,-15121,-0.9965596317645626,16.25
PWR-USD,2021-07-17,3.199999991920777e-05,0.00011899999663,2.7187499040764407,1,2021-07-17,3.199999991920777e-05,0.0003159999905619,3.099999958067201e-05,0.0003140000044368,3,3.199999991920777e-05,3,0.0003159999905619,3.099999958067201e-05,-15121,-0.734722797214108,2.727272727272727
PWR-USD,2021-07-23,3.400000059627928e-05,0.0001449999981559,3.264705753321892,8,2021-07-23,3.400000059627928e-05,0.0001270000066142,3.199999991920777e-05,0.0001250000059371,0,3.400000059627928e-05,0,0.0001270000066142,3.199999991920777e-05,-15121,-0.6957340752883846,0.0
PWR-USD,2021-07-29,3.9999998989515007e-05,0.0001630000042496,3.075000209183164,7,2021-07-29,3.9999998989515007e-05,0.0001550000015413,3.899999865097925e-05,0.0001539999939268,0,3.9999998989515007e-05,0,0.0001550000015413,3.899999865097925e-05,-15121,-0.6957340752883846,0.0
PWR-USD,2021-08-16,4.600000102072954e-05,0.0001820000034058,2.956521725375248,9,2021-08-16,4.600000102072954e-05,0.0001860000047599,4.600000102072954e-05,0.0001840000040829,0,4.600000102072954e-05,0,0.0001860000047599,4.600000102072954e-05,-15117,-0.0,0.0
PWR-USD,2021-08-27,4.8999998398358e-05,0.0001900000061141,2.8775512719295704,8,2021-08-27,4.8999998398358e-05,0.000188000005437,4.8000001697801054e-05,0.0001820000034058,123,4.8999998398358e-05,123,0.000188000005437,4.8000001697801054e-05,-15265,-0.9621240986012004,16.18421052631579
PWR-USD,2021-09-08,4.600000102072954e-05,0.0001769999944372,2.8478258806437053,5,2021-09-08,4.600000102072954e-05,0.0001849999971454,4.5000000682193786e-05,0.0001829999964684,0,4.600000102072954e-05,0,0.0001849999971454,4.5000000682193786e-05,-15265,-0.9857143332307517,0.0
PWR-USD,2021-11-06,0.0003300000098533,0.0006699999794363,1.0303029073670191,9,2021-11-06,0.0003300000098533,0.000330999988364,0.0003220000071451,0.0003279999946244,0,0.0003300000098533,0,0.000330999988364,0.0003220000071451,-15887,-0.5000000000000031,0.0
PWR-USD,2022-02-05,2.999999924213625e-05,0.0002360000071348,6.866667103222061,8,2022-02-05,2.999999924213625e-05,0.0002240000030724,2.999999924213625e-05,0.0002220000023953,1,2.999999924213625e-05,1,0.0002240000030724,2.999999924213625e-05,-15880,-1.0000000000019327,20.0
PYTH-USD,2024-02-25,0.5587599873542786,0.7332109808921814,0.3122109626423432,9,2024-02-25,0.5587599873542786,0.5763909816741943,0.5549790263175964,0.5673840045928955,54658594,0.5587599873542786,54658594,0.5763909816741943,0.5549790263175964,1153009862,0.19203261549923514,0.5051971679341635
PYTH-USD,2025-05-06,0.1344150006771087,0.1935410052537918,0.4398765337115565,4,2025-05-06,0.1344150006771087,0.1401759982109069,0.129269003868103,0.1379500031471252,31617548,0.1344150006771087,31617548,0.1401759982109069,0.129269003868103,2976021480,0.09506799412281713,1.0192340906898691
QNT-USD,2020-01-25,3.185065984725952,4.367135047912598,0.3711285947780302,6,2020-01-25,3.185065984725952,3.247199058532715,3.168107032775879,3.2258639335632324,1433448,3.185065984725952,1433448,3.247199058532715,3.168107032775879,-521430,-0.015341647794291395,0.9508576171234078
QNT-USD,2020-03-12,1.5520960092544556,2.110898971557617,0.3600311829753244,2,2020-03-12,1.5520960092544556,2.946568012237549,1.5089119672775269,2.9284839630126958,1867502,1.5520960092544556,1867502,2.946568012237549,1.5089119672775269,-17462243,-0.21481272180649258,0.7175502281259755
QNT-USD,2020-03-16,1.7732139825820925,2.3731369972229004,0.3383252221862253,1,2020-03-16,1.7732139825820925,1.9314069747924805,1.4582090377807615,1.894042015075684,1545515,1.7732139825820925,1545515,1.9314069747924805,1.4582090377807615,-20297047,-0.17227333657253904,0.6415267016761264
QNT-USD,2020-03-24,2.5314180850982666,3.588809967041016,0.4177073270382765,4,2020-03-24,2.5314180850982666,2.630177974700928,2.432400941848755,2.463710069656372,2258701,2.5314180850982666,2258701,2.630177974700928,2.432400941848755,-16367916,-0.09911596326992685,1.0655492219293394
QNT-USD,2020-03-29,3.3642020225524902,4.776484966278076,0.4197973053514953,7,2020-03-29,3.3642020225524902,3.489574909210205,3.1740260124206543,3.4017739295959477,2864189,3.3642020225524902,2864189,3.489574909210205,3.1740260124206543,-14574597,0.1344038774105527,1.3338938671034324
QNT-USD,2020-05-27,5.409207820892334,7.045772075653076,0.302551558185606,5,2020-05-27,5.409207820892334,5.806275844573975,5.170913219451904,5.204761981964111,20319031,5.409207820892334,20319031,5.806275844573975,5.170913219451904,-25212239,0.023112838846048936,2.4400169274640175
QNT-USD,2020-06-21,6.428576946258545,8.486026763916016,0.3200474747144333,2,2020-06-21,6.428576946258545,6.548723220825195,6.174120903015137,6.385849952697754,1374606,6.428576946258545,1374606,6.548723220825195,6.174120903015137,13027181,0.09311728494402476,0.4810251522985963
QNT-USD,2020-08-11,7.3282470703125,10.486568450927734,0.4309791073243049,7,2020-08-11,7.3282470703125,7.851082801818848,7.043700218200684,7.322505950927734,2484246,7.3282470703125,2484246,7.851082801818848,7.043700218200684,48795908,0.09895106153314139,1.0523580812303137
QNT-USD,2021-01-06,11.661820411682127,17.486692428588867,0.4994822258685895,9,2021-01-06,11.661820411682127,12.843856811523438,11.349143028259276,12.6753568649292,3300431,11.661820411682127,3300431,12.843856811523438,11.349143028259276,78048285,0.007188916999912729,1.043287307875084
QNT-USD,2021-01-21,16.13507652282715,21.061504364013672,0.3053241076493715,5,2021-01-21,16.13507652282715,19.024843215942383,16.13507652282715,19.01869773864746,4211470,16.13507652282715,4211470,19.024843215942383,16.13507652282715,81471439,0.14202775712754281,0.9633253932095128
QNT-USD,2021-01-25,20.812185287475582,28.18788719177246,0.3543934383832076,7,2021-01-25,20.812185287475582,23.094104766845703,20.51653861999512,21.05516815185547,5832335,20.812185287475582,5832335,23.094104766845703,20.51653861999512,82871796,0.11771524801143154,1.2163034020525443
QNT-USD,2021-03-05,32.43625259399414,43.2890625,0.3345888947731081,5,2021-03-05,32.43625259399414,33.110130310058594,29.048057556152344,31.22256851196289,7398204,32.43625259399414,7398204,33.110130310058594,29.048057556152344,92843762,-0.026104863904918608,0.7437477862162876
QNT-USD,2021-05-10,41.30695343017578,57.17051315307617,0.3840409036632475,7,2021-05-10,41.30695343017578,42.44158172607422,37.54177474975586,38.515995025634766,6991353,41.30695343017578,6991353,42.44158172607422,37.54177474975586,25434356,-0.13749208031558582,1.063941326788677
QNT-USD,2021-05-23,31.44256019592285,46.19789505004883,0.4692790524112377,1,2021-05-23,31.44256019592285,40.74932098388672,26.09026527404785,39.64461135864258,10054717,31.44256019592285,10054717,40.74932098388672,26.09026527404785,11482143,-0.03371901759298119,1.123204602419901
QNT-USD,2021-06-21,57.60766220092773,79.20730590820312,0.3749439376994464,1,2021-06-21,57.60766220092773,74.69990539550781,56.72630310058594,73.78683471679688,12574770,57.60766220092773,12574770,74.69990539550781,56.72630310058594,106223076,0.12211061329872858,1.3928554380516047
QNT-USD,2021-07-22,73.27774047851562,96.00447082519533,0.310145075411311,5,2021-07-22,73.27774047851562,74.302734375,71.9592056274414,73.43252563476562,9906802,73.27774047851562,9906802,74.302734375,71.9592056274414,184818665,-0.05499078224952918,0.9282538086093444
QNT-USD,2021-07-26,89.38346862792969,134.3613739013672,0.5032016094683446,7,2021-07-26,89.38346862792969,99.72135162353516,87.49042510986328,95.69344329833984,26505330,89.38346862792969,26505330,99.72135162353516,87.49042510986328,215375338,0.08209656278195442,2.162197689594294
QNT-USD,2021-07-30,129.7205810546875,176.41822814941406,0.3599864163038231,7,2021-07-30,129.7205810546875,137.43597412109375,121.1351547241211,134.16685485839844,67350881,129.7205810546875,67350881,137.43597412109375,121.1351547241211,407926965,0.28975869875487814,2.507032940368288
QNT-USD,2021-09-02,186.16702270507807,317.7765808105469,0.7069434542870782,9,2021-09-02,186.16702270507807,194.8530731201172,183.0904541015625,187.52093505859372,40001147,186.16702270507807,40001147,194.8530731201172,183.0904541015625,410244119,-0.02021277954131413,0.7298002346455761
QNT-USD,2022-01-31,96.8856201171875,134.83119201660156,0.3916532902768975,2,2022-01-31,96.8856201171875,97.0664520263672,88.45967864990234,94.63034057617188,39890467,96.8856201171875,39890467,97.0664520263672,88.45967864990234,-333011495,-0.1423029748378922,0.8386280005968548
QNT-USD,2022-07-06,61.818172454833984,85.28627014160156,0.379631049492995,5,2022-07-06,61.818172454833984,62.28544616699219,58.25443649291992,59.739871978759766,30191157,61.818172454833984,30191157,62.28544616699219,58.25443649291992,-870762686,0.09784584437818691,0.8348713003056756
QNT-USD,2024-11-13,61.911415100097656,87.84927368164062,0.4189511504398169,7,2024-11-13,61.911415100097656,64.01514434814453,59.11126327514648,62.944313049316406,39996744,61.911415100097656,39996744,64.01514434814453,59.11126327514648,-143508168,0.03452740701622416,2.17421724477771
QNT-USD,2024-11-29,97.91354370117188,129.09812927246094,0.3184910319093663,9,2024-11-29,97.91354370117188,98.57129669189452,92.1477508544922,94.40160369873048,40728075,97.91354370117188,40728075,98.57129669189452,92.1477508544922,67255822,0.13860250997974466,0.7451377695781063
QTUM-USD,2021-01-21,2.7275919914245605,3.910778999328613,0.4337844558951429,5,2021-01-21,2.7275919914245605,3.249099016189575,2.702064037322998,3.238693952560425,500589845,2.7275919914245605,500589845,3.249099016189575,2.702064037322998,11851014906,0.16299761508588329,0.834403716513879
QTUM-USD,2021-02-07,4.233242988586426,7.451783180236816,0.7603013104440605,9,2021-02-07,4.233242988586426,4.429055213928223,3.961375951766968,4.4140400886535645,865131978,4.233242988586426,865131978,4.429055213928223,3.961375951766968,13965339496,0.09914777915264392,1.3383379161192674
QTUM-USD,2021-04-03,9.931642532348633,15.354145050048828,0.5459824495332378,8,2021-04-03,9.931642532348633,11.54271125793457,9.930424690246582,10.320073127746582,914904931,9.931642532348633,914904931,11.54271125793457,9.930424690246582,130658817276,-0.010081306751602919,1.161239422720781
QTUM-USD,2021-05-03,15.776917457580566,24.464054107666016,0.5506231919792046,9,2021-05-03,15.776917457580566,16.218353271484375,15.220104217529297,15.247678756713867,544430895,15.776917457580566,544430895,16.218353271484375,15.220104217529297,144409442091,0.08292546524595987,0.5118518715141732
QTUM-USD,2021-05-23,8.221524238586426,12.633498191833496,0.5366369818068731,1,2021-05-23,8.221524238586426,10.728399276733398,6.437014102935791,9.714409828186035,978744052,8.221524238586426,978744052,10.728399276733398,6.437014102935791,152959274306,-0.021783912807328634,0.6053290163382531
QTUM-USD,2021-08-04,7.998709201812744,10.893157958984377,0.3618644813985318,9,2021-08-04,7.998709201812744,8.047982215881348,7.455877780914307,7.772816181182861,186964928,7.998709201812744,186964928,8.047982215881348,7.455877780914307,157074144082,0.19600737223953882,1.004986696023567
QTUM-USD,2021-08-10,10.6383638381958,13.990939140319824,0.3151401242817992,9,2021-08-10,10.6383638381958,10.814495086669922,10.27553653717041,10.814495086669922,285234943,10.6383638381958,285234943,10.814495086669922,10.27553653717041,158568028666,0.3110982801406249,0.9379529564392761
QTUM-USD,2021-09-28,8.663788795471191,11.647844314575195,0.3444284699857705,1,2021-09-28,8.663788795471191,9.40661334991455,8.653862953186035,9.265247344970703,206459655,8.663788795471191,206459655,9.40661334991455,8.653862953186035,159695791960,-0.08859041693300311,0.6541266238145327
QTUM-USD,2021-10-30,13.07010269165039,17.00251007080078,0.3008704271055606,8,2021-10-30,13.07010269165039,13.39931297302246,12.712884902954102,13.3018159866333,242480119,13.07010269165039,242480119,13.39931297302246,12.712884902954102,161636008428,0.03621292658985817,0.9218559248836515
QTUM-USD,2022-07-25,3.315363883972168,4.4731268882751465,0.3492114424905456,7,2022-07-25,3.315363883972168,3.5728681087493896,3.2387619018554688,3.413115978240967,125591126,3.315363883972168,125591126,3.5728681087493896,3.2387619018554688,166725865025,0.10937545330158059,1.772098520014056
QTUM-USD,2023-06-28,2.2752630710601807,3.0028889179229736,0.3197985569746661,6,2023-06-28,2.2752630710601807,2.4842960834503174,2.2382540702819824,2.481981039047241,26184793,2.2752630710601807,26184793,2.4842960834503174,2.2382540702819824,168759663672,0.0044878761178917944,1.0593426024662593
QTUM-USD,2024-03-01,3.925808906555176,5.28220796585083,0.3455081720943644,8,2024-03-01,3.925808906555176,3.927917003631592,3.648315906524658,3.648315906524658,69656291,3.925808906555176,69656291,3.927917003631592,3.648315906524658,170498126381,0.2095918547867711,1.1467675329690132
QTUM-USD,2024-11-30,3.923219919204712,5.657368183135986,0.442021681079456,9,2024-11-30,3.923219919204712,3.976254940032959,3.8277759552001953,3.925575017929077,56349403,3.923219919204712,56349403,3.976254940032959,3.8277759552001953,171307069252,0.23464589256311127,0.8156026063985661
QTUM-USD,2025-01-29,2.7614519596099854,3.7916109561920166,0.3730497620996188,2,2025-01-29,2.7614519596099854,2.831476926803589,2.6937971115112305,2.705528974533081,44390086,2.7614519596099854,44390086,2.831476926803589,2.6937971115112305,171211148459,-0.023045873638655043,0.8900123843810439
QUBIC-USD,2024-02-16,4.999999873689376e-06,7.000000096013537e-06,0.4000000545696834,7,2024-02-16,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,3307028,4.999999873689376e-06,3307028,4.999999873689376e-06,3.999999989900971e-06,22492652,0.29016930878116903,2.618305306540229
QUBIC-USD,2024-05-03,6.000000212225132e-06,7.999999979801942e-06,0.3333332828058516,4,2024-05-03,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,2132200,6.000000212225132e-06,2132200,6.000000212225132e-06,4.999999873689376e-06,155597566,0.2952624241631854,1.5262656087984825
QUBIC-USD,2024-07-13,1.999999994950485e-06,3.000000106112566e-06,0.5000000568434193,6,2024-07-13,1.999999994950485e-06,1.999999994950485e-06,1.999999994950485e-06,1.999999994950485e-06,6240561,1.999999994950485e-06,6240561,1.999999994950485e-06,1.999999994950485e-06,382745395,-0.053144053979846916,1.3911812676536932
QUBIC-USD,2024-07-17,1.999999994950485e-06,3.000000106112566e-06,0.5000000568434193,7,2024-07-17,1.999999994950485e-06,3.000000106112566e-06,1.999999994950485e-06,3.000000106112566e-06,11677730,1.999999994950485e-06,11677730,3.000000106112566e-06,1.999999994950485e-06,406493886,-0.019955017743510713,1.9333052861278512
QUBIC-USD,2024-09-06,9.999999974752427e-07,1.999999994950485e-06,0.9999999999999996,3,2024-09-06,9.999999974752427e-07,1.999999994950485e-06,9.999999974752427e-07,1.999999994950485e-06,1172289,9.999999974752427e-07,1172289,1.999999994950485e-06,9.999999974752427e-07,513524654,0.08863500018649614,0.8842361274303098
QUBIC-USD,2024-10-25,9.999999974752427e-07,1.999999994950485e-06,0.9999999999999996,4,2024-10-25,9.999999974752427e-07,1.999999994950485e-06,9.999999974752427e-07,1.999999994950485e-06,2081909,9.999999974752427e-07,2081909,1.999999994950485e-06,9.999999974752427e-07,598936767,-0.005888645451604827,1.204279346712949
QUBIC-USD,2024-11-08,9.999999974752427e-07,1.999999994950485e-06,0.9999999999999996,8,2024-11-08,9.999999974752427e-07,1.999999994950485e-06,9.999999974752427e-07,9.999999974752427e-07,2498119,9.999999974752427e-07,2498119,1.999999994950485e-06,9.999999974752427e-07,617923484,0.15907539437249787,1.4813542087193883
QUBIC-USD,2024-11-20,9.999999974752427e-07,1.999999994950485e-06,0.9999999999999996,7,2024-11-20,9.999999974752427e-07,1.999999994950485e-06,9.999999974752427e-07,1.999999994950485e-06,1940101,9.999999974752427e-07,1940101,1.999999994950485e-06,9.999999974752427e-07,658953724,0.09425756136414397,0.661960689634324
QUBIC-USD,2024-11-24,1.999999994950485e-06,3.000000106112566e-06,0.5000000568434193,9,2024-11-24,1.999999994950485e-06,1.999999994950485e-06,1.999999994950485e-06,1.999999994950485e-06,3246673,1.999999994950485e-06,3246673,1.999999994950485e-06,1.999999994950485e-06,671770325,0.07940219728403336,0.9803423079923443
QUBIC-USD,2024-11-28,3.000000106112566e-06,3.999999989900971e-06,0.3333332828058516,9,2024-11-28,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,13468777,3.000000106112566e-06,13468777,3.000000106112566e-06,3.000000106112566e-06,722189449,0.25417706204973495,2.490846855441488
QUBIC-USD,2025-02-21,9.999999974752427e-07,1.999999994950485e-06,0.9999999999999996,3,2025-02-21,9.999999974752427e-07,1.999999994950485e-06,9.999999974752427e-07,1.999999994950485e-06,4944083,9.999999974752427e-07,4944083,1.999999994950485e-06,9.999999974752427e-07,1259488856,-0.022946239815079466,1.1306397931393843
QUBIC-USD,2025-04-19,9.999999974752427e-07,1.999999994950485e-06,0.9999999999999996,8,2025-04-19,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3101523,9.999999974752427e-07,3101523,9.999999974752427e-07,9.999999974752427e-07,1441672634,0.0,0.9914347576835065
QUBIC-USD,2025-04-27,9.999999974752427e-07,1.999999994950485e-06,0.9999999999999996,8,2025-04-27,9.999999974752427e-07,1.999999994950485e-06,9.999999974752427e-07,1.999999994950485e-06,2688261,9.999999974752427e-07,2688261,1.999999994950485e-06,9.999999974752427e-07,1479756195,0.28104950113777016,0.6215608297933182
QUBIC-USD,2025-05-05,9.999999974752427e-07,1.999999994950485e-06,0.9999999999999996,3,2025-05-05,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2518967,9.999999974752427e-07,2518967,9.999999974752427e-07,9.999999974752427e-07,1496747912,0.33385371474634606,0.6483662237646168
QUBIC-USD,2025-05-10,9.999999974752427e-07,1.999999994950485e-06,0.9999999999999996,9,2025-05-10,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3310675,9.999999974752427e-07,3310675,9.999999974752427e-07,9.999999974752427e-07,1505794474,0.2894184069899061,0.7634915759425024
QUBIC-USD,2025-05-24,9.999999974752427e-07,1.999999994950485e-06,0.9999999999999996,4,2025-05-24,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2140478,9.999999974752427e-07,2140478,9.999999974752427e-07,9.999999974752427e-07,1547577294,-0.06655187034868276,0.5552176934199049
RAY-USD,2021-04-07,8.976495742797852,11.92839527130127,0.3288476498049729,8,2021-04-07,8.976495742797852,9.56689167022705,8.577478408813477,9.448801040649414,13633130,8.976495742797852,13633130,9.56689167022705,8.577478408813477,-135887984,-0.14506433170219668,1.9718049763613457
