symbol,breakout_date,start_price,max_window_price,max_gain,market_level,Date,Close,High,Low,Open,Volume,close,high,low,atr,std,bbw,rng
KAVA-USD,2020-08-07,3.541863918304444,4.665277004241943,0.3171813236899565,8,2020-08-07,3.541863918304444,3.699863910675049,3.233874082565308,3.3768019676208496,43564467,3.541863918304444,3.699863910675049,3.233874082565308,0.3555941351687064,0.4175653846026237,1.4039748377924977,0.13156627099688764
KAVA-USD,2021-01-03,1.3690149784088137,1.816195011138916,0.326643637785361,8,2021-01-03,1.3690149784088137,1.410351037979126,1.242709040641785,1.2943350076675415,19921664,1.3690149784088137,1.410351037979126,1.242709040641785,0.12445828396774947,0.07529489546682694,0.5397057602473612,0.12245446542315333
KAVA-USD,2021-01-12,1.475553035736084,2.0083229541778564,0.3610645673444049,6,2021-01-12,1.475553035736084,1.6266039609909058,1.4415980577468872,1.5353740453720093,33990073,1.475553035736084,1.6266039609909058,1.4415980577468872,0.225941980493922,0.21004648171688078,0.781779389614528,0.1253807208303616
KAVA-USD,2021-01-21,1.8777559995651243,2.561706066131592,0.3642379876431579,5,2021-01-21,1.8777559995651243,2.2772200107574463,1.8584710359573364,2.2574429512023926,37626296,1.8777559995651243,2.2772200107574463,1.8584710359573364,0.27520022503950237,0.27364198480239255,1.1627410501198425,0.22300499899725487
KAVA-USD,2021-02-02,2.403681993484497,3.323146104812622,0.3825231930931196,9,2021-02-02,2.403681993484497,2.5194430351257324,2.3168249130249023,2.4211010932922363,62312754,2.403681993484497,2.5194430351257324,2.3168249130249023,0.27866150321737665,0.16167074535272405,0.7629785474296877,0.08429489535223617
KAVA-USD,2021-02-06,3.032480001449585,4.099667072296143,0.3519189146627253,9,2021-02-06,3.032480001449585,3.4363739490509038,2.9341158866882324,3.320236921310425,92661378,3.032480001449585,3.4363739490509038,2.9341158866882324,0.322975273511939,0.34301308909373746,1.3157263643591195,0.1656261746565788
KAVA-USD,2021-02-10,3.996273040771485,5.271176815032959,0.3190231901710481,9,2021-02-10,3.996273040771485,4.262509822845459,3.652247905731201,4.094951152801514,111909784,3.996273040771485,4.262509822845459,3.652247905731201,0.3916108678733456,0.642432544869903,2.3718831041175443,0.1527077631803772
KAVA-USD,2021-02-28,3.366163969039917,4.686698913574219,0.3922966785575033,3,2021-02-28,3.366163969039917,3.699016094207764,3.0650949478149414,3.699016094207764,52058185,3.366163969039917,3.699016094207764,3.0650949478149414,0.6432943477674734,0.6611988915295908,2.567155660052737,0.18832152926098458
KAVA-USD,2021-03-09,4.35506010055542,5.853540897369385,0.344078098169726,9,2021-03-09,4.35506010055542,4.437331199645996,4.177917957305908,4.3001389503479,54559548,4.35506010055542,4.437331199645996,4.177917957305908,0.5659517227304118,0.39062667004925494,2.1231760653880314,0.05956593855203141
KAVA-USD,2021-05-23,2.76868200302124,3.781388998031616,0.3657722316630407,1,2021-05-23,2.76868200302124,3.503833055496216,2.318687915802002,3.1721320152282715,129059266,2.76868200302124,3.503833055496216,2.318687915802002,0.9590683508405912,1.0692333095809585,4.543624171113066,0.42805390377116637
KAVA-USD,2021-05-30,3.2701659202575684,4.763811111450195,0.4567490542115927,2,2021-05-30,3.2701659202575684,3.465343952178955,2.964277982711792,3.141468048095703,62837250,3.2701659202575684,3.465343952178955,2.964277982711792,0.8191249244546149,0.6305229887723158,3.918399743147422,0.15322340874609128
KAVA-USD,2021-07-20,3.3381409645080566,4.423769950866699,0.3252196350907045,1,2021-07-20,3.3381409645080566,3.656054973602295,3.316858053207397,3.600780963897705,31808376,3.3381409645080566,3.656054973602295,3.316858053207397,0.41665143326935794,0.38629567213260263,1.4045862106745055,0.10161252146069437
KAVA-USD,2021-09-21,4.663991928100586,6.35655403137207,0.3628998783367924,1,2021-09-21,4.663991928100586,5.318680763244629,4.599847793579102,5.115386962890625,119960035,4.663991928100586,5.318680763244629,4.599847793579102,0.7426346915313424,0.5856936604745733,3.7550363545197003,0.15412397378617948
KAVA-USD,2022-05-12,1.656635046005249,2.6627180576324463,0.6073051599706466,1,2022-05-12,1.656635046005249,2.024686098098755,1.4100719690322876,1.898681044578552,58035766,1.656635046005249,2.024686098098755,1.4100719690322876,0.518358960686928,1.0300706126135664,4.423365358551566,0.37100152538033404
KAVA-USD,2024-09-16,0.2954860031604767,0.3893370032310486,0.3176157214445179,5,2024-09-16,0.2954860031604767,0.3045719861984253,0.2909390032291412,0.3031359910964966,9896922,0.2954860031604767,0.3045719861984253,0.2909390032291412,0.016327446959702518,0.013112610712767267,0.04971342983637439,0.0461374915341764
KCS-USD,2020-03-16,0.858443021774292,1.2096730470657349,0.409147743510682,1,2020-03-16,0.858443021774292,0.9379079937934875,0.7739999890327454,0.9368780255317688,6942113,0.858443021774292,0.9379079937934875,0.7739999890327454,0.10671982771881275,0.1918088971762435,0.6205862050608348,0.19093638203496058
KCS-USD,2021-01-06,0.8985379934310913,1.2336159944534302,0.3729146719136879,9,2021-01-06,0.8985379934310913,0.8986369967460632,0.8225119709968567,0.8368319869041443,10073815,0.8985379934310913,0.8986369967460632,0.8225119709968567,0.04397187768782625,0.06865484831952275,0.2386243492823361,0.0847209870987437
KCS-USD,2021-02-07,1.70039701461792,2.7493350505828857,0.6168783095638772,9,2021-02-07,1.70039701461792,1.784656047821045,1.6204789876937866,1.6509599685668943,13277953,1.70039701461792,1.784656047821045,1.6204789876937866,0.10636313171535429,0.1821676704157788,0.6550895166540277,0.09655219264434486
KCS-USD,2021-02-16,2.217367887496948,3.8022539615631104,0.7147600914592681,8,2021-02-16,2.217367887496948,2.348923921585083,2.1709320545196533,2.31627893447876,12946714,2.217367887496948,2.348923921585083,2.1709320545196533,0.25068806973844865,0.524123621191215,2.323591622440808,0.08027168972233738
KCS-USD,2021-02-20,4.373746871948242,6.52842378616333,0.492638686530871,8,2021-02-20,4.373746871948242,4.904224872589111,3.5950798988342285,3.792375087738037,62643031,4.373746871948242,4.904224872589111,3.5950798988342285,0.4155575413447495,0.7134525606042562,3.2798423558363092,0.2993188705435386
KCS-USD,2021-03-30,5.200427055358887,7.2368621826171875,0.3915899801266925,9,2021-03-30,5.200427055358887,5.267026901245117,5.052380084991455,5.117345809936523,11056498,5.200427055358887,5.267026901245117,5.052380084991455,0.4604738228626771,0.20656882152353453,0.8321700714405669,0.04127484415582272
KCS-USD,2021-04-03,6.505608081817627,11.145501136779783,0.7132143523877631,8,2021-04-03,6.505608081817627,7.517538070678711,6.286758899688721,7.234140872955322,36675476,6.505608081817627,7.517538070678711,6.286758899688721,0.6118767131619818,0.829626489590633,2.8700214644418947,0.1891874142295578
KCS-USD,2021-04-07,10.630724906921388,17.769723892211914,0.6715439490530424,8,2021-04-07,10.630724906921388,12.74858856201172,8.579462051391602,11.171674728393556,177319434,10.630724906921388,12.74858856201172,8.579462051391602,1.169343207024092,2.2335529546582356,7.934698966820783,0.39217706667451335
KCS-USD,2021-07-03,7.355641841888428,14.121496200561523,0.919818352239957,7,2021-07-03,7.355641841888428,7.445520877838135,7.122238159179688,7.189650058746338,6882117,7.355641841888428,7.445520877838135,7.122238159179688,0.7926197363843956,0.4829333238533011,3.341282716682784,0.043950307207378844
KCS-USD,2022-05-12,10.914389610290527,14.498533248901367,0.3283869979528278,1,2022-05-12,10.914389610290527,11.584794044494627,9.344992637634276,11.304631233215332,19548211,10.914389610290527,11.584794044494627,9.344992637634276,1.1979948005790662,2.588131876461116,10.444626307082828,0.20521545288694626
KCS-USD,2023-12-09,9.596637725830078,13.404226303100586,0.3967627710924311,8,2023-12-09,9.596637725830078,9.713663101196287,9.435336112976074,9.489494323730469,3162729,9.596637725830078,9.713663101196287,9.435336112976074,0.3730737418205717,0.7863567313591422,3.1471605154701123,0.02900255237009467
KDA-USD,2020-08-02,0.2839840054512024,0.6653010249137878,1.3427411831054972,9,2020-08-02,0.2839840054512024,0.3070090115070343,0.2674170136451721,0.3049899935722351,686727,0.2839840054512024,0.3070090115070343,0.2674170136451721,0.03916890733569838,0.02629267205398288,0.12133606853199452,0.13941629493871394
KDA-USD,2021-01-30,0.1807850003242492,0.2960619926452636,0.6376468850527306,8,2021-01-30,0.1807850003242492,0.188959002494812,0.1692550033330917,0.1794500052928924,302140,0.1807850003242492,0.188959002494812,0.1692550033330917,0.021093768449268333,0.014454546874846787,0.05634300264523501,0.10899133847597947
KDA-USD,2021-02-11,0.3062010109424591,0.4012120068073272,0.3102896217502118,8,2021-02-11,0.3062010109424591,0.3263579905033111,0.2621110081672668,0.3225150108337402,570640,0.3062010109424591,0.3263579905033111,0.2621110081672668,0.03600071428739121,0.05241002205344144,0.2474652723125945,0.20981962841434745
KDA-USD,2021-03-16,0.350627988576889,0.4787899851799011,0.3655212954424703,7,2021-03-16,0.350627988576889,0.365106999874115,0.3326680064201355,0.3569819927215576,793325,0.350627988576889,0.365106999874115,0.3326680064201355,0.038708347054622415,0.016527910740110077,0.08894692941386795,0.09251683981544435
KDA-USD,2021-03-23,0.510109007358551,0.6739619970321655,0.3212117161429453,4,2021-03-23,0.510109007358551,0.5630279779434204,0.4937280118465423,0.5559719800949097,1094037,0.510109007358551,0.5630279779434204,0.4937280118465423,0.05419787205517611,0.09559200771335634,0.3368159284243011,0.13585324920202357
KDA-USD,2021-04-03,0.611100971698761,0.8212130069732666,0.3438253987560001,8,2021-04-03,0.611100971698761,0.6707280278205872,0.5946239829063416,0.6289370059967041,971559,0.611100971698761,0.6707280278205872,0.5946239829063416,0.07336575041058786,0.061162379839127416,0.4455647331430841,0.12453595794928746
KDA-USD,2021-04-07,0.9256219863891602,1.7631289958953855,0.9048045766213156,8,2021-04-07,0.9256219863891602,0.9352999925613404,0.7986029982566833,0.821075975894928,1885479,0.9256219863891602,0.9352999925613404,0.7986029982566833,0.08666115237762992,0.08676498079405354,0.3925377183489868,0.14768123090713345
KDA-USD,2021-06-07,0.4784489870071411,0.6365090012550354,0.3303591783872565,4,2021-06-07,0.4784489870071411,0.5290250182151794,0.4777629971504211,0.4942750036716461,970139,0.4784489870071411,0.5290250182151794,0.4777629971504211,0.08294981290521485,0.04935185507227666,0.30154120678198376,0.10714208297402716
KDA-USD,2021-08-17,0.628305971622467,0.8508750200271606,0.3542367229615153,8,2021-08-17,0.628305971622467,0.6648330092430115,0.6244789958000183,0.6525260210037231,1549221,0.628305971622467,0.6648330092430115,0.6244789958000183,0.044036500866181306,0.10986196592414063,0.4321556551305391,0.06422669092064727
KDA-USD,2021-09-04,0.768215000629425,1.00375497341156,0.3066068386963922,9,2021-09-04,0.768215000629425,0.7991840243339539,0.7648040056228638,0.7914400100708008,1133952,0.768215000629425,0.7991840243339539,0.7648040056228638,0.0657324923900929,0.030660016875775426,0.25884109126378574,0.04475312078379275
KDA-USD,2021-09-08,0.9978410005569458,1.5959709882736206,0.5994241441099615,5,2021-09-08,0.9978410005569458,1.0021270513534546,0.863306999206543,0.8895999789237976,3312827,0.9978410005569458,1.0021270513534546,0.863306999206543,0.09250221145049371,0.08078984502781113,0.2804784061053325,0.139120413041185
KDA-USD,2021-09-16,1.651566982269287,2.178622007369995,0.3191242200643437,5,2021-09-16,1.651566982269287,1.7315410375595093,1.6138479709625244,1.7299410104751587,3048813,1.651566982269287,1.7315410375595093,1.6138479709625244,0.2048662359621727,0.40762147747413363,1.595034418405314,0.07126145524856167
KDA-USD,2021-10-15,2.182365894317627,2.849700927734375,0.3057851275784382,6,2021-10-15,2.182365894317627,2.289186954498291,2.1520678997039795,2.283690929412842,2787182,2.182365894317627,2.289186954498291,2.1520678997039795,0.2018018277774328,0.18652672608978074,1.0648449009175276,0.06283046080922436
KDA-USD,2021-10-19,2.761432886123657,3.760215997695923,0.3616901633174584,6,2021-10-19,2.761432886123657,2.9231269359588623,2.598373889923096,2.849682092666626,9172338,2.761432886123657,2.9231269359588623,2.598373889923096,0.23011244006467566,0.30629446590935755,1.2667235545140372,0.11760309210036102
KDA-USD,2021-10-23,5.190485954284668,7.03361701965332,0.3550979776464235,8,2021-10-23,5.190485954284668,5.257336139678955,3.68047308921814,3.7604880332946777,30858416,5.190485954284668,5.257336139678955,3.68047308921814,0.42109430973172784,0.9207462909497854,3.370141529091004,0.30379873182377815
KDA-USD,2021-11-01,7.045869827270508,9.746082305908203,0.3832333756985868,9,2021-11-01,7.045869827270508,7.470894813537598,6.603304862976074,6.698133945465088,23268255,7.045869827270508,7.470894813537598,6.603304862976074,0.9345470288046426,1.5424624706897374,7.810377576275521,0.12313454148749413
KDA-USD,2021-11-05,10.780716896057127,19.89964485168457,0.8458554327646377,8,2021-11-05,10.780716896057127,12.502690315246582,9.693307876586914,9.742217063903809,88744302,10.780716896057127,12.502690315246582,9.693307876586914,1.1738136942851283,1.497768434504888,8.951892252252936,0.2605932857477367
KDA-USD,2021-11-09,18.150619506835938,24.155048370361328,0.3308112354657639,8,2021-11-09,18.150619506835938,18.97473907470703,15.760310173034668,15.76247215270996,125858248,18.150619506835938,18.97473907470703,15.760310173034668,2.4323180170537784,4.836874865350767,18.1818207974517,0.1770974759545665
KDA-USD,2021-12-23,11.476922988891602,15.355589866638184,0.3379535509213318,9,2021-12-23,11.476922988891602,12.100561141967772,10.499204635620115,10.841460227966309,50302588,11.476922988891602,12.100561141967772,10.499204635620115,2.119152095347999,0.6387406957263518,3.165442536077176,0.13952838299059714
KDA-USD,2022-02-05,6.141490936279297,8.962641716003418,0.4593592678056219,8,2022-02-05,6.141490936279297,6.483658790588379,6.050879001617432,6.067471981048584,39095322,6.141490936279297,6.483658790588379,6.050879001617432,0.9220099060989773,0.33264326884582573,3.390652937714478,0.0704681963160461
KDA-USD,2022-05-11,1.7375290393829346,2.971285104751587,0.7100635657904215,2,2022-05-11,1.7375290393829346,2.6234710216522217,1.5145909786224363,2.477837085723877,76767308,1.7375290393829346,2.6234710216522217,1.5145909786224363,0.4831624394750613,0.7662829740407254,3.5876200441176724,0.6381936749808755
KDA-USD,2023-12-21,0.7952079772949219,1.227262020111084,0.5433220681285049,8,2023-12-21,0.7952079772949219,0.8104519844055176,0.7254319787025452,0.7307590246200562,10201372,0.7952079772949219,0.8104519844055176,0.7254319787025452,0.05580083733838661,0.03500799758976552,0.1872256974507318,0.10691543361044618
KDA-USD,2024-09-15,0.5189430117607117,0.6774539947509766,0.3054496917733915,7,2024-09-15,0.5189430117607117,0.5440419912338257,0.5054789781570435,0.5370200276374817,3404012,0.5189430117607117,0.5440419912338257,0.5054789781570435,0.035275279514532513,0.01924547399711242,0.06711054480626721,0.07431068961877438
KDA-USD,2024-11-24,0.8769170045852661,1.199043035507202,0.3673392456043019,9,2024-11-24,0.8769170045852661,0.8858510255813599,0.770937979221344,0.8296059966087341,34395805,0.8769170045852661,0.8858510255813599,0.770937979221344,0.0660699434855366,0.08133300045942497,0.3688614278123339,0.13104210063113494
KDA-USD,2024-11-30,1.183161973953247,1.7049479484558103,0.4410097568967187,9,2024-11-30,1.183161973953247,1.264417052268982,1.1735759973526,1.2322930097579956,35183211,1.183161973953247,1.264417052268982,1.1735759973526,0.10580856987429907,0.21902611953383955,0.8561921678189468,0.07677820697098522
KDA-USD,2025-01-14,0.8099989891052246,1.0714969635009766,0.3228374083338288,3,2025-01-14,0.8099989891052246,0.8139439821243286,0.7581599950790405,0.7627689838409424,12214719,0.8099989891052246,0.8139439821243286,0.7581599950790405,0.0971533895451958,0.10414449453403034,0.3643065901528151,0.06886920575902268
KOGE-USD,2025-02-06,23.4677734375,31.021072387695312,0.3218583548333402,1,2025-02-06,23.4677734375,23.71331214904785,23.21202850341797,23.21202850341797,40009,23.4677734375,23.71331214904785,23.21202850341797,0.9113830445919844,2.563128785546584,9.582178295861773,0.021360511552785986
KSM-USD,2020-02-11,1.054463028907776,1.775393009185791,0.6836939375909289,9,2020-02-11,1.054463028907776,1.1718770265579224,1.0206869840621948,1.063344955444336,729008,1.054463028907776,1.1718770265579224,1.0206869840621948,0.14521483177247965,0.05670955252179774,0.22203334713372136,0.14338107487024157
KSM-USD,2020-02-17,1.4239660501480105,2.0206570625305176,0.4190345776294916,5,2020-02-17,1.4239660501480105,1.831670999526977,1.2545549869537354,1.6113779544830322,794419,1.4239660501480105,1.831670999526977,1.2545549869537354,0.24865334420230975,0.25908569190728764,0.865022187486741,0.4052877612589534
KSM-USD,2020-02-28,2.6527531147003174,3.621572971343994,0.365212974880674,1,2020-02-28,2.6527531147003174,2.82588791847229,2.284574031829834,2.604901075363159,1448634,2.6527531147003174,2.82588791847229,2.284574031829834,0.4521134903275041,0.5906828268244851,2.790351370065831,0.20405739367253878
KSM-USD,2020-03-17,1.371448040008545,1.8800020217895508,0.3708153476801332,1,2020-03-17,1.371448040008545,1.5097689628601074,1.3367830514907837,1.486037015914917,752432,1.371448040008545,1.5097689628601074,1.3367830514907837,0.4623557002462754,0.7481674988429636,2.896992132459845,0.12613376979870555
KSM-USD,2020-03-31,1.9748929738998413,2.7523601055145264,0.3936755773045325,7,2020-03-31,1.9748929738998413,2.023988962173462,1.9036959409713743,1.9573899507522583,2464346,1.9748929738998413,2.023988962173462,1.9036959409713743,0.2837260191261598,0.1677865815239812,0.9325994096352825,0.060911159638460693
KSM-USD,2020-04-20,3.326164960861206,4.621494770050049,0.3894364303727912,7,2020-04-20,3.326164960861206,3.479979991912842,3.173166036605835,3.249829053878784,3304447,3.326164960861206,3.479979991912842,3.173166036605835,0.2415754202666133,0.24269681309108843,1.1569654244823786,0.09224255529033262
KSM-USD,2020-04-27,4.058455944061279,5.305211067199707,0.3071993734372795,8,2020-04-27,4.058455944061279,4.361968040466309,3.989080905914306,4.335229873657227,1566017,4.058455944061279,4.361968040466309,3.989080905914306,0.40557300723612827,0.588968390221308,2.5379519892478903,0.09187906427754784
KSM-USD,2020-05-11,5.938253879547119,7.873784065246582,0.3259426466028893,2,2020-05-11,5.938253879547119,7.545643806457519,5.938253879547119,6.784111976623535,2980419,5.938253879547119,7.545643806457519,5.938253879547119,0.7504287451146079,0.6817684979577435,3.3461824158654214,0.27068393496052195
KSM-USD,2020-07-20,9.368816375732422,13.336939811706545,0.4235458650094322,4,2020-07-20,9.368816375732422,9.78575038909912,9.25567626953125,9.453956604003906,2943931,9.368816375732422,9.78575038909912,9.25567626953125,0.8567449950715906,0.7844789459129438,2.9267731862571535,0.056578557878548444
KSM-USD,2020-08-19,12.22192096710205,18.392478942871094,0.5048762786454304,6,2020-08-19,12.22192096710205,13.021079063415527,11.707764625549316,12.988495826721191,8324165,12.22192096710205,13.021079063415527,11.707764625549316,1.3022415107975363,0.8484608925690111,5.72155454650175,0.10745564804430346
KSM-USD,2020-08-23,17.653249740600586,36.45940780639648,1.0653085603011518,5,2020-08-23,17.653249740600586,18.574581146240234,16.690156936645508,18.39606666564941,11197391,17.653249740600586,18.574581146240234,16.690156936645508,1.7231279041607759,1.8022692988771032,7.813574760271273,0.106746589850862
KSM-USD,2020-08-28,32.2270393371582,46.22040939331055,0.4342120884811719,1,2020-08-28,32.2270393371582,33.85169219970703,26.818927764892575,26.89897918701172,34974366,32.2270393371582,33.85169219970703,26.818927764892575,3.7623254379978954,8.480176038362544,29.61989278223374,0.21822558259968938
KSM-USD,2020-09-01,41.38215637207031,57.69038772583008,0.3940884860404842,7,2020-09-01,41.38215637207031,47.96875381469727,38.14912033081055,46.21037673950195,82180218,41.38215637207031,47.96875381469727,38.14912033081055,5.072954399845349,10.77768337240888,43.601076754706895,0.23729148852460968
KSM-USD,2020-10-24,27.10388946533203,35.29060745239258,0.3020495636809614,7,2020-10-24,27.10388946533203,28.093318939208984,26.51608085632324,28.024560928344727,19609394,27.10388946533203,28.093318939208984,26.51608085632324,2.7287212939765237,1.489860472229529,6.116491279259748,0.058192315346590945
KSM-USD,2021-01-11,64.51628875732422,88.01383972167969,0.3642111382559634,7,2021-01-11,64.51628875732422,71.25798797607422,58.37285232543945,71.2333984375,135286560,64.51628875732422,71.25798797607422,58.37285232543945,7.54178166035772,3.8470472548756534,35.38050720062041,0.19971910813254862
KSM-USD,2021-01-15,83.52269744873047,109.28766632080078,0.308478649026941,7,2021-01-15,83.52269744873047,88.70635986328125,74.66674041748047,88.17919921875,137460243,83.52269744873047,88.70635986328125,74.66674041748047,8.746740549053678,7.002758923010615,32.684264749458976,0.16809346291071184
KSM-USD,2021-02-14,159.018798828125,240.80010986328125,0.5142870631512526,8,2021-02-14,159.018798828125,163.63372802734375,147.87744140625,161.7392120361328,162624888,159.018798828125,163.63372802734375,147.87744140625,14.041915430597967,19.526476613643904,79.88248183133453,0.0990844273583269
KSM-USD,2021-03-08,243.33624267578125,328.8141174316406,0.3512747374411843,8,2021-03-08,243.33624267578125,243.33624267578125,223.7552795410156,234.1604156494141,146530445,243.33624267578125,243.33624267578125,223.7552795410156,26.312880670924933,10.035142986358911,51.15564060384145,0.08046874941212571
KSM-USD,2021-04-24,303.0417175292969,396.6665649414063,0.308950358965208,3,2021-04-24,303.0417175292969,336.7562561035156,298.0669860839844,336.7562561035156,154034353,303.0417175292969,336.7562561035156,298.0669860839844,49.35167077993573,53.91905379041174,195.130721551286,0.12766978201867843
KSM-USD,2021-05-11,440.0003662109375,594.4402465820312,0.3509994359801391,8,2021-05-11,440.0003662109375,440.439208984375,389.1714477539063,411.0326232910156,214026609,440.0003662109375,440.439208984375,389.1714477539063,45.156635371409884,20.636575144659535,164.8838457991253,0.11651754218288712
KSM-USD,2021-05-23,262.9677429199219,347.8152770996094,0.3226537720465776,1,2021-05-23,262.9677429199219,336.7749328613281,201.76841735839844,315.2164611816406,479322245,262.9677429199219,336.7749328613281,201.76841735839844,99.90774211946314,112.02765956870968,366.06529987589767,0.5133957268060876
KSM-USD,2021-05-30,310.9420166015625,446.7975769042969,0.4369160584586358,2,2021-05-30,310.9420166015625,319.8788452148437,275.70819091796875,297.84130859375,253800920,310.9420166015625,319.8788452148437,275.70819091796875,83.68536066995401,99.67875267328886,447.75304545442793,0.14205431218217995
KSM-USD,2021-06-07,378.3520812988281,511.3063659667969,0.3514036032564057,4,2021-06-07,378.3520812988281,446.3460998535156,374.5776977539063,422.0650634765625,328748105,378.3520812988281,446.3460998535156,374.5776977539063,74.36543407240754,56.78640286684944,211.18479558008497,0.1896868172450347
KSM-USD,2021-08-29,297.3412780761719,394.27777099609375,0.3260108840155352,9,2021-08-29,297.3412780761719,327.1786804199219,291.4166564941406,305.3788146972656,310288902,297.3412780761719,327.1786804199219,291.4166564941406,31.22383812646941,21.5675479202832,106.49509432191681,0.1202726515375368
KSM-USD,2023-12-20,29.55332374572754,41.07302474975586,0.3897937539324557,6,2023-12-20,29.55332374572754,30.28094291687012,28.464513778686523,28.78437614440918,19025762,29.55332374572754,30.28094291687012,28.464513778686523,2.022457062135122,1.1465033081189349,7.725872448895483,0.06146276993450507
KSM-USD,2024-11-20,20.014404296875,51.400386810302734,1.568169706571195,7,2024-11-20,20.014404296875,21.370166778564453,19.67213630676269,21.08090209960937,22390194,20.014404296875,21.370166778564453,19.67213630676269,1.5665711647655833,1.4814719750273768,8.451961380110568,0.08484042026006677
KSM-USD,2025-05-07,14.706806182861328,19.58390235900879,0.3316217073582581,4,2025-05-07,14.706806182861328,14.871844291687012,14.354162216186523,14.623148918151855,9135760,14.706806182861328,14.871844291687012,14.354162216186523,0.7829428887819349,0.6947531958937533,4.055554661803832,0.03520016984406665
KUB-USD,2022-01-09,9.870537757873535,12.909737586975098,0.307906205685425,1,2022-01-09,9.870537757873535,10.625579833984377,8.776604652404785,9.902958869934082,26033281,9.870537757873535,10.625579833984377,8.776604652404785,1.1884168883550104,1.962618524708362,6.842472801882629,0.187322639043116
KUB-USD,2022-06-22,2.345841884613037,3.0535480976104736,0.3016853853788946,4,2022-06-22,2.345841884613037,2.37277889251709,2.264314889907837,2.355794906616211,1364349,2.345841884613037,2.37277889251709,2.264314889907837,0.21872601885962847,0.23093450406020768,1.2561852933955846,0.046236706455236996
KUB-USD,2022-08-31,1.279068946838379,1.6772650480270386,0.3113171515678858,3,2022-08-31,1.279068946838379,1.3819559812545776,1.2360260486602783,1.2828749418258667,1752114,1.279068946838379,1.3819559812545776,1.2360260486602783,0.14077049411766537,0.39791421666185184,1.8589835733635456,0.1140907477700956
KUB-USD,2022-11-03,1.3177789449691772,1.8409210443496704,0.3969877507738822,9,2022-11-03,1.3177789449691772,1.4839099645614624,1.3169499635696411,1.4753069877624512,3854147,1.3177789449691772,1.4839099645614624,1.3169499635696411,0.06801608560710971,0.07821964735075067,0.2549184211504847,0.12669803355806877
KUB-USD,2023-12-09,1.9015400409698489,2.59739089012146,0.3659406765879639,8,2023-12-09,1.9015400409698489,2.0376479625701904,1.809510946273804,1.8111590147018437,5297474,1.9015400409698489,2.0376479625701904,1.809510946273804,0.08321523211493627,0.15891177736475942,0.6346418410689538,0.11997486846505162
KUB-USD,2024-10-04,1.6615910530090332,2.3939480781555176,0.4407564808562453,1,2024-10-04,1.6615910530090332,1.6788129806518557,1.617563009262085,1.6176340579986572,476371,1.6615910530090332,1.6788129806518557,1.617563009262085,0.0738658169198323,0.06931252921474541,0.23919055444755966,0.036862241933026195
LA-USD,2020-03-16,0.0286819990724325,0.0393740013241767,0.3727774422118554,1,2020-03-16,0.0286819990724325,0.0349429994821548,0.0281399991363286,0.0349199995398521,5647,0.0286819990724325,0.0349429994821548,0.0281399991363286,0.007657667598168111,0.011981319509033755,0.0417485583502545,0.237187105705085
LA-USD,2020-05-29,0.0224089995026588,0.0349409990012645,0.55923958127264,8,2020-05-29,0.0224089995026588,0.0224210005253553,0.0213380008935928,0.0213380008935928,58025,0.0224089995026588,0.0224210005253553,0.0213380008935928,0.0026672619765176933,0.0021038215495742334,0.006936308573876393,0.04832878110573409
LA-USD,2020-07-24,0.0250860005617141,0.0347639992833137,0.3857928129193311,7,2020-07-24,0.0250860005617141,0.025560000911355,0.0249899998307228,0.0252880007028579,161134,0.0250860005617141,0.025560000911355,0.0249899998307228,0.0023875510479650836,0.0013911372907967584,0.006027359638254556,0.02272187944945399
LA-USD,2020-07-31,0.0286650005728006,0.0396940000355243,0.3847549011803893,7,2020-07-31,0.0286650005728006,0.0370360016822814,0.0279440004378557,0.0311869997531175,13169,0.0286650005728006,0.0370360016822814,0.0279440004378557,0.004549030676008499,0.003216351574902209,0.011777754949527281,0.31718126854156903
LA-USD,2020-11-17,0.0263199992477893,0.038901001214981,0.4780016081591803,7,2020-11-17,0.0263199992477893,0.0327019989490509,0.0263199992477893,0.0315500013530254,11854,0.0263199992477893,0.0327019989490509,0.0263199992477893,0.002850042688215212,0.0016815058802072931,0.006154463737161647,0.24247719922703448
LA-USD,2020-12-08,0.0236029997467994,0.0348699986934661,0.4773545340648713,3,2020-12-08,0.0236029997467994,0.0570949986577034,0.0235719997435808,0.0274979993700981,2249,0.0236029997467994,0.0570949986577034,0.0235719997435808,0.01050926229617387,0.0032287744255831605,0.017870516839489745,1.4202855261509022
LA-USD,2020-12-18,0.0324969999492168,0.046229999512434,0.4225928419447276,7,2020-12-18,0.0324969999492168,0.0346699990332126,0.031344000250101,0.0332310013473033,38894,0.0324969999492168,0.0346699990332126,0.031344000250101,0.008554786432138707,0.003455315999903313,0.011919479006150747,0.10234787175152021
LA-USD,2020-12-25,0.033280998468399,0.0480279996991157,0.4431057332825902,6,2020-12-25,0.033280998468399,0.0344949997961521,0.0316860005259513,0.0326390005648136,36592,0.033280998468399,0.0344949997961521,0.0316860005259513,0.011472075885010551,0.006854742896275615,0.02485469227077776,0.08440249389957462
LA-USD,2021-01-01,0.0367779992520809,0.0540780015289783,0.4703899784847206,6,2021-01-01,0.0367779992520809,0.0455130003392696,0.0361430011689662,0.0427949987351894,47982,0.0367779992520809,0.0455130003392696,0.0361430011689662,0.011105555707701673,0.007464697415644846,0.026238182454649053,0.2547718571116466
